	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
223	240	 Orlando Luis Garcia	 1994	 President William J. Clinton	N / A	 Legislative Aide to Representatives Matt Garcia	N / A	 Associate, Law Office of Matt Garcia (1978-1985); ssociate, Heard, Goggan, Blair & Williams (1985-1990)	 San Antonio Bar Association; State Bar of Texas: Texas Bar Foundation; Texas Judicial Council
240	241	 Pamela Ann Mathy	 June 8, 1998	N / A	N / A	 Assistant United States Attorney, Western District of Texas, -	N / A	N / A	N / A
302	242	 Pamela Meade Sargen	 December 1997	N / A	N / A	N / A	N / A	 Associate, White, Elfictt & Bundy (1989-1994); Principal, White Bundy McElroy Hodges & Sargent (1994-1997) :	 American Bar Association; Virginia Bar Association; Virginia State Bar
316	243	 Patricia C. Williams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
97	244	 Patrick Michael Duff, -	 December 1995	 President William J. Clinton	N / A	 Assistant County Attorney (part-time), Charleston County	N / A	 Staff Attorney, Neighborhood Legai Assistance Office (1968-1969); Private Practice (1971-1972); Associate then Partner, Hollings and Hawkins (Hawkins and Morris) (1972-1981); Partner, Morris, Duffy and Boone (1981-1987); Shareholder, McNair Law Firm: PA (1987-1995) Military Service: United States Army (1969-1971)	 American Bar Association; American Board of Trial Advocates; Charleston County Bar Association; Citadel Inn of Cai South Carolina State Bar Association .
338	245	 Paul B. Snyder	 November 1, 1996	N / A	N / A	N / A	N / A	 Partner, Davies Pearson, PC. (1980-1990), Partner, McGavick Graves, PS, (1990-1996) Military Service: United States Naval Reserve (1966-1974)	 American Bankruptcy Institute; American Bar Association; National Conference of Bankruptcy Judges 
157	246	 Paul Brown	 1985	 President Ronald Reagan	N / A	 Assistant United States Attorney, Eastern District of Texas,	N / A	 Associate, Keith & Brown (1951-1953); Brown, Hill & Els (and predecessor firms} (1961-1985) Military Service: United States Navy (1944-1946); United States Navy (1950-1951)	 American Bar Association; Grayson County Bar Association; State Bar of Texas; Texas Bar Foundation
250	247	 Paul G. Cassell	 May 15, 2002	 President George W. Bush	N / A	 Associate Deputy Attorney General, United States	N / A	N / A	N / A
17	248	 Paul S. Diamond	N / A	N / A	N / A	N / A	N / A	N / A	N / A
178	249	 Paul Stickney	 1998	N / A	N / A	 First Assistant Federal Public Defender, Northern District of	N / A	 Breit & Stickney Law Office (1981-1990) Military Service: United States Air Force (1973-1975)	 Dallas County Bar; Federal Bar Association; Texas Bar
40	250	 Peter B. Scuderi	 December 11, 1974	N / A	N / A	 Hearing Examiner, Pennsylvania Liquor Controi Board	N / A	 Private Practice (1952-1974)	 Philadelphia Bar Association 
10	251	 Petrese B. Tucker	 July 14, 2000	 President William J. Clinton	N / A	 Assistant District Attorney, Office of the District Attorney (1978-1984); Senior Trial Attorney, Southeastern Transportation Authority (1986-1987)	 Judge, Court of Common Pleas (1987-2000)	 Sole Practitioner (1977-1978)	 American Bar Association; Barristers Association of Philadeiphia; National Bar Association; Pennsylvania Bar Association; Philadeiphia Bar Association
336	252	 Philip H. Brandt	 October 11, 1991	N / A	N / A	 Attorney, Department of Justice (1972); Attorney, Federal	N / A	 LeCocq, Simonarson et al. (1976-1986); Graham & Dunt	N / A
225	253	 Philip R. Martinez	 February 15, 2002	 President George W. Bush	N / A	N / A	 Judge, County Court of Law No. 1 (1991); Judge, 327th Judicial District Court, State of Texas (1991-2002)	 Associate and Shareholder, Kemp, Smith, Duncan & Hammond (7982-1990)	 American Bar Association; American Law Institute; El Paso Bar Association; El Paso Mexican-American Bar Association; National Hispanic Bar Association; State Bar of Texas; Texas Bar Foundation
181	254	 Philip RK. Lane	N / A	N / A	N / A	N / A	N / A	N / A	N / A
12	255	 R. Barclay Surrick	N / A	N / A	N / A	N / A	N / A	N / A	N / A
350	256	 R. Clarke VanDervort	 December 200]	N / A	N / A	N / A	N / A	N / A	N / A
121	257	 R. Leon Jordan	 November-15, 1988	 President Ronald Reagan	N / A	N / A	 Chancellor, Tennessee Chancery Court, First Judicial District (1980-1988)	 Goodpasture, Carpenter, Dale & Woods (1960-1961); Green & Green (1964-1966); Partner, Bryant, Price, Brandt, Jordan & Fox (1971-1980} Military Service: United States Army (1954-1936)	 Hamilton Burnett American Inn of Court; Knox County Bar Association; Tennessee Bar Association; Tennessee State-Federal Judicial Council; Tennessee Bar Foundation
131	258	 R. Thomas Stinne.	 May 4, 1994	N / A	N / A	N / A	N / A	 Stone & Hinds (1974-1994) Military Service: United States Army (1968-1971)	 American Bankruptcy Institute; Chattanooga Bar Association; Civitan Club; Commercial Law League of America: Knoxville Bar Association; National Conference of Bankruptey Judges.’ 
199	259	 Randy Crane	 March 27, 2002	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
273	260	 Raymond A. Jackson	 1993	 President William J. Clinton	N / A	 Assistant United States Attorney, Eastern District of Virginia,	N / A	 Captain, Judge Advocate General’s Corp United States Army (1973-1977) Military Service: United States Army (1973-1977); Colonel, United States Army Reserve	 American Inn of Court, P Anson Hoffman Chapter; Judicial Conference Committee on the Administration of the Magistrate Judges System; Judicial Conference for the United States Court of Appeals for the Fourth Cirenit; Norfofk-Portsmouth Bar Association; Old Dominion Bar Association; South Hampton Roads Bar Association; United States District Judges Association; Virginia Law Foundation Fellow; Virginia State Bar
188	261	 Ricardo H. Hinojosa	 May 21, 1983	 President Ronald Reagan	N / A	 Commissioner, United States Sentencing Commission	N / A	 Associate and Partner, Ewers & Toothaker (1976-1983)	N / A
323	262	 Ricardo S. Martinez	N / A	 President George W. Bush	N / A	N / A	 King County Superior Court (1990-1998)	 King County Prosecutor’s Office (1980-1990)	N / A
151	263	 Richard A. Schell	 August 15, 1988	 President Ronald Reagan	N / A	 Coordinator, Texas District Court, 199th Judicial District, State of Texas (1975-1976); Assistant District Attorney, State of Texas, 1976	 Judge, County Court at Law (1982-1986); Judge, Texas District Court, 219th Judicial District (1986-19883	 Boyd, Veigei & Gay (1977-1981)	 State Bar of Texas
111	264	 Richard Howard Battey	 1985	 President Ronald Reagan	N / A	N / A	N / A	 Private Practice (1953-1985) Military Service: National Guard (1948-1960); United States Army (1953-1955)	 Eighth Circuit Jury Instruction Committee
279	265	 Richard L. Williams	 1980	 President Jimmy Cartier	N / A	N / A	 Judge, Circuit Court of the City of Richmond, VA (1972-1976) -	 Parrish, Butcher & Parrish (1951-1954); McGuire, Woods : & Battle 1955-1972}; McGuire, Woods & Battle (1976-1980) : Military Service: United States Army Air Corps (1940-1945)	 American Bar Association; American College © Trial Lawyers; Richmond Bar Association; Virginia Bar Association; Virginia State Bar 
52	266	 Richard P. Conaboy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
237	267	 Richard P. Mesa	 January 6, 1995	N / A	N / A	 Department of Justice (1973-1976); Office of the Attorney	N / A	N / A	N / A
128	268	 Richard S. Stair, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
227	269	 Robert A. Junell	 February 13, 2003	 President George W. Bush	N / A	N / A	N / A	 Associate, Scott, Hulse, Marshall and Feuille (1977-1979);	N / A
175	270	 Robert B. Maloney	N / A	N / A	N / A	N / A	N / A	N / A	N / A
73	271	 Robert C. Mitchell	 February 17, 1972	N / A	N / A	N / A	N / A	 Private Practice (1967-1968)	N / A
271	272	 Robert E. Payne	N / A	N / A	N / A	N / A	N / A	N / A	N / A
293	273	 Robert G. Mayer	 October 15, 1999	N / A	N / A	N / A	N / A	N / A	N / A
308	274	 Robert H. Whaley	 Judy 12, 1995	 President William J. Clinton	N / A	 Trial Attorney, Land & Natural Resources Division, Department of Justice (1969-1971); Assistant United States Attorney, Hastern District of Washington, Department of Justice (1971-1972)	 Judge, Washington Superior Court, Spokane County (1992-1995)	 Peek & Whaley (1968-1969); Associate then Partner,	N / A
347	275	 Robert J. Staker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
242	276	 Robert Pitman	 October 2, 2003	N / A	N / A	 Deputy US. Attorney, Texas - Western District, Department	N / A	 Filbright & Jawoaski, Austin Texas	N / A
103	277	 Robert S. Carr Government: Deputy Solicitor, 16th Judicial Cirevit (1978-1983); Assists States Department of Justice { ) ne om ceoeiee a eae a (VCIS)	N / A	N / A	N / A	N / A	N / A	N / A	N / A
319	278	 Robert S. Lasnilc«	 December 2, 1998	 President William J. Clinton	N / A	N / A	 Judge, Washington Superior Court, King County (1996-1998)	N / A	 Washington State Bar Association
90	279	 Robert W. Lovegreen	N / A	N / A	N / A	N / A	N / A	 Higgins & Slattery (1965-1966); Hinckley, Afien,	N / A
155	280	 Ron Clark	 November 22, 2002	 President George W. Bush	N / A	 Assistant City Attorney and Trial Attorney, Office of the City	N / A	 Associate, Henderson, Bryant & Wolfe (1983-1984);	N / A
245	281	 Ronald B, King	 October 1, 1988	N / A	N / A	N / A	N / A	N / A	 National Conference of Bankruptcy Judges; San Antonio Bankruptcy Bar Association; San Antonio Bar Association
322	282	 Ronald B. Leighton	 November 26, 2002	 President George W. Bush	N / A	N / A	N / A	 Partner, Gordon, Thomas, Honeywell, Matanca, Peterson &	N / A
351	283	 Ronald G. Pearson	 1983	N / A	N / A	 Director, Local Government Relations, Tax Department, State	N / A	 Attomey, Charleston Legal Aid Society (1968-1972); Partner, Cecil, Pearson & Barth (1980-1983)	 National Conference of Bankruptcy Judges; National Youth Science Foundation Trustee; West Virginia State Bar 
32	284	 Ronald L. Buckwalter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
304	285	 Ross W. Krumm	N / A	N / A	N / A	N / A	N / A	N / A	N / A
352	286	 Rudolph T. Randa	N / A	N / A	N / A	N / A	N / A	N / A	N / A
185	287	 Russeil — Nelms	N / A	N / A	N / A	N / A	N / A	N / A	N / A
146	288	 S. Thomas Anderson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
220	289	 Sam	 June 17, 2062	 President George W. Bush	N / A	 Legal Counsel to the Governor, State Capitol of Tennessee	N / A	 Contract Employee, Baker, Donelson, Bearman, Adams,	N / A
169	290	 Sam A. Lindsay	 September 1, 1998	 President William J. Clinton	N / A	 Attorney, City of Dallas (1979-1998)	N / A	 Staff Attorney, Texas Acronautics Commission (1977-1978)	 Center for American and International Law, Dallas Bar Association; Higginbotham Inn of Court; J.L. Terner Association
167	291	 Sam R. Cummings	 December 11, 1987	N / A	N / A	N / A	N / A	N / A	 State Bar of Texas; Texas Bar Foundation el:
219	292	 Sam Sparks	 December 7, 1991	 President George H.W. Bush	N / A	 Aide to Representative Homer Thornberry, United States	N / A	 Associate Partner, Hardie, Grambling, Sims & Galatzan (1965)	 American Board of Trial Advocates: American College of Trial Lawyers; State Bar of Texas; ‘Texas Bar Foundation
192	293	 Samuei 8. Kent	N / A	N / A	N / A	N / A	N / A	N / A	N / A
255	294	 Samuel Aiba	 October 1, 1992	N / A	N / A	 Deputy Federal Public Defender, District of Arizona	N / A	 Partner, Gama, Iniquez & Alba (1977-1980); Shareholder, Prince, Yeates & Geldzahler (1987-1992)	 American Bar Association; Arizona State Bar Association; Federal Bar Association; Federal Magistrate Judges ‘Association; National Trial Lawyers Association; Sait Lake County Bar Association; Utah State Bar
295	295	 Samuel G. Wilson	 June 1990 Appointed By; President George H.W. Bush Government: Assistant United States Attorney, Western District of : Virginia, Department of Justice (1976); Assistant Commonwealth Attorney: Commonwealth of Virginia (1974-1976) Judiciak: Magistrate Judge, United States District Court for the Western. District of Virginia (1976-1981) Legal Practice: Woods, Rogers & Hazlegrove (1981-1990) Current Memberships: Roanoke Bar Association; Virginia Bar Association; Virginia State Bar Spring 2005 © Leadership Directories, Inc. Judicial Yellow Boe! United States District Court for the Western District of Virginia 485 yabers of District Judge Samuel G. Wilson continued aft x Shaun Richardson... eee (540) 857-5120 Cation: Willian & Mary 2004 JD ee cletk Frances Schultz .................0.0.000. (540) 857-5120 cation: Wake Forest 2004 JD Betty Lewis 20... 00. cece eee (546) 857-5120 hambers of District Judge Norman K. Moon a Courthouse, 1101 Court Street, Lynchburg, VA 24504 9, Box 657, Lynchburg, VA 24505 je (434) 845-4891 Fax: (434) 846-4527 mail: NormanMoon@vawd.uscourts.gov orman K. Moon strict Judge ig of Birth: 1936 ication: Virginia 1959 BA, 1962 BE, 1988 JD 	 President William J. Clinton	N / A	 Assistant United States Attorney, Western District of :	N / A	 Woods, Rogers & Hazlegrove (1981-1990)	 Roanoke Bar Association; Virginia Bar Association; Virginia State Bar Spring 2005 © Leadership Directories, Inc. Judicial Yellow Boe! United States District Court for the Western District of Virginia 485 yabers of District Judge Samuel G. Wilson continued aft x Shaun Richardson... eee (540) 857-5120 Cation: Willian & Mary 2004 JD ee cletk Frances Schultz .................0.0.000. (540) 857-5120 cation: Wake Forest 2004 JD Betty Lewis 20... 00. cece eee (546) 857-5120 hambers of District Judge Norman K. Moon a Courthouse, 1101 Court Street, Lynchburg, VA 24504 9, Box 657, Lynchburg, VA 24505 je (434) 845-4891 Fax: (434) 846-4527 mail: NormanMoon@vawd.uscourts.gov orman K. Moon strict Judge ig of Birth: 1936 ication: Virginia 1959 BA, 1962 BE, 1988 JD Began Service: November 25, 1997 [Appointed By: President William J. Clinton demic: Lecturer on Law, University of Virginia (1975-1999) dicial: Judge, Virginia Circnit Court, 24th Judicial Circuit (1974-1985); Hief Fudge, Court of Appeals of Virginia (1985-1997) gal Practice: Private Practice (1962-1970); Partner, Edmunds, Williams, bertson, Sackett, Baldwin & Graves (1970-1974) ary Service: United States Army (1963-1965) Curent Memberships: American Bar Association; American Judicature Society; American Judges Association; Institute of Judicial Administration; National Council of Chief Judges; National Institute of ‘Trial Advocacy; State-Federal Fudicial Council for Virginia; Virginia Bar Association; Virginia State Bar
143	296	 Samuel H. Mays, Jr.	 June 17, 2062	 President George W. Bush	N / A	 Legal Counsel to the Governor, State Capitol of Tennessee	N / A	 Contract Employee, Baker, Donelson, Bearman, Adams,	N / A
63	297	 Sean J. McLaughlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
166	298	 Sidney A. Fitzwater	 1986	 President Ronald Reagan	N / A	N / A	 Judge, Texas District Court, 298th Judicial District, Dallas County (1982-1986) a	 Associate, Vinson & Elkins (1976-1978); Associate, Rain:	N / A
99	299	 Sol Blatt, Jr.	 July 1971	 President Richard M. Nixon	N / A	N / A	N / A	 Partner, Blatt & Fales (1946-1971}	N / A
292	300	 Stephen C. St. John	 1995	N / A	N / A	N / A	N / A	 Williams, Worrell, Kelly & Greer (1977-1989); Faggert &	N / A
45	301	 Stephen Raslavich	 1993	N / A	N / A	N / A	N / A	N / A	N / A
291	302	 Stephen S. Mitchell	 December 12, 1994	N / A	N / A	N / A	N / A	 McKinley, Schmidtlein & Mitchell (1979-1994) Military Service: United States Marine Corps (1970-1979)	 Walter Chandler American Inn of Court
5	303	 Stewart Dalzell	 October 7, 1991	 President George H.W. Bush	N / A	N / A	N / A	 Associate then Partner, Drinker, Biddle & Reath (1970-1991)	 American Judicatare Society; American Law Institute; Junior Legal Ciub; University of Pennsylvania American Inn of Court
126	304	 Susan K. Lee	N / A	N / A	N / A	N / A	N / A	N / A	N / A
74	305	 Susan Paradise Baxter	 January 29, 1995	N / A	N / A	 Court Solicitor, Erie County (1994)	N / A	 Partner, Cole, Raywid & Braverman (1983-1992)	N / A
53	306	 Sylvia H. Rambo	 August 8, 1979	 President Jummy Carter	N / A	 Chief Public Defender, Cumberland County, Commonwealth of Pennsylvania (1976) .	 Judge, Pennsylvania Court of Common Pleas, Cumberland County (1976-1978)	 Attorney, Trust Department, Bank of Delaware (1962-1963); Private Practice (1963-1976); Private Practice (1978-1979)	 Cumberland County Bar Association; Federal Bar Association; Federal Judges Association; National Association of Women Judges; Pennsylvania Bar Association
270	307	 T. S. Ellis IH	N / A	N / A	N / A	N / A	N / A	N / A	N / A
249	308	 Ted Stewart	 December 1999	 President William J. Clinton	N / A	N / A	N / A	N / A	 Utah Bar Association
66	309	 Terrence F McVerry	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	310	 Thad Heartfield	 May 1, 1995	 President William J. Clinton	N / A	 Assistant District Attorney, Jefferson County, State of Texas	N / A	 Associate, Weller, Wheelus & Green (1966-1969); Partner, O'Brian, Richards & Heartfield (1973-1977); Partner, Crutchfield, DeCordova, Brocato & Heartfield (1977-1981); Private Practice (1981-1995)	 Jefferson County Bar Association; State Bar of Texas; Texas Bar Foundation
285	311	 Theresa Carroll	N / A	N / A	N / A	N / A	N / A	N / A	N / A
136	312	 Thomas A. Higgins	 December 1984	 President Ronald Reagan	N / A	N / A	N / A	 Partner, Willis & Higgins (1960-1961); Partner, Cometjy Collins, Higgins & White (and precedessor firms) (1961-1984) Military Service: United States Army (1957-1960)	 American Bar Association; American College of Trial Lawyers; Nashville Bar Association; Tennessee Bar Association, ©
119	313	 Thomas A. Varlan	 April 5, 2003	 President George W. Bush	N / A	 Law Directos, City of Knoxville, Tennessee (1988-1998)	N / A	 Associate, Sutherland, Asbill & Brennan (1981-1987); Partner, Bass, Berry & Sims PLC (1998-2003) Nonprofit: President, Tennessee Municipal Attorneys Association	 American Inns of Court; Hamilton Burnett Inn; Tennessee Advisory Commission for Intergovernmental Relations
134	314	 Thomas A. Wiseman, Jr.	 August 25, 1978	N / A	N / A	 Member, Tennessee House of Representatives (1964-1968);	N / A	 Private Practice (1956-1963); Partner, Haynes, Wiseman & Hull (1963-1971); Parmer, Chambers & Wiseman (1974-1978) Military Service: United States Army (1954-1956)	 Federal Judges Association; Tennessee Bar Foundation
122	315	 Thomas Gray Hull	N / A	N / A	N / A	N / A	N / A	N / A	N / A
46	316	 Thomas I. Vanaskie	N / A	N / A	N / A	N / A	N / A	N / A	N / A
153	317	 Thomas John Ward	 July 13, 1999	 President William J, Clinton	N / A	 Texas Legislative Council (1967-1968); Assistant County	N / A	 Associate Attomey, Phenix and Wilder (1968-19693; Associate Attorney, Law Office of Otto A. Ritter (1969-1969); Partner, Ward and Ross (1969-1970); Parmer, Sharp, Ward & Ross (2971-1990); Partner, Brown McCarroll & Oaks Hartline, LLP (1991-1999)	 American Bar Association; American Board of Trial Advocates, Advocate; American College of Trial Lawyers, Judicial Fellow; Bar Association for the United States District for the Eastern of Texas; Bar Association Fifth Federal Circuit; Foundation American Board of Trial Advocates; Gregg County Bar Association; Northeast Texas Bar Association; State Bar of Texas: Texas Bar Foundation, Life Fellow
44	318	 Thomas M.	 April 28, 1975	N / A	N / A	N / A	N / A	N / A	 Berks County Bar Association
68	319	 Thomas Michael	 November 3, 2003	 President George W. Bush	N / A	N / A	N / A	 Associate, Skadden, Arps, Slate, Meagher & Flom	N / A
28	320	 Thomas N. O'Neill, Jr.	 August 3G, 1983	 President Ronald Reagan	N / A	N / A	N / A	N / A	 American College of Trial Lawyers; American Law Institute; Pennsylvania Bar Association; Philadelphia Bar Association
82	321	 Thomas P Agresti	N / A	N / A	N / A	N / A	N / A	N / A	N / A
284	322	 Thomas Rawies Jones,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
118	323	 Thomas W. Phillips	N / A	N / A	N / A	N / A	N / A	N / A	N / A
281	324	 Tommy E. Miller	 September 8, 1987	N / A	N / A	 Assistant Commonwealth’s Attorney, Commonwealth of	N / A	N / A	N / A
147	325	 Tu M. Pham	N / A	N / A	N / A	 Assistant U.S. Attorney, [inois - Northern District,	N / A	N / A	N / A
196	326	 Vanessa D. Gilmore	 1994	N / A	N / A	N / A	N / A	 Associate, Vickery & Kilbride (1981-1985); Associate, &:	N / A
241	327	 Victor Roberto Garcia	 May 14, 2003	N / A	N / A	N / A	N / A	N / A	 Federal Bar Association; Magistrate Judges Association; State Bar of Texas; Val Verde County Bar Association
340	328	 W. Craig Broadwater	 September 3, 1996	 President William J. Clinton	N / A	 Hearing Examiner (part-time), West Virginia Workers’ Compensation Fund (1979-1981); Special Prosecuting Attorney, Ghio County, State of West Virginia (1982-1983)	 Judge, West Virginia Circuit Court, First Judicial District	N / A	 Ametican Bar Association; Ohio County Bat Association; West Virginia Judicial Association; West Virginia State Bat
221	329	 W. Royal Furgeson	 1994	 President William J, Clinton	N / A	 Assistant County Attorney, County of Lubbock (1969)	N / A	N / A	 American Bar Association; American Bar Foundation, American Board of Trial Advocates; American College of Trial Lawyers; American Judicature Society; American Law Institute; Ector County Bar Association; E! Paso Bar Association; Midland County - Bar Association; State Bar of Texas: Texas Association of Defense Council; Texas Bar Foundation
277	330	 Walter D. Kelley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
218	331	 Walter S. Smith, Jr.	 October 6, 1984	 President Ronald Reagan	N / A	N / A	 Judge, Texas District Court (1980-1983); Magistrate Judge, United States District Court for the Western District of Texas (1983-1984)	 Dunnam & Dunnam (1966-1969); Wallace & Smith	N / A
325	332	 Walter T. McGovern	N / A	N / A	N / A	N / A	N / A	N / A	N / A
212	333	 Wesley W. Steen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
217	334	 Wesley W. Steen covitinued	N / A	N / A	N / A	N / A	N / A	N / A	 American Bankruptcy Institute; American Bar Association; American College of Bankruptcy, Fellow: College of the State Bar of Texas; Louisiana Bar Association; Texas Bar Association
305	335	 William E. Anderson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
306	336	 William F Stone, Jr.	 July 23, 1999	N / A	N / A	N / A	N / A	 Stone, Worthy, Joyce & Stone (1971-1987); William F.	N / A
149	337	 William H. Brown	 October 17, 1987	N / A	N / A	N / A	 Bankruptcy Judge, United States Bankruptcy Appellate Panel for the Sixth Circuit (1999-2002)	 Private Practice (1973-1987)	 American Bankruptcy Institute; American College of Bankruptey; American Ina of Court; National Conference of Bankruptcy Judges; Tennessee Bar Foundation
31	338	 William H. Yohn, Jr.	 September 23, 199]	 President George H.W. Bush	N / A	 Member, Pennsylvania House of Representatives (1968-1980); Assistant District Attorney, Commonwealth of Pennsylvania (1962-1965)	 Judge, Pennsylvania Court of Common Pleas, Montgomery County (1981-1991)	 Binder, Yohn & Kalis {1971-1981}; Parmer, Wells, Campbell, Reynier & Yohn (1961-1971) Military Service: United States Marine Corps Reserve (1960-1965)	 Federai Judges Association; Montgomery Bar Association; Pennsylvania Bar Association
133	339	 William J. Haynes, Jr.	 November 1999	 President William J. Clinton	N / A	 Assistant Attorney General, State of Tennessee (1973-1977), Senior Assistant Attorney General, State of Tennessee (1977-1978); Deputy Attorney General, Antitrust and Consumer Protection Division, State of Tennessee (1978-1984); Special Deputy Attorney General for Litigation, State of Tennessee (1984); District Attorney General, State of Tennessee (1979)	 Magistrate Judge, United States District Court for the Middie	N / A	 American Bar Foundation; Nashville Bar Foundation; Tennessee Bar Foundation
264	340	 William K. Sessions Il	N / A	N / A	N / A	N / A	N / A	N / A	N / A
71	341	 William L. Standish	 Novernber 30, 1987	 President Ronald Reagan	N / A	N / A	 Judge, Pennsylvania Court of Common Pleas, Allegheny County (1980-1987) :	 Reed, Smith, Shaw & McClay (1956-1980)	 Academy of Trial Lawyers of Allegheny County; Allegheny County Bar Association; American Bar Association; American Inn of Court (Pittsburgh Chapter), American Judicature Society; Pennsylvania Bar Association
106	342	 William M. Catoe Government: Staff Counsel, Committee on the Judiciary, United States	N / A	N / A	N / A	 Staff Counsel, Committee on the Judiciary, United States	N / A	 Partner, Adams, Quackenbush, Herring & Stuart, PA Education: Francis ea 1987 Be. Career Law Clerk Lydia Eloff. ...................002, (803) 765-5850 William M. Catoe (1983-1992) “South Carolina 1990 TD Secretary Donna Humphries........................ (803) 765-5850 “cretary Debbie E. Stokes...............2.-...005. (843) 676-3805	 Judicial Conference of the Fourth Circuit; Richland County Bar Association; South Carolina Bar Association : D FBictiie 1944 ‘Mail; debbie_stokes@scd.uscourts.gov ate of Birth: Educatien: Citadel 1966 BS; South Carolina 1969 JD
156	343	 William M. Steger	 December 29, 1970	 President Richard M. Nixon	N / A	 United States Attommey, Eastern District of Texas, Department	N / A	 Private Practice (1951-1953); Partner, Wilson, Miller, Spivey & Steger (1959-1970) Military Service: United States Army Air Corps (1942-1947)	 American Bar Association; Smith County Bar Association; State Bar of Texas
263	344	 William T. Thurman	 September 4, 2001	N / A	N / A	N / A	N / A	N / A	 American Bankruptcy Institute; National Conference of Bankruptcy Judges : Statf Law Clerk Tammy Berkhoudt....................... E-mail: tammy_berkhoudt@utb.uscourts.gov Education: George Washington 2003 JD Judicial Assistant Thora Searle..................--5, E-mail: thora_searle@utb.uscourts.gov United States District Court for the District of Vermont US. Post Office & Courthouse, 11 Elmwood Avenue, Burlington, VT 05401 P.O. Box 945, Burlington, VT 05402 204 Main Street, Room 201, Brattleboro, VT 05361 PO. Box 998, Brattleboro, VT 05302-0998 151 West Steet, Rutland, VT 05701 P.O. Box 607, Rutland, VT 05702-0607 Tel: (802) 951-6301 Tel: (802) 254-0250 (Brattleboro Office) Tel: (802) 773-0245 (Rutland Office) Tel: (802) 951-6623 (PACER) Internet: www.vtd-uscourts.gov Number of Judgeships: 3
54	345	 William W. Caldwell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
233	346	 William Wayne Justice	 1968	 President Lyndon B. Johnson	N / A	 City Attorney (part-time) (1948-1950); City Attorney (1952-1958); United States Attorney, Eastern District of Texas, Department of Justice (1961-1968)	 Senior Fudge, United States District Court for the Eastern District of Texas	 Partner, Justice & Justice (1946-1961)	N / A
312	347	 Wm. Fremming Nielsen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
105	348	 Wm. Thurmond	 May 8, 2602 Tel: (803) 765-5850	N / A	N / A	 Legislative Assistant to Senator Strom Thurmond, United OMIA Bishop	N / A	 Private Practice (1972-1975) Bisstaw Warehaiit South Carolina 1992 JD PO. Box 1448, Columbia, SC 29202 Military Service: United States Army Reserve (1968-1998) Magistrate Judge Began Service: May 8, 2602 Tel: (803) 765-5850	 American Bar Association; Federal Magistrate Judges Association; South Carolina Bar Date of Birth: 1955 Term Expires: May 9, 2010 Education: Charleston 1977 BA; South Carolina 1980 JD Began Service: September 1, 1992 Term Expires: August 31, 2008 Wm. Thurmond Bishop Chief Bankruptcy Judge Date of Birth: 1939 Glerkships: Law Clerk, Resident Judge John H. Waller, Jr., South Carolina Education: Citadel 1961 BA; South Carolina 1964 LLB itcuit Court, 12th Judicial District (1992-1993); Law Clerk, District Tudge Began Service: October 9, 1987 ~. Weston Houck, United States District Court for the District of South Legal Practice: Private Practice (1968-1987) arolina (1993-1995 ( ) Military Service: United States Army (1965-1968) gal Practice: Private Practice (1995-2002 ( ) 
228	349	 Xavier Rodriguez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
49	350	 Yvette Kane	N / A	N / A	N / A	N / A	N / A	N / A	N / A
339	351	 frene M. Keeley	 1992	 President George H.W. Bush	N / A	 Legal Researcher, Civil Rights Division, Department of	N / A	 Associate then Partner, Litigation Group, Steptoe & Johnson (1980-1992)	 American Bar Association, Judicial Division; Federal Judges Association; Harrison County Bar Association; National Conference of Federal Trial Judges, Executive Committee; West Virginia Bar Association; West Virginia State Bar
113	352	 {part-time} Marshall PR.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
182	353	 {part-time} Robert i,	 April 1980	N / A	N / A	N / A	N / A		 American Bar Association; College of the State :: Bar of Texas; State Bar of Texas; Wichita County Bar Association aff i Clerk Christopher Lalan....................... (214) 753-2042 dicial Assistant Anna Saucier ..................... (214) 753-2040 hambers of Bankruptey Judge Barbara J. Houser 1254 U.S. Courthouse, 1100 Commerce St., Dallas, TX 75242-1496 
79	354	 {recalled} lla Jeanne	N / A	N / A	N / A	N / A	N / A	N / A	N / A
