	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
241	256	 Louise DeCarl Adler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
385	257	 Lurana 5S. Snow	 1986	N / A	N / A	 Assistant Federal Public Defender; State of Florida	N / A	N / A	 The District of Columbia Bar Association; The Florida Bar; Massachusetts Bar Association, Inc.
348	258	 M. Casey Rodgers	 November 24, 2003	 President George W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the Northern District of Florida (2002-2003)	 Associate Attorney, Clark, Partington, Hart, PA.	N / A
217	259	 M. James Lorenz	 October 25, 1999	 President William J. Clinton	N / A	 Deputy District Attorney, Office of the District Attorney,	N / A	 Partner, Lorenz Alhadeff Fellmeth Aricin & Multer (1982); Partner, Finley, Kumble, Wagner, Heine, Underberg & Casey (1983-1987); Founding Partner, Lorenz Alhadeff Cannon & Rosé, LLP (1988-1999) Military Service: United States Marine Corps (1957-1960)	 Federal Judges Association; National Association of Former United States Attorneys; Ninth Circuit District Judges Association; San Diego County Bar Association; State Bar of California
70	260	 Manuel L. Real	 November 13, 1966	 President Lyndon B. Johnson	N / A	 Assistant United States Attorney, Southern District of	N / A	 Private Practice (1955-1964) Military Service: United States Navy (1943-1945)	 American Bar Association; American Judicature Society; Federal Bar Association; Los Angeles County Bar Association; State Bar of California
376	261	 Marcia G. Cooke	N / A	N / A	N / A	N / A	N / A	N / A	N / A
312	262	 Marcia Morales Howard	 February 2007	 President George W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the Middle District of Florida (2003-2007)	 Associate, Commander, Legler, Werber, Dawes, Sadler & Howell (1990-1991); Associate, Foley & Lardner LLP (1991-1994); Partner, Hawkins Delafield & Wood LLP (1992-1998); Associate, McGuireWoods LLP (1994-1998); Partner, McGuireWoods LLP {1998-2003}	 American Bar Association; Federal Bar Association; Federal Magistrate Judges Association; The Florida Bar; Hispanic Bar Association of Northeast Florida; Jacksonville Bar Association
245	263	 Marcia S. Krieger	 March 1, 2002	 President George W. Bush	N / A	N / A	 Bankruptcy Judge, United States Bankruptcy Court for the District of Colorado (1994-2002)	 Law Clerk and Associate, Mason, Reuler & Peek	N / A
115	264	 Mare L. Goldman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
113	265	 Margaret A. Nagie	 1997	N / A	N / A	N / A	N / A	 Associate, Goodwin, Proctor & Hoar (1975-1978);	N / A
75	266	 Margaret M. Morrow -	N / A	 President William J. Clinton	N / A	N / A	N / A	 Associate, Kadison, Pfaelzer, Woodard, Quinn & Rossi	N / A
196	267	 Maria-Elena James	N / A	N / A	N / A	N / A	N / A	N / A	N / A
97	268	 Mariana R. Pfaelzer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
177	269	 Marilyn Hall Patel	 1980	 President Jimmy Carter	N / A	 Attorney, Immigration and Naturalization Service, United States Department of Justice (1967-1971).	 Judge, Alameda County Municipal Court (1976-1980)	 Benson & Morris (1963-1964); Corporation Trust Company (1964-1967); Private Practice (1964-1967); Private Practice (1972-1976)	 American Bar Association; American Judicature - Society; National Association of Women Judges
213	270	 Marilyn L. Huff	N / A	N / A	N / A	N / A	N / A	N / A	N / A
210	271	 Marilyn Morgan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
328	272	 Mark A. Pizzo	 May 22, 1995	N / A	N / A	N / A	N / A	N / A	N / A
36	273	 Mark E. Aspey	 March 18, 2005	N / A	N / A	N / A	N / A	N / A	N / A
430	274	 Marvin H. Shoob	 1979	 President Jimmy Carter	N / A	N / A	N / A	 Associate, Andrews & Nall (1948-1949); Partner, Brown & Shoob (1949-1955); Partner, Phillips, Johnson & Shoob (1955-1956); Senior Partner, Shoob, McLain & Merritt (1956-1979) Military Service: United States Army (1943-1945)	 American Bar Association; American Judicature Society; The American Law Institute; Atlanta Bar Association; Lawyers Club of Atlanta, Inc.; State Bar of Georgia
295	275	 Mary F Walrath	N / A	N / A	N / A	N / A	N / A	N / A	N / A
16	276	 Mary H. Murguia	N / A	N / A	N / A	N / A	N / A	N / A	N / A
292	277	 Mary Pat Thynge	 June 17, 1992	N / A	N / A	N / A	N / A	 Associate, Biggs & Battaglia (1975-1989); Managing , Attorney, White and Williams LLP (1989-1992)	 Delaware Bar Association; Federal Magistrate Judges Association; National Association ef Women Judges
313	278	 Mary Stenson Scriven	N / A	N / A	N / A	N / A	N / A	N / A	N / A
144	279	 Maureen A. Tighe	 November 2003	N / A	N / A	 U.S. Trustee, Region 16, Department of Justice; Assistant	N / A	 Sullivan & Cromwell (1986- 1988) |	 American Bankruptcy Institute; Los Angeles Bankruptcy Forum; Los Angeles County Bar mpeoiatn
351	280	 Maurice M. Paul	 1982	 President Ronald Reagan	N / A	N / A	 Judge, Florida Circuit Court, Ninth Judicial Circuit (1973-1982)	 Associate, Sanders, McEwan, Mims & MacDonald	N / A
181	281	 Maxine M. Chesney	N / A	N / A	N / A	N / A	N / A	N / A	N / A
140	282	 Meredith A. Jury	 November 24, 1997	N / A	N / A	N / A	N / A	 Associate, Best Best & Krieger LLP (1976-1997)	 Federal Bar Association; Riverside County Bar Association; State Bar of California
257	283	 Michae! E. Hegarty	N / A	N / A	N / A	N / A	N / A	N / A	N / A
5	284	 Michael A. Thompson: :	 2009	N / A	N / A	N / A	N / A	N / A	N / A
267	285	 Michael E. Romero	 December 22, 2003	N / A	N / A	N / A	N / A	 Associate, Holland & Hart LLP (1980-1983):	N / A
341	286	 Michael G. Williamson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
254	287	 Michael J. Watanabe	 February 12, 1999	N / A	N / A	N / A	N / A	N / A	N / A
224	288	 Michael M. Anello	 October 10, 2608	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
170	289	 Michael S. McManus	 January 11, 1994	N / A	N / A	N / A	N / A	N / A	 American Bankruptcy Institute; National Conference of Bankruptcy Judges; Sacramento Valley Bankruptcy Forum; State Bar of California
40	290	 Michelle H. Burns	 February 2007	N / A	N / A	N / A	N / A	N / A	N / A
354	291	 Miles Davis	 November 26, 1996 ,	N / A	N / A	N / A	N / A	 Partner, Civil Trial Lawyer, Beggs & Lane (1973-1985); Certified Civit Mediator (1990-1996); Civil Trial Lawyer, Carfton,. Fields , . (1993-1996) Military Service: United States Marine Corps (1967-1970) .	 American Bar Association
334	292	 Monte C. Richardson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	293	 Morrison C. England, Jr.	 August 2, 2002	 President George W. Bush	N / A	N / A	 Judge, Sacramento Superior Court for the State of California (1996-2002)	 Partner, Quattrin Clemons & England (1983-1988); Partner,	N / A
291	294	 Murray M. Schwartz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
202	295	 Nandor J. Vadas	 June 18, 2004	N / A	N / A	N / A	N / A	N / A	N / A
229	296	 Napoleon A. Jones, Jr.	 September 19, 1994	 President William J. Clinton	N / A	 Foster Home Placement, Public Welfare Department, County of Santa Clara, California (1966-1967)	 Judge, San Diego Municipal Court (1977-1982); Judge, California Superior Court, San Diego Judicial District (1982-1989), Presiding Judge, California Superior Court, Juvenile Court Division, San Diego Judicial District (1989-1992); Judge, California Ege Court, Criminal Division (1992-1994)	 Staff Attorney, California Rural Legal Assistance (1972-1973); Staff Attorney, Defenders, Inc. {1973-1975}; Partner, Jones, Cazares, Adler & Lopez (1975-1977) Military Service: United States Army (1962-1965)	 California Association of Black Lawyers; California Judges Association; E.B. Gilliam Bar Association; National Association of Women Judges; National Bar Association; Ninth Circuit District Judges Association
21	297	 Neil Vincent Wake	N / A	N / A	N / A	N / A	N / A	N / A	N / A
234	298	 Nita L. Stormes	 January 2000	N / A	N / A	 Assistant United States Attomey, Southern District of	N / A	N / A	N / A
155	299	 Oliver W. Wanger	 May 31, 1991	 President George H.W. Bush	N / A	 Deputy District Attorney, Office of the District Attorney, County of Fresno, California (1967-1969); City Attomey, Office of the City Attorney, City of Mendota, California (1975-1980)	 Temporary Judge, California Superior Court, Fresno County; Pro Tem Settlement Conference Judge, California Superior Court, Fresno County	 Partner, Gallagher, Baker & Manock (1969-1974); Senior Partner, McCormick, Barstow, Sheppard, Wayie & Carruth (1974-1991) Military Service: United States Marine Corps Reserve (1960-1967)	 American Board of Professional Liability Attorneys; American Board of Trial Advocates; American College of Trial Lawyers; International Academy of Trial Lawyers
426	300	 Orinda D. Evans	 August 1979	 President Jimmy Carter	N / A	N / A	N / A	N / A	 American Bar Association; Atlanta Bar Association; State Bar of Georgia
123	301	 Oswald Parada	N / A	N / A	N / A	N / A	N / A	N / A	N / A
92	302	 Otis D. Wright, 1] |	 April 17, 2007	 President George W. Bush	N / A	 Deputy Sheriff, Office of the Sheriff, County of Los Angeles, California (1969-1980); Deputy District Attorney, United States Department of Justice (1980-1983)	 Judge, Superior Court of California (2005-2007}	 Partner, Wilson, Elser, Moskowitz, Edelman & Dicker LLP	N / A
369	303	 Patricia A. Seitz	 November 16, 1998	 President William J. Clinton	N / A	 Legislative Liaison, United States Department of Labor	N / A	 Associate, Steel Hector & Davis (1974-1979); Pariner, Steel Hector & Davis (1980-1996) : Nonprofit: Editorial Assistant, American Society of Landscape Architects (1968-1969)	 American Bar Foundation, American Bar Association; American Board of Trial Advocates; The District of Columbia Bar Association; The Florida Bar; International Society of Barristers; International Women’s Forum
321	304	 Patricia C. Fawsett	N / A	N / A	N / A	N / A	N / A	N / A	N / A
195	305	 Patricia V. Trumbull	N / A	N / A	N / A	N / A	N / A	N / A	N / A
395	306	 Patrick A. White	N / A	N / A	N / A	N / A	N / A	N / A	N / A
117	307	 Patrick J. Walsh	N / A	N / A	N / A	N / A	N / A	N / A	N / A
371	308	 Paul C. Huck	 August 5, 2000	 President William J. Clinton	N / A	N / A	N / A	 Associate, Frates, Fay, Floyd & Pearson (1965-1969),	N / A
28	309	 Paul G. Rosenblatt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
120	310	 Paul L. Abrams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
337	311	 Paul M. Glenn	 November 24, 1993	N / A	N / A	N / A	N / A	 Associate and Partner, Mahoney, Hadlow & Adams, PA (1970-1981); Partner, Bledsoe, Schmidt & Glenn (1985-1987); Partner, Dale & Bald (1989-1993)	 American Bar Association; American College of Bankruptcy; The C_H. Ferguson-M.E. White American Inn of Court, The American Inns of Court; The Florida Bar; National Conference of Bankruptcy Judges; Tampa Bay Bankruptcy Bar Association
402	312	 Paul.G. Hyman,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
82	313	 Percy Anderson	 May 1, 2002	 President George W. Bush	N / A	 Assistant United States Attorney, Central District of	N / A	 Directing Attorney, San Fernando Vailey Neighborhood	N / A
276	314	 Peter C. Dorsey	 1983 |.	 President Ronald Reagan	N / A	 Public Defender Panel, United States District Courts;	N / A	 Attorney, Gumbart, Corbin, Tyler & Cooper (1959-1966); Attorney, Flanagan, Dorsey, Mulvey & Oliver (1977-1983) Military Service: United States Navy (1953- 1956); aie States Naval Reserve (1956-1965)	 American Bar Association; American Bar Foundation, American Bar Association; American College of Trial Lawyers; The American Ians of Court; American Judicature Society; Connecticut Bar Association; Connecticut Catholic Lawyers Guild; Connecticut Defense Lawyers Association; Connecticut Trial Lawyers Association; New Haven County Bar Association
238	315	 Peter C. Lewis	N / A	N / A	N / A	N / A	N / A	N / A	N / A
143	316	 Peter H. Carroll.	 August 1, 2002	N / A	N / A	 Assistant U.S. Trustee, Fresno (CA) Field Office, United	N / A	 Shareholder, Brite & Drought (1976-1993)	 American Bankruptcy Institute; National Conference of Bankruptcy Judges
296	317	 Peter J. Walsh	 October 28, 1993	N / A	N / A	N / A	N / A	N / A	N / A
240	318	 Peter W. Bowie	N / A	N / A	N / A	N / A	N / A	N / A	N / A
248	319	 Philip A. Brimmer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
91	320	 Philip S. Gutierrez	 February 2007	 President George W. Bush	N / A	N / A	 Judge, Los Angeles County Superior Court (1997-2007)	 Associate, LaFollette, Johnson, DeHaas, Fesler & Ames	N / A
186	321	 Phyllis J. Hamilton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
83	322	 R. Gary Klausner	 December 4, 2002	 President George W. Bush	N / A	 Deputy District Attomey, Office of the District Attorney, County of Los Angeles, California (1969-1974); Court Commissioner, Municipal Court, City of Pasadena, California (1974-1980)	 Judge, Pasadena Municial Court (1980-1985); Judge, Los Angeles	N / A	N / A
112	323	 Ralph Zarefsky	N / A	N / A	N / A	N / A	N / A	N / A	N / A
203	324	 Randall J.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
46	325	 Randolph J. Haines	N / A	N / A	N / A	N / A	N / A	 Associate, Lewis and Roca LLP (1978-1982); Partner, Lewis and Roca LLP (1982-2000)	 American Bankruptcy Institute; American College of Bankruptcy; National Conference of Bankruptcy Judges; State Bar of Arizona
13	326	 Raner C. Collins	 August 19, 1998	 President William J. Clinton	N / A	 Law Clerk, Office of the County Attorney, County of Pima,	N / A	N / A	 Arizona Minority Bar Association: State Bar of Arizona
405	327	 Raymond BE. Ray	 November 9, 1993	N / A	N / A	 Assistant United States Attorney, Southern District of	N / A	 Raymond B. Ray, PA. Military Service: United States Naval Reserve (1961-1985)	 American Bankruptcy Institute; American Bar Association; Broward County Bar Association; Colorado Bar Association; Federal Bar Association; The Florida Bar
41	328	 Redfield T.	 195)	N / A	N / A	N / A	N / A	N / A	N / A
304	329	 Richard Alan Lazzara	N / A	N / A	N / A	N / A	N / A	N / A	N / A
60	330	 Richard D. Taylor	N / A	N / A	N / A	N / A	N / A	N / A	N / A
413	331	 Richard L.. Hodge	N / A	N / A	N / A	N / A	N / A	N / A	N / A
146	332	 Richard M. Neiter	 February 8, 2006	N / A	N / A	N / A	 Central Mediator of Disputes, United States Bankruptcy Court for	N / A	 Section of Business Law, American Bar Association; Los Angeles County Bar Association; State Bar of California
249	333	 Richard PR Matsch	N / A	N / A	N / A	N / A	N / A	N / A	N / A
403	334	 Robert A. Mark	 1990	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the. Southern District of Florida ;	 Attorney, Stearns Weaver Miller Weissler Alhadeff &	N / A
26	335	 Robert C. Broomfield	N / A	N / A	N / A	N / A	N / A	N / A	N / A
246	336	 Robert E. Blackburn	 March 8, 2002	 President George W. Bush	N / A	 Deputy District Attorney (part-time), 16th Judicial District (1980-1986); County Attorney, Office of the County Attorney, County of Bent, Colorado (1980-1988)	 Municipal Judge (1985-1988); Judge, Colorade District Court, Sixteenth Judicial District (1988-2002)	 Law Clerk, Oakley Wade Law Office (1975); Partner, Wade	N / A
153	337	 Robert E. Coyle	 May 13, 1982	 President Ronald Reagan	N / A	 Assistant District Attorney, State of California (1956-1957)	N / A	 Partner, McCormick, Barstow, Sheppard, Wayte & Carruth LLP (1958-1982)	 Fresno County Bar Association; State Bar of California
416	338	 Robert F Hershner, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
94	339	 Robert J. Kelleher	 1971	 President Richard M. Nixon	N / A	 Assistant U.S. Attorney, California - Central District,	N / A	 Partner, Baker & Kelleher (1945-1948); Partner, Watling & Kelleher (1948-1951); Attorney, Private Practice (1951-1970) Military Service: United States Naval Reserve (1943-1945)	 American Bar Association; American Judicature Society; Federal Bar Association; Los Angeles County Bar Association; State Bar of California
103	340	 Robert James Timlin	 October 18, 1994	 President William J. Clinton	N / A	 Special Attorney, Criminal Division, United States Department of Justice (1961-1964); Assistant United States Attorney, Central District of California, United States Department of Justice (1964-1966); City Attorney, State of California (1967-1976)	 Magistrate Judge, United States District Court for the Central District of California (1971-1975); Judge, Western Riverside Municipal Court (1976-1980); Judge, California Superior Court (1980-1990), Associate Justice, Court of Appeal, 4th Appellate District, Division Two (1990-1994)	 Associate, Douglas, Obear & Campbell (1960-1961); Associate, Hennigan, Ryneal & Butterwick (1966-1967); Partner, Shareholder and Officer, Hunt, Palladino & Timlin (1970-1974); Private Practice (1974-1975) Military Service: United States Army (1955-1957)	 California Judges Association
431	341	 Robert L. Vining, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
346	342	 Robert Lewis Hinkle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
96	343	 Robert M. Takasugi	 July 6, 1976	 President Gerald Ford	N / A	N / A	 Judge, Los Angeles Municipal Court (1973-1975); Presiding Fudge, Los Angeles Municipal Court (1974); Supervising Judge, Criminal Department, California Superior Court, Los Angeles County (1975-1976)	 Senior Partner, VeLarde && Takasugi (1960-1973) Military Service: United States Army (1953-1955)	 Federal Judges Association
108	344	 Robert N. Block	N / A	N / A	N / A	N / A	N / A	N / A	N / A
268	345	 Robert N. Chatigny	 1994	 President Wiliam J. Clinton °	N / A	 Member, Prison and Jail Gvercrowding Commission, State of	N / A	 Associate, Williams & Connolly (1981-1983); Barner: Chatigny & Palmer (1984-1986); Law Offices of Robert N. Chatigny (1986-1990); Partner, Chatigny & Cowdery (1991-1994)	 American Bar Foundation, American Bar Association; The Oliver Ellsworth American Inn of Court, The American Inns of Court; Connecticut Bar Foundation, Connecticut Bar Association; Hartford County Bar
133	346	 Robert N. Kwan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
174	347	 Robert S. Bardwil	 July 6, 2005	N / A	N / A	N / A	N / A	N / A	N / A
65	348	 Robert T. Dawson	 April 15, 1998	 President William J. Clinton	N / A	 Member, Board of Education, Fort Smith Public Schools,	N / A	 Hardin, Dawson & Terry (and predecessor firms) (1965-1998) Military Service: United States Army (1961-1962)	 American Bar Association; American Board of Trial Advocates; The University of Arkansas Alumni Association 
134	349	 Robin L. Riblet	 March 36, 1988	N / A	N / A	N / A	N / A	 Stutman, Treister & Glatt (£979-1988)	 American College of Bankruptcy: California Bankruptcy Forum; Federai Bar Association; Financial Lawyers Conference of Southern California; Los Angeles County Bar Association; Santa Barbara Bar Association
399	350	 Robin S. Rosenbaum	 September 2007	N / A	N / A	 Chief, Economic Crimes Section, Executive Office for United	N / A	N / A	N / A
27	351	 Roger G. Strand	 1985	 President Ronald Reagan	N / A	N / A	 Judge, Arizona Superior Court (1967-1985)	 Fernemore, Craig, von Ammon, McClennen & Udall (1961-1967) Military Service: United States Naval Reserve	 American Bar Association; Arizona Judges Association; Maricopa County Bar Association; State Bar of Arizona
211	352	 Roger L. Efremsky	 June 16, 1988	N / A	N / A	N / A	N / A	 Partner, Morgan & Towery (1979- 1948) Began Service: August 2006	 Santa Clara County Bar Association ‘Teem Fexpiress August 2020
222	353	 Roger T. Benitez -	 Fune 2004	 President George W. Bush .	N / A	N / A	 Superior Court Judge, Imperial County (1997- 2001); “Magistrate	N / A	N / A
353	354	 Roger Vinson	 1983	 President Ronald Reagan	N / A	N / A	N / A	 Attorney, Beggs & Lane (1971-1983)	N / A
192	355	 Ronald M. Whyte	 March 2, 2009	 President George H.W. Bush	N / A	N / A	 Fudge, California Superior County, Santa Clara County (1989-1992)	 Nichols, Stead, Boileau & Lamb (1967-1968); Attorney, Hoge, Fenton, Jones & Appel, Inc. (1971-1989) Military Service: United States Naval Reserve (1968-1971)	 American Bar Association; The American Inns of Court; Northern California Chapter, Association of Business Trial Lawyers; Caitfornia Judges Association; Federal Judges Association; San Francisco Bay Area Intellectual Property Inn of Court; Santa Clara County Bar Association; State Bar of California
102	356	 Ronald S. W. Lew	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	357	 Rosalyn M. Chapman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
11	358	 Roslyn O. Silver	 October 14, 1994	 President William J. Clinton	N / A	 Tria] Attorney, United States Equal Employment Opportunity	N / A	 Associate, Daughton, Feinstein and Wilson (1972-1973); Advisor and Litigator, Navajo Nation, Native American Rights Fund (1974-1976); In House Labor Counsel, Greyhound Corporation (1976-1978); Partner, Logan’ and Aguirre (1978-1979)	 Arizona Women Lawyers Association; Federal Bar Association; Nationa! Association of Women Judges; State Bar of Arizona
230	359	 Ruben B.	 September 2, 1993	N / A	N / A	N / A	N / A	N / A	N / A
228	360	 Rudi M. Brewster	N / A	N / A	N / A	N / A	N / A	N / A	N / A
84	361	 S. James Otero	 February 28, 2003	 President George W. Bush	N / A	 Law Clerk/Attorney, Office of the City Attorney, City of Los Angeles, California (1976-1987)	 Judge, Municipal Court of Los Angeles County, California	N / A	N / A
188	362	 Samuel Conti	 1970	 President Richard M. Nixon	N / A	 Assistant City Attorney, Office of the City Attorney, City of Concord, California (E960-1965); City Attorney, Office of the City Attorney, City of Concord, California (1965-1967)	 Judge, Superior Court of California (1967- 1970)	N / A	 American Bar Association; Contra Costa County Bar Association; State Bar of California
132	363	 Samuel L. Bufford	 1985	N / A	N / A	N / A	N / A	 Attorney, Paul, Weiss, Rifkind, Wharton & Garrison LLP (1974-1975), Sullivan, Yones & Archer (1977-1979), Attorney, Musick, Peeler & Garrett LLP (1979-1981); Rifkind & Sterling (1981-1982); Gendel, Raskoff, Shapiro & Quittner (1982-1985)	 American Bar Association; National Conference of Federal Trial Judges, American Bar Association; Los Angeles County Bar Association; National Conference of Bankruptcy Judges
159	364	 Sandra M.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
42	365	 Sarah Sharer Curley	 October 1, 1986	N / A	N / A	N / A	 Judge Pro Tempore, United States Bankruptcy Appellate.Panel of the Ninth Circuit; Chief Bankruptcy Judge, United States Bankruptcy Court for the District of Arizona (2002-2005) _	 Associate Attorney, Otterbourg, Steindler, Houston & Rosen, PC. (1979-1982), Legal Counsel, First Wisconsin Corporation (1982-1986)	 National Association of Women Judges
179	366	 Saundra Brown	N / A	N / A	N / A	N / A	N / A	N / A	N / A
4	367	 Scott A. Oravec	N / A	N / A	N / A	N / A	N / A	N / A	N / A
381	368	 Shelby Highsmith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
142	369	 Sheri Bluebond	N / A	N / A	N / A	N / A	N / A	N / A	N / A
333	370	 Sheri Polster Chappell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
263	371	 Sidney B. Brooks»	 1988 ,	N / A	N / A	N / A	N / A	N / A	 American Badlerptey Tnscivue: Galocedls ee Association; Denver Bar Association; National Conference of Bankruptcy Judges
274	372	 Stefan R. Underhill	 April 2, 2007	 President George W. Bush	N / A	 Vice President and General Counsel, Connecticut Housing Finance Authority (1990-7992)	 Fudge, Connecticut Superior Court, Connecticut (1998- 2007}	 Associate, Day, Berry & Howard (1978-1981); Partner,	N / A
347	373	 Stephan P. Mickle	 June 22, 1998	 President William J. Clinton	N / A	 Attorney, Office of Lega Services, United States Office of Equal Opportunity (1970); Special Assistant Public Defender, Eighth Judicial Circuit, State of Florida (1974) .	 Judge, Alachua County Court (1979-1984); Judge, Florida Circuit Court, Eighth Judicial Circuit (1984-1992); Judge, Florida District Court of Appeal, First District (1993-1998)	 Associate, W. George Allen (1971); Stephan P- Mickle, P.A. (1971-1979); Lawyer-Partner, Mickle, Harris & Green, PA. (1973-1974); Lawyer-Partner, Mickle, Harris, Green & Woolfork, PA. (1974-1976); Stephan P. Mickle, RA. (1976-1979)	 American Bar Association; The American Inns of * Court; The James C. Adkins, Jr. American Int of Court, The American Inns of Court; American Judicature Society; The American Law Institute; Florida Association for Women Lawyers; The Florida Bar: National Bar Association; Judicial Council, National Bar Association
88	374	 Stephen G. Larson	 March 2006	 President George W. Bush	N / A	 Assistant United States Attorney (1991-2000)	 Magistrate Judge, United States District Court for the Central District of California (2000-2006)	 O’Melveny & Myers (1989-1991)	 Federal Bar Association
104	375	 Stephen J.	 July 16, 1992	N / A	N / A	 Deputy Federal Public Defender, State of California	N / A	 Berman & Clark (1986-1992)	N / A
23	376	 Stephen M. McNamee	N / A	N / A	N / A	N / A	N / A	N / A	N / A
388	377	 Stephen T. Brown	N / A	N / A	N / A	N / A	N / A	N / A	N / A
71	378	 Stephen V. Wilson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
302	379	 Steven D. Merryday	N / A	N / A	N / A	N / A	N / A	N / A	N / A
289	380	 Sue L. Robinson	 1991	 President George H.W. Bush	N / A	 Assistant United States Attorney, District of Delaware, United States Department of Justice (1983-1988)	 Magistrate Fudge, United States District Court for the District of Delaware (1988-1991); Judge, United States District Court for the District of Delaware (1991-2000); Member, Judicial Conference of the United States (2000-2003); Chief Judge, United States District Court District of ° Delaware (2000-2007)	 Associate, Potter Anderson & Corroon LLP (1978-1983)	N / A
322	381	 Susan Cawthon Bucklew .	 December 1993	 President William J. Clinton	N / A	N / A	N / A	N / A	 American Bar Association; The Herbert G. Goldburg Criminal Law American Inn of Court, The American Inns of Court; The William Glenn Terrell American Inn of Court, Fhe American Inns of Court; Florida Association for Women Lawyers; The Florida Bar; Hillsborough Association for Women Lawyers; Hillsborough County Bar Association
182	382	 Susan Histon	 June 2, 1995	 President William J. Clinton	N / A	N / A	N / A	 Associate, Cotchett, IMston & Pitre (1973-1976); Partner, Cotchett, [ston & Pitre (1977-1995).	 American Association of Justice; American Bar Foundation, American Bar Association; Section on Litigation, American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; Association of Business Trial Lawyers; Consumer Attorneys of California; International Academy of Trial Lawyers; International Society of Barristers; National Association of Women Judges:
15	383	 Susan R. Bolton	 October 2000	 President William J. Clinton	N / A	N / A	 Judge, Superior Court of Maricopa County, Arizona (1989-2000}	 Associate, Shimmel, Hill, Bishop & Gruender (1977-1982);	N / A
49	384	 Susan Webber Wright	 May 11, 1996	 President George H.W. Bush	N / A	 Research Assistant, Arkansas 1979 Constitutional	N / A	N / A	N / A
121	385	 Suzanne H. Segal	N / A	N / A	N / A	N / A	N / A	N / A	N / A
383	386	 Ted E. Bandstra	 September 25, 1989	N / A	N / A	 Police Officer, Police Department, City of Grand Rapids,	N / A	 Associate, Katten & Muchin (1981-1983); Associate, Fowler & White (1986-1989)	 American Bar Association; Dade County Bar Association; Federal Bar Association
98	387	 Terry J. Hatter, Jr.	 February 1, 1980	 President Jimmy Carter	N / A	 Adjudicator, Veterans Administration (1960-1961); Assistant Public Defender, Office of the Public Defender, County of Cook California (1961-1962); Assistant U.S, Attorney, California - Northern District, Executive Office for United States Attorneys, United States Department of Justice (1962-1966); Special Assistant U.S. Attorney, California - Northem District, Executive Office for United States Attorneys, United States Departrnent of Justice (1966); Chief ~ Counsel, San Francisco Neighborhood Legal Assistance Foundation (1966-1967); Regional Legal Services Director, Office of Economic Opportunity, Executive Office of the President (1967-1970); Executive Director, Western Center on Law and Poverty (1970-1973); Executive Assistant/Director of Criminal Justice Planning, Office of the Mayor, City of Los Angeles, California (1974-1975); Special Assistant/Urban Development Director, Office of the Mayor, City of Los Angeles, California (1975-1977) :	 Judge, Superior Court of California (1977-1980)	 Attorney, Haralé M. Calhoun Law Office (1961-1962) Military Service: Special Category Army with the Air Force (SCARWAF), United States Department of Defense (1954-1956)	 American Judicature Society; Illinois State Bar Association; Los Angeles County Bar Association; National Legal Aid & Defender Association; State Bar of California
190	388	 Thelton &. Henderson	 1980 .	 President Jimmy Carter	N / A	 Attorney, Civil Rights Division, United States Department of	N / A	 Associate, FitzSimmons & Petris (1964- 1966): Rosen, Remcho & Henderson (1977-1980) Military Service: United States Army (1956-1958)	 American Bar Association; The Edward McFetridge American Inn of Court, The American Inns of Court; The American Law Institute: Charles Houston Bar Association; Federal Judges Association; National Bar Association
145	389	 Theodor C. Albert	 June 2005	N / A	N / A	N / A	N / A	 Buchalter, Nemer, Fields & Younger (1983-1995); Co-Founder, Albert, Weiland & Golden (1995)	 Orange County Bankruptcy Forum; Orange County Bar Association; State Bar of California ‘
168	390	 Theresa A. Goldner	 August 1, 2003	N / A	N / A	N / A	N / A	N / A	N / A
