	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
141	193	 Michael S. Kanne	 May 20, 1937	 President Ronald Reagan	N / A	 City Attorney, Office of the City Attorney, City of Rensselaer, Indiana (1972)	 Judge, Indiana Circuit Court, 30th Judicial Circuit (1972-1982); Judge, United States District Court for the Northern District of Indiana (1982-1987)	 Associate, Nesbitt & Fisher (1968-1971); Sole Practitioner (1971-1972) (continued on next page} Court Staff Richard A. Posner sociation: The Chicago American lim of Court, The American Inns of Circuit Executive Collins T. Fitzpatrick. ....-.-.-...+-- (312) 435-5803 Circuit Judge uirt; American Judicature Society; The American Law Institute; The Circuit Clerk Gino J. Agnello......-..---+-5 0-5 we BS, en Date of Birth: [939 hicago Bar Association; Chicago Bar Foundation, The Chicago Bar Education: Se © el N. Shapiro “ a (312) 435.6883 Education: Yale 1959 AB; Harvard 1962 LLB ssociation, Federal Bar Association; The Seventh Circuit Bar Association, Senior Conference Attorney a shapin . cease (G12) 435-6883 Henam Senvice: Dievember4, 195 ederal Bar Association; The Seventh Circuit Bar Association, Federal Bar Settlement Conference Attorney Jillisa Bri FAM seer ees Appultied By: President Ronald Reagan ociation; Illinois State Bar Association; Lawyers Club of Chicago; Naval Education: Northwestem BA; Columbia MA; PP ‘ ; justice School Foundation; Naval Reserve Maritime Law Association; Chicago JD J. Spacail (312) 435-6883 Academic: Associate Professor of Law, Stanford University (1968); Navy-Marine Corps Retired Judges Advocates Association Settlement Conference Attormey Rocco ; basi gporennran (312) 435-5805 Professor of Law, University of Chicago (1969-1981); Senior Lecturer, © : Counsel to the Cireuit Executive pens ail... 6... tna) aap ea University of Chicago (1981) Seatt Ieee = ‘Sta ; eae Sot Sait Altos Alan W. Lepp......-..05- (312) 435-5880 Clerkships: Law Clerk The Honorable William J. Brennan, Jr, Supreme-- iy Clade Timothy J. Droske......... eee, (312) 435-3008 ay Senior Staff Attorney Philip E. Police .......... (312) 435-5524 Court of the United States (1962-1963) wail timothy we @ca7 suscourts gov Supervisory Staff Attorney Mia Furtong......-....---- (312) 435-5779 Corporate: President, Lexecon, Inc. (1977-1981) Education: Northwestern 2007 ID Supervisory Staff Attorney Julie Lyons ........---.++- ik taneea Government: Legal Assistant to Commissioner, Federal Trade Commission, Law Clerk Matthew re (312) 435-3006 Systems and Network Manager Howard Vigorita .. . Fax: Gin 408-7886 (1963-1965); Attorney, Office of the Solicitor General, United States Began Service: 2007 a Edward Stack _ G12) 435-5896 Department of Justice (1965-1967); General Counsel, President’s Task E-mail: matthew_ford@)ca7 uscourts.gov Financial & Procurement Manager Edwar aa (312) 554-8077 Force on Communications, Executive Office of the President, Lyndon B. __ Education: Northwestern 2007 JD . ialist Grace Moriarty -.... G12) 435-5513 Johnson Administration (1967-1968); Research Associate, National Bureau. baw Clerk Rizwan Sabar......... 6.6.2.2 e eee (312) 435-3007 Personnel Specialist Grace Moriarty......------- ax! (312) 554.8077 of Economic Research (1971-1981) Bea ee 3 , . al + ms LaiCa / SCOUTS, OV	 American Economic Association; The American Education: Yale 2007 ID 5 Fax: (312) poem Law Institute Secretary Sharon Anderson .........0.0.00:00ceeaes (312) 435-5626 Circuit Librarian Gretchen VanDam.........-.--- an B12 pres Becbiate Secretary Diane M. Liptak ................. G12) 435-5626
223	194	 Michael W. McConnell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
189	195	 Milan D. Smith Je.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
230	196	 Monroe G. McKay	 December 1, 1977	 President Jimmy Carter	N / A	 Country Director, Malawi, Africa, Peace Corps (1966-1968) -	N / A	 Associate, Lewis and Roca LLP (1961- =LPES): Partner, Lewis and Roca LLP (1968-1974) Military Service: United States Marine Corps (1946-1948) |	 State Bar of Arizona ambers of Senior Judge Bobby R. Baldock: ; Box 2388, Rosweil, NM 88202 (575) 625-2388 Fax: (575) 625-0829 fo : . ; Clerk Lydia Berggren.......0.2.-2 0-2. cee uuaee (801) 524-6950 ducation: Harvard 1977 AB; Oxford (UK) BA; “Boalt Hail JD udicial Assistant Nancy D. Hughes................., (801) 324-6950
163	197	 Morris S. Arnoid	 1992 ;	 President George H.W. Bush	N / A	 Member, Board of Trustees, James Madison Memorial Fellowship Foundation	 Judge, United States District Court for the Western District of Arkansas (1985-1992); Circuit Judge, United States Court of Appeals for the Eighth Circuit (1992-2006)	 Arnold & Arnold (1968)	N / A
72	198	 Morton i. Greenberg	N / A	N / A	N / A	N / A	N / A	N / A	N / A
269	199	 Myron H. Thompson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
227	200	 Neil M. Gorsuch	N / A	N / A	N / A	N / A	N / A	N / A	N / A
24	201	 Norman H. Stahl	 August 3, 1992	 President George H/W. Bush	N / A	N / A	 District Judge, United States District Court for the District of New Hampshire (1990-1992)	 Partner, Devine, Millimet, Stahl & Branch (1956-1990)	 New Hampshire Bar Association
191	202	 Norman Randy Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
173	203	 Pamela Ann Rymer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
160	204	 Pasco M. Bowman Il	N / A	N / A	N / A	N / A	N / A	N / A	N / A
110	205	 Patrick E. Higginbotham	 August 3, 1982	N / A	N / A	N / A	 Judge, United States District Court for the Northern District of Texas (1976-1982)	 Partner, Coke & Coke (1964-1975) Military Service: United States Air Force (1961-1964)	 American Bar Association; American Bar Foundation, American Bar Association; Appellate Judges Conference, American Bar Association, American Inns of Court Foundation, The American Inns of Court; American Judicature Society; The American Law Institute; Bench & Bar Legal Honor Society; Dallas Bar Association; Dallas Bar Foundation, Dallas Bar Association; Maritime Law Association of the United States; Southwest Legal Foundation 
219	206	 Paul J. Kelly, Jr.	 April 14, 1992	 President George H.W. Bush	N / A	N / A	N / A	N / A	 The Oliver Seth American Inn of Court, The American Inns of Court; Federal Bar Association; Santa Fe County Bar Association; State Bar of New Mexico
7	207	 Paul R. Miche!	N / A	N / A	N / A	N / A	N / A	N / A	N / A
79	208	 Paul V. Niemeyer	 1990	 President George H.W. Bush	N / A	N / A	 Judge, United States District Court for the District of Maryland (1988-1990)	 Associate, Piper & Marbury LLP (1966-1974); Partner, Piper & Marbury LLP (1974-1988)	 American Bar Foundation, American Bar Association; American College of Trial Lawyers; The American Law Institute; Federal Bar Association; Maryland Bar Foundation, Maryland State Bar Association, Inc.; Wednesday Law Club
285	209	 Paul W. Greene	N / A	N / A	N / A	N / A	N / A	N / A	N / A
241	210	 Peter J. McNiff	N / A	N / A	N / A	N / A	N / A	N / A	N / A
253	211	 Peter T. Fay	 1976 ‘	 President Gerald Ford	N / A	N / A	 Judge, United States District Court for the Southern District of Florida (1970-1976); Judge, Panel for the Appointment of Independent Counsel	 Partner, Nichols, Gaither, Green, Frates & Beckham (1956-£961}; Partner, Frates, Fay, Floyd & Pearson (1961-1970) Military Service: United States Air Force (1951-1953)	 American Bar Association; Dade County Bar Association United States Court of Appeals for ie District of Columbia Circuit - Barrett Prettyman U.S. Courthouse, 333 Constitution Avenue, NW, ington, DC 20001-2866 eft (202) 216-7000 el: (202) 273-0926 (Appellate Case Voice Information) el; (202) 216-7296 (Electronic Opinions Voice) Fax: (202) 273-0988 emet: www.cadc.uscourts. gov umber of Judgeships: 12 upreme Court Justice: Chief Justice John G. Roberts Jr: ‘ourt 
46	212	 Peter WW. Hall	N / A	N / A	N / A	N / A	N / A	N / A	N / A
255	213	 Phyllis A. Kravitch	N / A	N / A	N / A	N / A	N / A	N / A	N / A
103	214	 Priscilla R. Owen :	N / A	N / A	N / A	N / A	N / A	N / A	N / A
195	215	 Procter Hug, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
281	216	 R. David Proctor	 September 24, 2003 yo	 President George W. Bush	N / A	N / A	N / A	 Sirote & Permutt, RC. (1987-1993); Proctor, Lehr Middlebrooks Price (1993-2003) oo,	 Alabama State Bar Association; Birmingham Bat | Association Foy Guin, Jr. - Began Service: 1973 Appointed By: President Richard M. Nixon Political Affiliation: Republican Comorate: President, Abstract Trust Company, Inc. (1 958-1973); Secretary, luka TV Cable Company, Inc.; General Counsel, Franklin Federal Savings and Loan; Secretary, Haleyvilie TV Cable Company, Inc.; General Counsel, First National Bank of Russellville _ Legal Practice: Senior Partner, Guin, Guin, Bouldin & Porch (1948-1973) Military Service: United States Army (1943-1946) 
115	217	 R. Guy Cole, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
245	218	 R. Lanier Anderson Ill	 August 6, 1979	 President Jimmy Carter	N / A	N / A	N / A	 Attorney, Anderson, Walker & Reichert, LLP (1963-1979) Military Service: United States Army Reserve, United States Department of the Army (1958-1961); United States Army (1961-1963)	 American Bar Association; American Judicature Society; Macon Bar Association; State Bar of Georgia Membership: Member, Judicial Conference of the United States (1999-2002)
126	219	 Ralph B. Guy, Jr.	 October 17, 1985	N / A	N / A	 Assistant Corporation Counsel, City of Dearborn, Michigan (1955-1958); Corporation Counsel, City of Dearborn, Michigan (1958-1969); Chief Assistant United States Attormey, Eastern District of Michigan, United States Department of Justice (1969-1970); United States Attorney, Eastern District of Michigan, United States Department of Justice (1970-1976)	 District Judge, United States District Court for the District of Eastern Michigan (1976-1985)	 Partner, Guy & Guy (1954-1955)	" American Bar Association; Cincinnati Bar Association; Dearborn Bar Association: Federal Bar Association; Federal Judges Association; State Bar of Michigan a"" all a a a a < u ° 7] - f = 6 u ” ua - a » ” a wl o = ~ ! w - = ° oO al t « w a. wi be"
52	220	 Ralph K. Winter	 January 5, 1982 :	 President Ronald Reagan	N / A	N / A	N / A	N / A	N / A
213	221	 Randall L. Dunn	N / A	N / A	N / A	N / A	N / A	N / A	N / A
10	222	 Randall R. Rader	N / A	N / A	N / A	 Legislative Assistant (R-NE, District 3}, Office of / Representative Virginia Smith, United States House of Representatives (1975-1978); Legislative Director and Counsel, Committee on Ways and - Means, United States House of Representatives (1981-1986); Chief Counsel, Subcommittee on the Constitution, Committee on the Judiciary, : United States Senate (1981-1986); Minority Chief Counsel and Staff Director, Subcommittee on Patents, Copyrights and Trademarks, Committee on the Judiciary, United States Senate (1987-1988)	 Judge, United States Court of Clamns (1988-1990)	N / A	 The District of Columbia Bar Association; Federal: wee es (202) 312-5861 Law Clerk (Vatant)... 00000000 een
18	223	 Raymond C. Clevenger I	 May 3, 1990	 President George H.W. Bush	N / A	 Special Assistant to the General Counsel, Office of the	N / A	 Wilmer, Cutler & Pickering (1967-1971); Wilmer, Cutler & Pickering {1972-1990}	 American Bar Association; The District of Columbia Bar Association 
181	224	 Raymond C. Fisher	 October 29, 1999	 President William J. Clinton	N / A	 Associate United States Attorney General, United States	N / A	 Attorney, Tutile & Taylor (1968-1988); Attorney, Heller	N / A
156	225	 Raymond W. Gruender Ill	N / A	N / A	N / A	N / A	N / A	N / A	N / A
44	226	 Reena Raggi	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	227	 Richard A. Posner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
123	228	 Richard Allen Griffin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	229	 Richard C. Tallman	 May 24, 2000	 President William J. Clinton	N / A	 Trial Attorney, Criminai Division, United States Department	N / A	 Schweppe, Krug, Tausend & Beezer (1983-1990); Bogle &	N / A
45	230	 Richard C. Wesley	 2003	 President George W. Bush	N / A	 Assistant Counsel to Republican Leader, Minority Leader James L. Emery (R-NY), New York State Assembly (1979-1982); Member, One Hundred Thirty Six Assembly District, New York State Assembly (1983-1987)	 Associate Justice, New York Supreme Court, Seventh Judicial District (1987-1996); Associate Justice, New York Supreme Court, Appellate Division, Fourth Department (1994-1996); Associate Judge, New York Court of Appeals (1997-2003)	 Harris, Beach & Wilcox (1974-1976); Associate then Partner, Streb, Porter, Meyer and Wesley (1976-1986}	 The American Law Institute; Livingston County Bar Association; The New ‘York State Bar Association
129	231	 Richard F Suhrheinrich	 August 1990	 President George H.W. Bush	N / A	 Assistant Prosecutor, County of Macomb, Michigan (1967-1968)	 District Judge, United States District Court for the Eastern District of Michigan (1984-1990) :	 Associate, Moll, Desenberg, Purdy, Glover & Bayer	N / A
51	232	 Richard J. Cardamone	N / A	N / A	N / A	N / A	N / A	N / A	N / A
239	233	 Richard L. Bohanon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
74	234	 Richard L. Nygaard	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	235	 Richard Linn	 January 1, 2000	 President William J. Clinton	N / A	 Patent Examiner, U.S. Patent and Trademark Office	N / A	 Partner, Matks & Murase, LLP; Partner, Foley & Lardner LLP :	 The Giles §. Rich American Inn of Court, The American Inns of Court
186	236	 Richard R. Clifton	 August 5, 2002	 President George W. Bush	N / A	N / A	N / A	 Partner, Cades Schutte Fleming & Wright (1977-2002) -	N / A
42	237	 Robert Allen Katzmann	N / A	N / A	N / A	N / A	N / A	N / A	N / A
82	238	 Robert B. King. *	N / A	N / A	N / A	N / A	N / A	N / A	N / A
283	239	 Robert B. Propst	 1980	 President Jimmy Carter	N / A	N / A	N / A	 Partner, Wilson, Propst, Isom, Jackson, Bailey & Bolt	N / A
40	240	 Robert D. Sack	 2007 3 Date of Birth: 1939 Law Clerk Elyse Cowgill.....................000000- GIS} 448-0420 - Education: Rochester 1960 BA; 	 President William J. Clinton	N / A	 Associate Special Counsel/Senior Associate Special Counsel,	N / A	N / A	N / A
73	241	 Robert E. Cowen	 November 1987	 President Ronaid Reagan	N / A	 Assistant Prosecutor, County of Essex, New Jersey (1969-1970); Deputy Attorney General, Organized Crime and Special Prosecutions Section, Criminai Justice Division, United States Department of Justice (1970-1973); Director, Division of Ethics & Professional Services, Administrative Office of the Courts, State of New Jersey (1973-1978)	 Magistrate Judge, United States District Court for the District of New Jersey (1978-1985); District Judge, United States District Court for the District of New Jersey (1985-1987)	 Associate, Schreiber, Lancaster & Demos (1959-1961); Private Practice (L961-1969) Military Service: United States Army (1953-1954)	 American Bar Association; Federal Judges Association; National Association of Bat Counsel; New Jersey State Bar Association
229	242	 Robert H. WicWilliams	 November 3, 1970	 President Richard M. Nixon.	N / A	 Deputy District Attorney, Office of the District Attorney, City	N / A	N / A	 American Bar Association; American Judicature Society; Colorado Bar Association
287	243	 Robert R. Armstroy,	 August 8, 1990	N / A	N / A	N / A	 Presiding Judge, Alabama Circuit Court, 18th Judicial Circuit.’	N / A	N / A
202	244	 Robert R. Beezer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
53	245	 Roger J. Miner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
83	246	 Roger L. Gregory	 January 18, 2001	 President William J. Clinton	N / A	N / A	N / A	 Associate, Butzel Long (1978-1980); Associate, Hunton &	N / A
150	247	 Roger L. Wollman	 September 6, 1985	 President Ronald Reagan	N / A	N / A	 Associate Justice, South Dakota Supreme Court (1971-1985); - Member, Judicial Conference of the United States (1999-2002) :	 Associate, Law Office of Douglas W. Bantz (1964-1971) Military Service: United States Army (1957-1959)	 American Judicature Society; State Bar of South . Dakota
116	248	 Ronald Lee Gilman	 November 21, 1997	 President William J. Clinton	N / A	N / A	N / A	N / A	N / A
182	249	 Ronald M. Gould . :	N / A	N / A	N / A	N / A	N / A	N / A	N / A
39	250	 Rosemary S. Pooler Sedtion: St Peter’s Col 1958 BA; Virginia 1961 4D	 June 9, 1998	 President William J. Clinton	N / A	 Director, Consumer Affairs Unit and Assistant Corporation	N / A	N / A	 American Bar Association; The Association of the of the City of New York; The New York State Bar Association Rosemary §S. Pooler Circuit Tudge Date of Birth: 1938 Education: Brooklyn 1959 BA; Connecticut 1961 MA; Michigan 1965 JD * Began Service: June 9, 1998 Appointed By: President William J. Clinton Academic: Visiting Professor, College of Law, Syracuse University (1987-1988) Government: Director, Consumer Affairs Unit and Assistant Corporation Counsel, City of Syracuse, New York (1971-1973); Common Counsel, ~ City of Syracuse, New York (1974-1975), Chair and Executive Director, Consumer Protection Board, State of New York (1976-1981); Commissioner, State Public Service Commission, State of New York
70	251	 Ruggero J. Aldisert	N / A	N / A	N / A	N / A	N / A	N / A	N / A
6	252	 Samuel A. Alito, Jr.	 January 31, 2006	 President George W. Bush	 Eighth Judicial Circuit ( @e Clerkships: Law Clerk The Honorable Leonard I. Garth, United States Court of Appeals for the Third Circuit (1976-1977)	 Assistant United States Attorney, Office of the United States Attorney, United States Department of Justice (1977-1981); Assistant to the Solicitor General, Office of the Solicitor General, United States Department of Justice (1981-1985); Deputy Assistant Attorney General, Office of Legal Counsel, United States Department of Justice (1985-1987); United States Attorney, United States Department of Justice (1987-1990)	 Circuit Judge, United States Court of Appeals for the Third Circuit	N / A	N / A
21	253	 Sandra L. Lynch	 May 1, 1995	 President William J. Clinton -	N / A	 Assistant Attorney General, Government Bureau, Office of	N / A	N / A	 American Bar Association; The American Law Institute; Boston Bar Association; International Women’s Forum, Massachusetts Bar Association, Massachusetts Women’s Forum; National Association of Women Judges; Women’s Bar Association of Massachusetts 
190	254	 Sandra Segal Ikuta	 June 2006	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
28	255	 Sara E. de Jestis	 1986	N / A	N / A	 Administrative Law Judge, Social Security Administration,	N / A	 Associate, Jimenez & Fuste; Partner, Brown, Newsom & Cordova	 Maritime Law Association of the United States; National Conference of Bankruptcy Judges; Puerto Rican Bankruptcy Bar Association; Puerto Rican Bar Association
276	256	 Sharon Lovelace Blackburn	 July 8, 1991	N / A	N / A	 Assistant United States Attorney, Northern District of	N / A	N / A	 Birmingham Bar Association; Federal Judges Association , :
41	257	 Sonia Sotomayor	 October 13, 1998	 President William J. Clinton	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Associate, Pavia & Harcourt LLP :	 American Bar Association; Ametican Philosophical Association; Association of Judges of Hispanic Heritage; Hispanic National Bar Association; National Association of Women Judges; Puerto Rican Bar Association; Women’s. Bar Association of the State of New York
300	258	 Sonja Faye Bivins	 February 2, 2004	N / A	N / A	N / A	N / A	N / A	 Alabama State Bar Association; State Bar of Georgia 
246	259	 Stanley Francis Birch, Jee	 1990	N / A	N / A	N / A	N / A	 Greer, Sartain & Carey (1974-1976); Deal, Birch, Jarrgp, & Link (1976-1983); Birch, Hartness & Link (1983-1985); Vaughan, Davis, Birch & Murphy (1985-1990) Military Service: Vietnam Veteran, Army Special Forces, United States | Army (1970-1972)	 Atlanta Bar Association; Eleventh Circuit Historical Society; Federal Bar Association; Gainsville Northeastern Bar Association; Lawyers Club of Atlanta; Old War Horse Lawyers’ Club; State. Bar of Georgia; Georgia Bar Foundation, State Bar of Georgia; The Supreie Court Historical Society ae é: Attorney, Corps of Engineers, United States Army 9; Assistant State Attorney, Office. of the State Attorney, State ‘adge, Duval County Court (1973-1975); Judge, Florida Circuit 975-1979); Judge, United States District Court for the Middle of Florida (1979-1992) amberships: American Inns of Court Foundation, The Amierican ¢ Court; The Chester Bedell American Inn of Court, The American - Court; The Florida Bar; Jacksonville Bar Association
249	260	 Stanley Marcus	N / A	N / A	N / A	N / A	N / A	N / A	N / A
233	261	 Stephanie K. Seymour	 November 16, 1979	 President Jimmy Carter	N / A	N / A	N / A	 Associate, Goodwin, Procter & Hoar, LLP (1965-1966); Associate, Lupardus, Holliman & Huffman (1966-1967); Associate, Baker and Botts (1968-1969); Associate, Doerner, Stuart, Saunders, Daniel & Anderson (1971-1975); Partner, Doerner, Stuart, Saunders, Daniel & Anderson (1975-1979)	 The Council Oak/Johnson-Sontag American Inn of Court; American Bar Association; Federal Judges Association; National Association of Women Judges; Oklahoma Bar Association; Tulsa County Bar Association
266	262	 Stephen F Williams	 1986	 President Ronald Reagan	N / A	 Assistant United States Attorney, United States Department	N / A	 Attorney, Debevoise, Plimpton, Lyons & Gates (1962-1966): Military Service: United States Army (1961-1962)	 American Bar Association; The American Law Institute; Energy Bar Association taf , ecretary Judith A. Hunt............. gown vs bea ERS REE (202) 216-7382
5	263	 Stephen G. Breyer	 August 3, 1994	 President Witliam J. Clinton	 Tenth Judicial Circuit Academic: Assistant Professor, Professor of Law and Lecturer, Harvard Law School (1967-1995); Professor, John F. Kennedy School of Government, Harvard University (1977-1980); Visiting Professor, College of Law, Sydney, Australia; Visiting Professor, University of Rome Clerkships: Law Clerk The Honorable Arthur Goldberg, United States Court of Appeals for the First Circuit	 Special Assistant to the Assistant Attorney General, Antitrust Division, Office of the Associate Attorney General, United States Department of Justice (1965-1967); Assistant Special Prosecutor, Watergate Special Prosecution Force (1973); Special Counsel, Committee on the Judiciary, United States Senate (1974-1975); Chief Counsel, Committee on the Judiciary, United States Senate (1979-1980)	 Circuit Judge, United States Court of Appeals for the First	N / A	 American Academy of Arts and Sciences; American Bar Association; The American Law institute
171	264	 Stephen Reinhardt	 1980	 President Jimmy Carter	N / A	 President, Board of Recreation and Park Commissioners,	N / A	 Associate, O’Melveny & Myers (1957-1959); Partner, Fogel, Julber, Reinhardt, Rothschild & Feldman (1959-1980) Military Service: United States Air Force (1954-1956)	 American Bar Association; Los Angeles Copnty Bar Association; The State Bar of California
208	265	 Stephen S. Trott	 April 1988	 President Ronald Reagan	N / A	 Deputy District Attorney, County of Los Angeles, California	N / A	 Partner, Parry, Robertson & Daly (1965-1979); Partner, Nelson, Reshelt, Robertson, Tolman and Tucker (1979-1990) ‘Military Service: Idaho Air National Guard (1962-1965); United States ‘Amy Reserve, United States Department of the Army (1965-1968)	" Idaho Law Foundation, Inc.; American Bar "" Foundation, American Bar Association; American Board of Trial Advocates; ‘American College of Trial Lawyers; Idaho State Bar and Idaho Law Foundation, Inc."
155	266	 Steven M. Colloton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
136	267	 Steven W. Rhodes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
177	268	 Susan P Graber	 April 1, 1998	N / A	N / A	 Assistant Attorney General, Bureau of Revenue, State of	N / A	N / A	 American Bar Association; The American Law Institute
273	269	 Susan R. Waiker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
290	270	 Tamara O. Mitchell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
144	271	 Terence T. Evans	N / A	N / A	N / A	N / A	N / A	N / A	N / A
237	272	 Terrence L. Michael	N / A	N / A	N / A	N / A	N / A	N / A	N / A
238	273	 Terrence Le	N / A	N / A	N / A	N / A	N / A	N / A	N / A
275	274	 Terry F Moorer | is of Chief Bankruptcy 	 January 2007	N / A	N / A	" Assistant U.S. Attorney/Organized Crime Drug Enforcery, Task Force, Criminal Division, Alabama - Middle District, United States: Department of Justice . Military Service: Military Judge Lieutenant Colonel United States Army National Guard 4 District of Alabama (1981-1989) iciak. Bankruptcy Administrator, United States Bankruptcy Court for the Staff 4 . , ; : District of Alabama (1989-1999) Law Clerk Kelly Adams........ 2 ike Merwe Ca cae Sees (334) 954.3749 He fs a Career Law Cierk Linda Bulls .... 00.00.0000 cues (334) 954-3746 nt Memberships: Alabama State Bar Association; Montgomery aunty Bar Association wt Law Clerk Anna Williams.................... (334) 954-3892 mail: anna_williams@almb.uscourts.gov . . dudation: Cumberland 1988 JD icial Assistant Faye M. Gregg .............-.-..-. (334) 954-3891 United States Bankruptcy Court for the | Middle District of Alabama One Church Street, Montgomery, AL 36104 Tel: (334) 954-3800 Tel: (334) 223-7486 (PACER) Fax: (334) 954-3819 Internet: www.almb.uscourts.gov hambers of Bankruptcy Judge William R. Sawyer é Church Street, Montgomery, AL 36102-0035 Box 35, Montgomery, AL 36102-0035 (334) 954-3886"" nail: William _Sawyer@almd_uscourts. gov Number of Judgeships: 2 Court Staff me Cletk of the Court Richard §. Gda................... (334) 954-381 E-mail: richard_oda@almb.uscourts.gov Fax: (334) 954-381 Education: USC 1974 MS Chief Deputy Clerk Douglas F Young................ (334) 954-381 Education: Westminster (MO) 1986 BA; Fax: (334) 954-381 Oklahoma State 1988 MBA, 1991 BS. Courtroom Deputy Bill Livingston ................+-- (334) 954-380) Courtroom Deputy Janice Vanee.................5-- (334) 954-384 E-mail: janice_vance@almb.uscourts.gov Fax: (334) 954-381 Financial Specialist Janet Clark.............0000 05-55 (334) 954-381 Education: Auburn 1981 BA Fax: (334) 954-3817. Personnel Specialist Henrietta Norman............... (334) 954-3850: Education: Auburn (Montgomery) 1993 BS; Troy St. (Montgomery) 2004 MS Property and Procurement Specialist . : James P Speed Wl... ee ees (334) 954-3815: Education: Auburn (Montgomery) 1983 BA Fax: (334) 954-3817: Electronic Court Recorder Operator Linda Bedden...... (334) 954-3839. Fax: (334) 954-3819 Electronic Court Recorder Operator Desma Hamilton | . . (334) 954-3839. iHiam R. Sawyer ankreptcy Judge ate of Birth: 1955 cation: Valparaiso 1982 JD egan Service: May 24, 1999 ‘Term Expires: May 31, 2013 cademic: Adjunct Professor, Huntington College overnment: United States Department of Tustice, Tax Division 986-1989); Office of the United States Attorney, Southern District of abama (1989-1999)"	 Chief Bankruptcy Judge, United States Bankruptcy Corut for th	N / A	N / A
286	275	 Terry Michae! Putnam	 February 9, 1987	N / A	N / A	N / A	N / A	 Associate, Potts & Young (1979-1983); Partner, Potts, Young, Blasingame & Putnam (1983-1987)	 Alabama State Bar Association; Federal Magistrate Judges Association _
60	276	 Theodore A. McKee	N / A	N / A	N / A	N / A	N / A	N / A	N / A
292	277	 Thomas B. Bennett .	 Fune 5, 1995	N / A	N / A	N / A	N / A	 Attorney, Bowles Rice McDavid Graff & Love LLP (1977-1995) ‘	 American Bankruptcy Institute; Birmingham Bar Association; Commercial Law League of America; National Conference of Bankrupicy Judges; State Bar of Texas; West Virginia State Bar
263	278	 Thomas B. Griffith	 July 1, 2005	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
135	279	 Thomas H, Fulton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
104	280	 Thomas M. Reaviey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
68	281	 Thomas Michael Hardiman:	N / A	N / A	N / A	N / A	N / A	N / A	N / A
14	282	 Timothy B. Dyk	 June $, 2000	 President William J. Clinton	N / A	 Special Assistant to the Assistant Attorney General, Tax	N / A	 Associate and Partner, Wilmer Cutler Pickering LLP	N / A
166	283	 Timothy J. Mahoney	 June 28, 1985	N / A	N / A	N / A	N / A	N / A	 lowa State Bar Association; Nebraska State Bar Association; Omaha Bar Association 
225	284	 Timothy M. Tymkovich	 June 19, 2003	 President George W. Bush	N / A	 Solicitor General, Colorado State University System	N / A	 Associate, Davis Graham & Stubbs LLP (1983-1989); Partner, Hale, Hackstaff, Tymkovich & ErkenBrack (1996-2003)	 American Bar Association; The American Law Institute; Colorado Bar Foundation, Colorado Bar Association; International Society of Barristers :
303	285	 Timothy Mark Burgess	N / A	N / A	N / A	N / A	N / A	N / A	N / A
277	286	 U. W. Clemon	 1980	 President Jimmy Carter	N / A	 Chair, Judiciary Committee, Alabama State Senate (1974-1980)	 Chief Judge, United States District Court for the Northern District of Alabama ‘	 Partner, Adams & Clemon (1969-1980)	 Aizbama Lawyers Association; Birmingham Bar Association; National Bar Association
92	287	 W. Eugene Davis	 1983	 President Ronald Reagan	N / A	N / A	 Judge, United States District Court for the Western District of Louisiana (1976-1983)	 Associate, Phelps, Dunbar, Marks, Claverie & Sims (1960-1964); Associate then Partner, Caffery, Duhe & Davis (1964-1976)	 American Bar Association; Louisiana State Bar Association; Maritime Law Association of the United States
271	288	 W. Harold Albritton fll	 May 1991	 President George H.W. Bush	N / A	N / A	 Chief Judge, United States District Cane for the Mid istri Alabama (1998-2004) idee District of	 Partner, Albrittons, Givhan & Clifton (1 962-1991) 7 a	N / A
270	289	 W. Keith Watkins	 January 12, 2006	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
232	290	 Wade Brorby	N / A	N / A	N / A	N / A	N / A	N / A	N / A
