	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
19	234	 Margaret H. Murph	 October 19, 1987 ,	N / A	N / A	N / A	N / A	. Attomey, Smith, Gambrell & Russell; L.L-P. (1973-1987).	N / A
33	235	 Margaret H. Murphy	 October 19, 1987	N / A	N / A	N / A	N / A	 Attorney, Smith, Gambrell & Russell, 1..L.P. (1973-1987)	 National Conference of Haliipihy Judges
293	236	 Margaret J. Kravchuk	N / A	N / A	N / A	N / A	N / A	N / A	N / A
111	237	 Maria G. Valdez	 2005	N / A	N / A	N / A	N / A	N / A	N / A
339	238	 Marianne B, Bowler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
358	239	 Marianne O. Battani	N / A	N / A	N / A	N / A	N / A	N / A	N / A
361	240	 Mark A. Goldsmith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
374	241	 Mark A. Randon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
283	242	 Mark L. Hornsby	N / A	N / A	N / A	N / A	N / A	N / A	N / A
324	243	 Mark L. Wolf	N / A	N / A	N / A	N / A	N / A	N / A	N / A
242	244	 Martin L. C. Feldman	N / A	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Financial Administrator Kim Lange................-.. (504) 589-7786 istrict Judge District Judge Western District of Kentucky Jary Administrator Marianne Judice ................. (504) 589-7749 Dis &	 Attorney, Dougherty & Haunz; Partner, Morgan & Pottinger (1974-1985); Partner, Wyatt, Tarrant & Combs, LLP (1985-1989) Military Service: United States Army (1968)	 American Bankruptcy Institute; Louisville Bar Association
95	245	 Marvin E. Aspen	 July 24, 1979	 President Jimmy Carter	N / A	 Law Clerk, United States Department of Justice; Assistant State’s Attorney, Office of the State: ‘Attorney, State of Illinois (1960-1963); Assistant Corporation Counsel,, Head of Appeals and Review Division, Office of the Corporation Counsel, City of Chicago, Illinois (1963-1971}	 Judge, Ilinois Circuit Court, Cook County Judicial Circuit (1971-1979); Judge, United States District Court for the Northern District of Illinois (1979-1995); Chief Judge, United States District Court for the Northern District of Winois (1995-2002); Member, Judicial Conference of the United States (2000-2003}	 Private Practice (1959); Private Practice (19715 Military Service: Judge Advocate General Section, United States Amny; Illinois National Guard (1959); United States Air Force Reserve (1960-1964) Fall.2010 © Leadership Directories, Inc. Judicial Yellow Book EN United States District Court for the Northern District of lilinais 225 eharnbirs of Senior Judge Marvin E. Aspen continued	 American Bar ‘Association; The Chicago Bar ‘association; Ilinois State Bar AskeciiilGe : Stat etk Christopher Wells... 20.0.0 0. 00.0.0 000 0, (312) 435-5696 Began Service: September 2010 Term Expires: September 2011 Education: Stanford 2010 JD ~ - Career Law Clerk Beth Cammaratta.......... 0... 5., (312) 435-5696 Secretary | Linda Surprenant eeuteeenad idle oucaeeate (312) 435-5696 : échambers of Senior Judge Milton I. Shadur 2388 Dirksen Building, 219 South Dearborn Saat ihieds IL 60604 ; Tel: (312) 435-3766... - ae E-mail: milton, _shadur@ilnd- uscoutts. gov Milton I. Shadur . Senior Judge Date.of Birth: 1924 .. Education: Chicago 1943 BS,” 1949 ID Began Service: June 1980- Appoiited By: President Jimmy Carter - ” Legal Practice: Associate, Goldberg, Devos & Brussell (1949. 1951); Partner, Goldberg, Devoe, Brussell & Shadur (1951-1956); Partner, Goldberg, Devoe, Shadur & Mikva (1956-196 1; Partner, Devoe, Shadur, Mikva & Plotkin (1961-1968), Partner, Devoe; Shadur, Plotkin, Krupp & Miller (1969-1973); Paxtnet, Devoe, Shadur, Plotkin & Krupp: (1973-1979); Partner, Shadur, Krupp & Miler (1979-1980) Military Service: United States Naval Reserve (1943-1946)
2	246	 Marvin H. Shoob	 1979	 President Jimmy Carter	N / A	N / A	N / A	 Associate, Andrews & Nall (1948-1949); Parindh Brown & Shocb (1949-1955); Partner, Phillips, Johnson & Shoob (1955- 1956); Senior Partner, Shoob, McLain & Merritt (1956- 1979} Military Service: United States Army (1943- 1945)	 American Bar Association; American Judicature Society; The American Law Institute; Atlanta Bar Association; Lawyers Club of Adlanta, Inc.; State Bar of Georgia
305	247	 Marvin Joseph Garbis	 1989	 President George H.W, Bush	N / A	 Attorney, Civil Trial Section, Tax Division, United States	N / A	 Sole Practitioner (1967-1971); Partner, Garbis, Marvel & Junghans; Garbis & Schwait (1971-1986); Member, Melnicove, Kaufman, Weiner, Smouse & Garbis (1986-1988); Meinhens Johnson & Gibbs (1988-1989) :	 American Bar Association; Federal Judges Association.
247	248	 Mary Ann Vial Lemmon |:	 March 1994	 President William J. Clinton	N / A	 Special Counsel, Criminal Division, Department of Justice (1971-1973); Assistant District Attorney, Felony Complaint Division, Jefferson Parish, Louisiana (1973-1974); Assistant District Attorney, Office of the District Attorney, Jefferson Parish, Louisiana (1976-1984); City Attorney, Jefferson Parish, Louisiana (1982-1984)	 Judge, Louisiana District Court, 24th Judicial District, Division / A, Jefferson Parish (1984-1994) ;		 New Orleans Chapter, Federal Bar Association; Louisiana State Bar Association; New Orleans Bar Association 
23	249	 Mary Grace Diehl	N / A	N / A	N / A	N / A	N / A	N / A	N / A
69	250	 Mary P. Gorman |	N / A	N / A	N / A	N / A	N / A	N / A	N / A
79	251	 Matthew F Kennelly	 June 22, 1999 aE	 President William J. Clinton	N / A	N / A	N / A	 Associate, Hediund, Hunter & Lynch (1981-1982); Associate, Cotsirilos, Stephenson, Tighe & Streicker, Ltd, (1984-1989); Partner, Cotsitilos, Stephenson, Tighe & Streicker, Ltd. (1989-1999) Nonprofit: Director, Board of Directors, pane Committee for Better Housing (1984-1999)	 ‘American Bar Association; American College of Triai Lawyers; The Chicago American Inn of Court, The American Inns of . Court 068 069
333	252	 Michae! 4. Ponsor	N / A	N / A	N / A	N / A	N / A	N / A	N / A
393	253	 Michael J. Davis	 March 30, 1994	 President William J. Clinton	N / A	N / A	N / A	N / A	 American Bar Association; Federal Bar Association; Federal Judges Association; International Academy of Trial Judges; Minnesota Association of Black Lawyers; Minnesota Lawyers International Human Rights Committee; National Bar Association
61	254	 Michael M. Mihm	N / A	 President Ronald Reagan |	N / A	N / A	 Chief Judge, US District Court for the Central District of Uinois- (1991-1998)	 Attorney, Private Practice (1980- 1982)	N / A
59	255	 Michael P McCuskey	 May 4, 1998	 President William J. Clinton	N / A	 Public Defender, Office of the Public Defender, County of Marshall, illinois (1976-1988)	 Judge, Illinois Circuit Court, 10th Judicial Circuit (1988-1990); Justice, Hiinois Appellate Court, Third District (1990-1998)	 Partner, Pace, McCuskey & Galley (1975-1988)	 The American Inns of Court; Illinois Judges Association; [inois State Bar Association; Peoria County Bar Association:
109	256	 Michael T. Mason	 September 29, 2001	N / A	N / A	N / A	N / A	N / A	N / A
132	257	 Michael. J, Reagan	 October 23, 2000 /	 President William J. Clinton	N / A	 Assistant Public Defender, Célitty of St. Clair, Illinois	N / A	 Attorney, Kassly, Bone, Becker, Dix, Reagan & Young	N / A
372	258	 Mona K, Majzoub	 January 6, 2004	N / A	N / A	N / A	N / A	N / A	N / A
200	259	 Moniti L. Belot - *	 September 9, 1985 i Political Affiliation: Democrat Monti L. Belot Senior Judgé Date of Birth: 1943 | Education: Kansas 1965 BA, 1968 ID 	 President George H.W. Bush Ba :	N / A	 Assistant United States Attorney, Disttict of Kansas, United States Department of Justice (1973-1976); Special Assistant United / States Attorney, District of Kansas, United States Department of Justive., (1976-1978) Legal Practice: Attorney, Weeks, Thomas & Lysanght (1976-1983); Attomey, Hali, Levy, Lively, DeVore, Belot & Bell (1983-1991) Military Service: United States avy (1968- Lens United States Naval - feademic: Instructor, University of Canisas (£980-1992) : 		 Attorney, Weeks, Thomas & Lysanght (1976-1983); Attomey, Hali, Levy, Lively, DeVore, Belot & Bell (1983-1991) Military Service: United States avy (1968- Lens United States Naval - feademic: Instructor, University of Canisas (£980-1992) : Government: Member, Office of the City Council, City of Roeland Park, Kansas (1964-1969) Judicial: Judge Pro Tem, Leawood Municipal Court (1978-1985) 	 American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; The Earl E. O’Connor American Inn of Court, The American Inns of Court; International Society of Barristers; Johnson County Bar Association; Kansas Bar Association Reserve (1971-1986) 
105	260	 Morton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
104	261	 Morton Denlow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
107	262	 Nan R. Nolan	 July 6, 1998	N / A	N / A	N / A	N / A	 Federal Defender Program; Law Offices of Nan R. Nolan; Law Offices of Patrick A. Tuite	 American Bar Association; The Chicago Bar . Association; Nationai Association of Criminal Defense Lawyers
351	263	 Nancy G. Edmunds	 February 10, 1992	 President George H.W. Bush	N / A	N / A	N / A	N / A	 American Bar Association; American Judicature Society; Federal Bar Association; Federal Judges Association; State Bar of Michigan
332	264	 Nancy Gertner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
320	265	 Nancy V. Alquist	N / A	N / A	N / A	N / A	N / A	N / A	N / A
329	266	 Nathaniel M. Gorton	 October 27, 1992	 President George H.W. Bush	N / A	N / A	N / A	 Associate, Nutter MoClennen é& Fish LLP (1965-1969); Partner, Director and Shareholder, Powers & Hall, PC (1970-1992) Military Service: LTJG, United States Navy (1960-1962)	 Boston Bar Association
219	267	 Nathaniel R. Jones, United States	N / A	N / A	N / A	N / A	N / A	N / A	N / A
106	268	 P. Michael Mahoney	 1976 ;	N / A	N / A	N / A	N / A	N / A	N / A
141	269	 Pamela	 January 27, 2003- - :	N / A	N / A	N / A	 Member, Ametican Bar Association	 Partner, Hollis and Johnson; ‘Partner, ‘Hinshaw &- Culbertson LLP; Law Office of Pamela Hollis.	 American Bankruptcy Institute; The Florida Bat; The National Association of Bankruptcy Trustees Judicial Yellow Book
124	270	 Pamela S. Hollis	 January 27, 2003- - :	N / A	N / A	N / A	 Member, Ametican Bar Association	 Partner, Hollis and Johnson; ‘Partner, ‘Hinshaw &- Culbertson LLP; Law Office of Pamela Hollis.	 American Bankruptcy Institute; The Florida Bat; The National Association of Bankruptcy Trustees Judicial Yellow Book
275	271	 Patricia Head Minaldi	 June 16, 2003	 President George W. Bush	N / A	 Assistant District Attorney, Orleans Parish, New Orleans. (1983-1986); Assistant Attorney General, Calcasieu Radish: Fouisians (1986-1996)	 Judge, 14th Judicial District of Louisiana (1996-2003)	N / A	 Louisiana State Bar Association, Southwest . Louisiana Bar Association
364	272	 Patrick J. Duggan	" 1987 , Appointed Bye President Ronald Reagan Academic: Professor, Madonna hiveraity, ‘ Judicial: Judge, Michigan Circuit Court, Wayne County (197 976: 1986) Legal Practice: Brashear, Duggan & Tangora (1958-1977) Current Memberships: The American Inns of Court; Livonia Bar Association; State Bar of Michigan Staff . es Law Clerk James S. Watts.......... weet cece dese. (313) 234-5145 Term Expires: August 2012 . E-mail: james_watts@mied.uscourts.gov Education; Detroit Mercy 2010 3D < hs"" 3 a Career Law Clerk Lauren N. Mandel................. (313) 234-5145 E-mail: lauren_mandel@mied.uscourts.gov Education: Michigan 1990 BS; American U 1993 ID , Court Reporter Jodi Matthews 20.00.0520... Seek eee ee (248) 470-8580 Case Manager Marilyn Orem.................-0.000. (313) 234-5147 Judicial Assistant Elizabeth A. Claes................. (313) 234-5145 Fali 2010 © Leadership Directories, Inc. Judicial Yellow Book 526 United States District Court for the Eastern District of Michigan 295 -pambers of Senior Judge Lawrence P, Zatkoff Water Street, Port Huron, ME 48060 Theodore Levin U.S. Courthouse, 231 West Lafayette Boulevard, ‘site 1021, Detroit, MI 48226 oe (810) 984-3290 Fax: (810) 984-1480 “Femail: lawrence_j zatkoff@mieduscourts.gov Lawrence P. Zatkoff ‘Senior Judge “Date of Birth: 1939 Education: Detroit 1962 BS; Detroit Law 1966 JD "	 President Ronald Reagan	N / A		 Judge, Michigan Circuit Court, Wayne County (197 976: 1986)	 Brashear, Duggan & Tangora (1958-1977)	 The American Inns of Court; Livonia Bar Association; State Bar of Michigan 
286	273	 Patrick J. Hanna’	 December 2009	N / A	N / A	N / A	N / A	N / A	N / A
397	274	 Patrick Joseph Schiltz	 September 22, 2006	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
331	275	 Patti B. Saris	 1994	 President William J. Clinton,	N / A	 Staff Counsel, Committee on the Judiciary, United States Senate {1979-1981}; Assistant U.S. Attorney, Massachusetts District, Executive Office for United States Attorneys, United States Department of Justice (1984-1986) |	 Magistrate Judge, United States District Court for the District of Massachusetts (1986-1989); Associate Justice, Massachusetts Superior Court (1989-1993)	 Attorney, Foley, Hoag & Eliot LLP (1977-1979), Berman,	N / A
175	276	 Paul A. Zoss	 January 27, 1997	N / A	N / A	 Trial Attorney, Civil Division, United States Department of	N / A	 Dul!, Keith & Beaver (1977-1978); Meyers, Knox & Hart	N / A
353	277	 Paul D. Borman	 September 2, 1994	 President William J. Clinton	N / A	N / A	N / A	 Vice President, House Counsel and Member of the Board,	N / A
178	278	 Paul J. Kilburg’	 1993	N / A	N / A	N / A	 Chief. Bankruptcy Judge, United States Banktuptey Court for the	N / A	N / A
373	279	 Paul J. Komives, .	 January 2008	N / A	N / A	N / A	N / A	N / A	 Federal Magistrate Judges Association: State Bar of Michigan 
381	280	 Paul Lewis Maloney	 July 18, 2007	 President George W. Bush	N / A	N / A	 Circuit Judge, Trial Court, County of Berrien, Michigan (1996-2007) Staff , . oe Law Clerk John M. Brendel ....... 9 pupaees gErEe EEE _ (269) 381-4741 Began Service: August 2007 : uo Term Expires: August 2011 Education: Chicago 1992 BA; Pennsylvania 1995 JD Law Clerk Rod Phares......00000....00.ccccceeecee (269) 381-4741 Began Service: August 2007 Term Expires: August 2011 Judicial Assistant Alice Baker...................0005 (269) 381-4741 Fall 2010 © Leadership Directories, Inc. Judicial Yellow Book Fax: (269) 337-5703 United States District Court for the Western District of Michigan 299 chambers of District Judge Robert Holmes Bell federal Building, 110 Michigan Street, NW, Room 602, Grand Rapids, MI 49503 Tel: (616) 456-2021 Robert Holmes Beil District Judge Date of Birth: 1944 Education: Wheaton (IL) 1966 BA; Wayne State 1969 JD Began Service: August 6, 1987 Appointed By: President Ronald Reagan Aeademic: Adjunct Professor, Thomas M. Cooley Law School “> Gavernment: Assistant Prosecuting Attorney, State of Michigan - (1969-1973) * 	 Private Practice (1970-1972)	 American Judicature Society; Christian Legal Society; District Judges Association of the Sixth Circuit, Western District of . Michigan, Federal Bar Association; The Federalist Society for Law and : Public Policy Studies; State Bar of Michigan
319	281	 Paul Mannes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
153	282	 Paul R. Cherry	 October 1, 2003	N / A	N / A	 Deputy Prosecuting Attorney, DeKalb County Prosecutor Office, County of DeKalb, Indiana (1980-1982); Prosecuting Attorney, DeKalb County Prosecutor Office, County of DeKalb, Indiana (1983-1988)	 Judge, Circuit Court, County of DeKalb, Indiana (1989-2003)	N / A	 DeKalb Bar Association; The Seventh Circuit Bar Association, Federal Bar Association; Federal Magistrate Judges Association 
22	283	 Paul W. Bonapfel	 April 10, 2002	N / A	N / A	N / A	N / A	N / A	N / A
307	284	 Paul W. Grimm	 1997	N / A	N / A	N / A	N / A	 Private Practice (1984-1997)	N / A
306	285	 Peter J. Messitte	 September 1, 2008	 President William J. Clinton	N / A	N / A	N / A	N / A	 American Bar Association; The District of” Columbia Bar; Federal Bar Association; Maryland State Bar Association, / Ine.; ; Montgomery County Bar Association
75	286	 Philip G. Reinhard	 February 12, 1992	 President George HLW. Bush	N / A	 Assistant State’s Attorney, State of Illinois (1964-1967); Special Assistant State’s Attorney, State of Hlinois (1967-1968), State’s Attomey, Winnebago County, Illinois (1968-1976) Judiciak: Judge, Ulinois Circuit Court, 17th Judicial Circuit (1976- 1980); Judge, Mlinois Court of Appeals, Second District (1980-1992) « Legal Practice: Associate, Hyer, Gill & Brown (1967-1968) Current Memberships: Winnebago County Bar Association Staff Se ' Career Law Clerk J. Mark Doherty ........-..... wees {815} 987-4480 E-mail: mark_doherty@ilnd.uscourts. gov Education: Sangamen Statée’'!979 BA; tinois 1982 JD. , Career Law Clerk. Milo. M: Miller .....2........ tenes . . (815) 987-4486 E-mail: milo_miller@ilnd.uscourts.gov - mo , Bi Education: John Marshall 1987.D °°. | ew , Court Reporter Mary-Lindbloom......4.6.0.00 06560010 (B15) 987-4486 Judicial Secretary Cindy Reed. .....3 65:0... 00 eee (815) 987-4480 Chambers. if District Judge Ruben. Castillo : 2146 Dirksen Building, 219 South Dearborn Street, Chicago, iL 60604. Tek: (312) 435-5878 Fax: (312) 554-8528 E-mail: ruben_castillo@ilnd-uscourts.gov FEDERAL COURTS—UNITED STATES DISTRICT COURTS Tel: (312) 435-5670 Tel: (312) 408-7777 (PACER) Stalt 1 8. Zacel Ruben Castillo : ~8512 Fax: (312) 554-8674 mE 3 ‘ . / ames B. Zage ie Fe Ee eee dlgenuteece Senior Law Clerk Marron Mahoney... ..........-..--- (312) 435-5600 District Judge District Judge - E-mail: marron_mahoney@ilad uscourts.gov a } Date of Birth: 1954. . Number of Judgeships: 22 Executive Law Clerk Amy Rettherg.................. (312) 435-5600 Date of Birth: 1941 Education; Loyola U (Chicago) 1 1976 BA; — Began Service: 2006 Education: Chicago 1962 BA, 1962 MA; Harvard 1965 JD Northwestern 1979.ID. -- , Number of Vacancies: 2 E-mail: amy_rettberg@ilnd.uscourts, gov Began Service: 1987 Began Setyice: May 9, 1994 Areas Covered: Counties of Boone, Carroll, Cook, DeKalb, DuPage, . Courtroom Deputy Alyce Mobley-Monis........ DEEEEE (312) 435-5633 Appointed By: President Ronald Reagan Appointed By: President William 1 Clinton °° Grundy, Jo Daviess, Kane, Kendall, La Salle, Lake, Lee, McHenry, Ogle, Court Reporter Colleen Conway.............-. 0.0005 (312) 435-5594 lof L ree — Stephenson, Whiteside, Will and Winnebago Judicial Assistant Gabriela Kennedy.................. (312) 435-5600 Academic: Lecturer, Northwestern University School of Law Judicial Assistant Margaret Winkler.................. (312) 435-3600 		 Associate, Hyer, Gill & Brown (1967-1968)	 Winnebago County Bar Association 
134	287	 Philip M. Frazier	 1987	N / A	N / A	 Assistant United States Attorney, Southern District of Illinois,	N / A	 Private Practice (1972-1973); Private Practice (1974-1975) Military Service: United States Marine Corps Reserve	 Illinois State Bar Association; Madison County Bar Association; The Missouri Bar Association
142	288	 Philip P Simon’	 March 31, 2003	 President George W. Bush’.	N / A	 Assistant U.S. Attorney, Indiana Norther District, United	N / A	 Associate, Kirkland & Ellis LLP (1987- 1990)	N / A
375	289	 Phillip J.	 2008	N / A	N / A	N / A	N / A	N / A	N / A
371	290	 R. Steven Whalen	 September 11, 2002 :	N / A	N / A	N / A	N / A	N / A	N / A
262	291	 Ralph E. Tyson	 August 10, 1998	 President William J. Clinton	N / A	 Special Counsel then Assistant Attorney General, Criminal Division, Louisiana State Department of Justice; Assistant District Attorney, Office of the District Attorney, Parish of East Baton Rouge, Louisiana (1976-1979); Chief City Prosecutor, Office of the Parish Attorney, Office of the Mayor/President and the Metropolitan Council, City of Baton Rouge and East Baton Rouge Parish, Louisiana	 Judge, Baton Rouge City Court (1988-1993); Judge, 19th Judicial District Court for East Baton Rouge Parish	 Partner, Pitcher & Tyson, Attorney’s at Law (1973- 1978); Partner, Pitcher, Tyson, Avery & Cunningham, Attorney’s at Law (1978- 1983); Partner, Tyson, Avery & Cunningham, Attorney’s at Law - (1983-1988) Mifitary Service: United States Army (1970-1978)	 Baton Rouge Bar- Association; Louis A. Martinet Legal Society; Louisiana State Bar Association; National Bar Association
274	292	 Rebecca F Doherty	 November 18, 1991	 President George H.W. Bush	N / A	N / A	N / A	 Attorney, Onebane, Donohoe, Bernard, Torian, Diaz, - McNamara & Abell (1981-1991) . Staff	 Acadian Association of Women Attorneys; American Bar Association; Lafayette Parish Bar Association; Louisiana Began Service: 2010 Fail 2019 © Leadership. Directories, Inc. wn Career Law Clerk Whitney Howell. .......2. 0.5... -,-@18) 676-3055 State Bar Association E-mail: Clerk: Whitney He uscourts. gov ™
78	293	 Rebecca R. Pallmeyer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
302	294	 Richard D. Bennett	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	295	 Richard D. Rogers	 1975	 President Gerald Ford	N / A	 City Commissioner, Office of the Mayor and City	N / A	 Partner, Springer & Rogers (1947-1958); Partner, Rogers,. Stites and Hill (1959-1975) Military Service: United States Air Force (1943- 1945)	 Ameriéan Bar “Association; Kansas Bar : Association; Shawnee County Bar Association :
330	296	 Richard G. Stearns	N / A	N / A	N / A	N / A	N / A	N / A	N / A
158	297	 Richard L. Young	 March 25, 1998	 President William J. Clinton	N / A	 County Coordinator, Birch Bayh for President (1975-1976); Legislative Assistant (D-IN, District 8}, Office of Représentative Philip H. Hayes, United States House of Representatives (1976); Corporation Counsel, City of Evansville, Indiana (1985-1987); Public Defender, Vanderburgh First Judicial Circuit Court, County of Vanderburgh, Indiana (1983-1985)	 Judge, Vanderburgh First Judicial Circuit Court, County of Vanderburgh, Indiana (1990-1998) :	 Partner, Hayes and Young, Attorneys at Law (1980-1990),	 Evansville Bar Association; Federal Fudges Association; Indiana State Bar Association; Virginia State Bar
63	298	 Richard Mills	 August 27, 1985	 President Ronald Reagan	N / A	 State’s Attorney, State of Illinois (1960-1964)	 Judge, illinois Circuit Court, Eighth Judicial Circuit (f 966- 1976); Tustice, Illinois Appellate Court, Fourth District (1976-1985)	 Mills Law Office (1957-1966) Military Service: Third Infantry Division, United States Army (1952-1954); COL, United States Army Reserve, United States Department of the Army (1954-1985); Brig. General, Illinois Militia (1986-1990); Major General, Illinois Militia (1990)	 American Bar Association; American Bar Foundation, American Bar Association; American Judicature Society; The American Law Institute, The Chicago Bar Association; The Seventh Circuit Bar Association, Federal Bar Association; Federal Judges Association; Illinois State Bar Association
277	299	 Richard T. Haik, Sr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
323	300	 Robert A. Gordon	 June 2006	N / A	N / A	N / A	N / A	N / A	N / A
338	301	 Robert B. Collings	 March 15, 1982	N / A	N / A	 Assistant United States Attorney, District of Massachusetts,	N / A	N / A	 American Bar Association, Boston Bar Association; Federal Magistrate Judges Association; Massachusetts Bar Association, Inc.
206	302	 Robert E.	 November 3, 1993	N / A	N / A	N / A	N / A	 Scroggins & Brizendine (and predecessor firms) (1971-1993) Military Service: United States Army Reserve, United States Department of the Army (1972-1979)	 Southeastern Bankruptcy Law Institute; State Bar of Georgia Fall'2010 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the Southern District of Georgia 207 mbers of Bankruptcy Judge Robert E. Brizendine continued ft Law Clerk Darren K. Hensley ..........-.5.5-- {404} 215-1016 fare’ mail: darren] hensley@ganb.uscourts.gov oy oan Wake Forest 1982 BA; Mercer 1985 JD dicial Assistant Barbara J. Fuquea................. (404) 215-1014 hambers of Bankruptcy Judge C. Ray Mullins 770 U.S. Courthouse, 75 Spring Street, SW, Atlanta, GA 30303 fel: (404) 215-1002 Fax: (404) 215-1117 mail: ray mullins@ganb.uscourts. gov ‘Ray Mutlins Bankruptcy Judge até of Birth: 1952 D ‘pducation: Bowling Green State 1974 BS, 1977 MBA; Toledo 1982 JD Began Service: February 29, 2000 Term Expites: February 28, 2014 Academic: Instructor, Bowling Green State University (1977-1982); Adjunct Professor of Law, The University of Toledo (1983-1985) {egal Practice: Cooper Straub Walinski & Cramer (1982-1987); Kilpatrick Stockton (1987-2000) 
21	303	 Robert E. Brizendine	 November 3, 1993	N / A	N / A	N / A	N / A	 Scroggins & Brizendine (and predecessor firms) (1971-1993) Military Service: United States Army Reserve, United States Department of the Army (1972-1979)	 Southeastern Bankruptcy Law Institute; State Bar of Georgia Fall'2010 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the Southern District of Georgia 207 mbers of Bankruptcy Judge Robert E. Brizendine continued ft Law Clerk Darren K. Hensley ..........-.5.5-- {404} 215-1016 fare’ mail: darren] hensley@ganb.uscourts.gov oy oan Wake Forest 1982 BA; Mercer 1985 JD dicial Assistant Barbara J. Fuquea................. (404) 215-1014 hambers of Bankruptcy Judge C. Ray Mullins 770 U.S. Courthouse, 75 Spring Street, SW, Atlanta, GA 30303 fel: (404) 215-1002 Fax: (404) 215-1117 mail: ray mullins@ganb.uscourts. gov ‘Ray Mutlins Bankruptcy Judge até of Birth: 1952 D ‘pducation: Bowling Green State 1974 BS, 1977 MBA; Toledo 1982 JD Began Service: February 29, 2000 Term Expites: February 28, 2014 Academic: Instructor, Bowling Green State University (1977-1982); Adjunct Professor of Law, The University of Toledo (1983-1985) {egal Practice: Cooper Straub Walinski & Cramer (1982-1987); Kilpatrick Stockton (1987-2000) 
225	304	 Robert E. Wier	N / A	N / A	N / A	N / A	N / A	N / A	N / A
272	305	 Robert G. James	 October 31,.1998	 President William F. Clinton	N / A	N / A	 Judge (part time), Ruston City Court (1985-1998); Judge Pro Tempore, Supreme Court of Louisiana, Lincoln and Union Parishes (1993-1997)	 Associate, Barham, Wright, Barham & Dawkins (1971-1972); Partner, Barham, Wright, Barham & Dawkins (and sucessor firms) (1972-1985) Current Memberships; American Bar Association; American Judges Association; Louisiana Parish Bar Association; Louisiana State Bar Association; Louisiana Bar Foundation, Louisiana State Bar Association; Louisiana Tech University Foundation; The Nature Conservancy 	 Aléxandria Bar Association, American Bar Association; The Crossroads Inn of Court of Alexandria-Pineville, The American Inns of Court; American Judicature Sdciety; Louisiana Staté Bar Association 
350	306	 Robert Hardy Cleland	 June 19, 1990 ,	 President George H. W. Bush	N / A	N / A	N / A	 Law Offices of Delmer L. Cleland (1972- 1975)	 Federal Bar Association; Federal Judges Association; Prosecuting Attorneys Association of Michigan; State Bar of Michigan
49	307	 Robert J. Faris	N / A	N / A	N / A	N / A	N / A	N / A	N / A
383	308	 Robert James Jonker	 July 18, 2007	 President George W. Bush	N / A	N / A	N / A	 Associate, Warner Norcross & Judd LLP (1987-1993); Pariner, Warner Norcross & Judd LLP (1994-2007)	 American Bar Association; Federal Bar Association; Grand Rapids Bar Association; State Bar of Michigan
143	309	 Robert L. Miller, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
3	310	 Robert L. Vining, Jr.	 August 17, 1979	 President Jimmy Carter	N / A	 District Attorney, State of Georgia (1958-1969): Solicitor General, Conasauga Judicial Circuit, State of Georgia (1963-1968)	 Judge, Georgia Superior Court, Conasauga Judicial Circuit (1969-1979}	 Mitchell & Mitchell (1958-1960); Partner, » MoCamy, Minor	N / A
87	311	 Robert M. Dow, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
287	312	 Robert R.	 October 2.006	N / A	N / A	N / A	N / A	N / A	N / A
207	313	 Robert RB	N / A	N / A	N / A	N / A	N / A	N / A	N / A
94	314	 Robert W, Gettleman	 May 5, 2009 ‘	 President William J. Clinton	N / A	N / A	 District Judge, United States District Court for the Northern . District of Illinois (1994-2009)	 Private Practice (1970-1994)	 American Bar Association; The Chicago Bar Association :
179	315	 Robert W. Pratt Date of Birth: 1956	 March 2007	 President George W, Bush	N / A	N / A	N / A		 Iowa State Bar Association . 
210	316	 Robert.D. Berger __.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
303	317	 Roger W. Titus	 November 2003	 President George W. Bush	N / A	 Assistant City Attorney, City of Rockville, Maryland	N / A	 Partner, Titus & Glasgow (1973-1988); Partner, Venable,	N / A
81	318	 Ronald A. Guzman.	 November 16, 1999	 Président William J. Clinton	N / A	 Assistant States Attorney, County of Cook, Iltinois (1975-1980)	 U.S. Magistrate, U.S. District Court for the Northern District of Illinois (1990-1999)	 Private Practice (1973-1974); Private Practice (1980-1990)	N / A
54	319	 Ronald E. Bush	N / A	N / A	N / A	N / A	N / A	N / A	N / A
