	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
212	242	 Loretta A. Preska	 September 18, 1992	 President George H.W. Bush	N / A	 Legislative Aide, State Senator John T. Bochiey (NY), New	N / A	 Associate, Cahill, Gordon & Reindel (1973- 1982); Partner, Hertzog, Calamari & Gleason (1982-1992)	 Federal Bar Council; New York County Lawyer Association; The New York State Bar Association
293	243	 Louise W. Flanagan	 July 21, 2003	N / A	N / A	N / A	N / A	 Associate, Sonnenschein Nath & Rosenthal (1989-1990);	N / A
141	244	 Lourdes A. Martinez .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
46	245	 Lyle E. Strom	 Novernber 1, 1985	 President Ronald Reagan	N / A	N / A	N / A	 Fitzgerald, Brown, Leahy, Strom, Schorr & Barmettler (1953-1985) Military Service: United States Merchant Marines (1943-1946)	 American Bar Foundation, American Bar Association; American College of Trial Lawyers; American Judicature Society; International Academy of Trial Lawyers; Nebraska State Bar Association; Omaha Bar Association
125	246	 M. Christina Armijo	 November 15, 2001	 President George W. Bush	N / A	N / A	 Judge, New Mexico Court of Appeals (1996-2001)	 Staff Attorney, Sandoval County Legal Services (1976-1978); Solo Practitioner (1978-1996)	 The Oliver Seth American Inn of Court, The American Inns of Court; State Bar of New Mexico
104	247	 Madeline Cox Arieo	 December 28, 2006	N / A	N / A	N / A	N / A	N / A	N / A
298	248	 Malcolm J. Howard	 March 11, 1988	 President Ronald Reagan	N / A	 Assistant United States Attorney, Eastern District of North	N / A	 Partner, Howard, Browning, Sams & Poole (1975-1988)	N / A
209	249	 Maragaret	N / A	N / A	N / A	N / A	N / A	N / A	N / A
287	250	 Marian W. Payson	 April 14, 2003	N / A	N / A	N / A	N / A	N / A	 American Bar Association; American Bar Foundation, American Bar Association; The Association of the Bar of the City of New York; Greater Rochester Association for Women Attorneys; Monroe County Bar Association (NY); The New York State Bar Association
173	251	 Marilyn D. Go	N / A	N / A	N / A	N / A	N / A	N / A	N / A
357	252	 Marilyn Shea-Stonum	 1994	N / A	N / A	N / A	N / A	 Partner, Jones, Day, Reavis & Pogue (1984-1994)	N / A
147	253	 Mark B.	 September 28, 1981	N / A	N / A	N / A	N / A	N / A	 Albuquerque Bar Association; National Conference of Bankruptcy Judges; State Bar of New Mexico
256	254	 Mark D. Fox	 September 2, 1991	N / A	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Partner, Bavoso, Fox & Coffill (1977-1989) Military Service: United States Army (1968-1970)	 American Bar Association; Federal Bar Connell; The New York State Bar Association
105	255	 Mark Falk	 March 1, 2002	N / A	N / A	N / A	N / A	 Partner, Clapp & Eisenberg STE. 1034 Partner, Barry & McMoran (1994-1998); Parmer, Tompkins, McGuire, Wachenfeld & Barry (1998-2002)	 American Bar Association; Essex County Bar Association; Federal Bar Association; New Jersey State Bar Association
380	256	 Mark R. Abel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
75	257	 Mark W. Vaughn	 November 12, 1993	N / A	N / A	N / A	N / A	 Officer and Shareholder, Devine, Millimet & Branch, PA. (1970-1993) Military Service: United States Navy (1963-1967)	 American Bankruptcy Institute, American Bar Association: American College of Bankruptcy; Manchester Bar Association; National Conference of Bankruptey Judges; New Hampshire Bar Association; New Wampshire Bar Foundation
123	258	 Martha Vazquez	 1993	 President William J. Clinton	N / A	 Public Defender, Public Defender Department, State of New	N / A	 Jones, Snead, Wectheine Rodriquez & Wentworth, PA (1981-1993)	 American Bar Association; New Mexico Women’s Bar Association; State Bar of New Mexico; The U.S.-Mexico Law Institute
275	259	 Martin Glenn United States District Court for the Wester District of New York	N / A	N / A	N / A	N / A	N / A	N / A	N / A
359	260	 Mary Ann	N / A	N / A	N / A	N / A	N / A	N / A	N / A
6	261	 Mary Ann L. Medter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
358	262	 Mary Ann Whipple |	N / A	N / A	N / A	N / A	N / A	N / A	N / A
78	263	 Mary L. Cooper	 March 1992	 President George HW. Bush .	N / A	 Commissioner, United States Department of Banking |	N / A	 Associate, McCarter & English (1 972-1980); Partner, McCarter & English (1980-£984); Vice President and General Counsel, Prudential Property and Casualty Company (1990-1992)	 The John C. Lifland American Inn of Court, The American Inns of Court; Mercer County Bar Association, Princeton Bar Association
283	264	 Michael A. Telesca	 1982	 President Ronald Reagan —	N / A	N / A	 Judge, Surrogate Court, Monroe County (1973-1982)	 Partner, Lamb, Webster, Walz & Telesca (1957-1 973) *. Military Service: United States Marine Corps (1955-1957)	 American Bar Association; The American Inns of : Court; American Judicature Society; The Justinian Society of Jurists, Monroe County Bar Association (NY); The New York State Bar Association
253	265	 Michael H. Dolinger	N / A	N / A	N / A	N / A	N / A	N / A	N / A
370	266	 Michael H. Watson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
292	267	 Michael J. Kaplan	 October 7, 1991	N / A	N / A	 Bankruptcy Clerk, United States Bankruptcy Court	N / A	 Private Practice (1974-1981)	 Erie County Bar Association (N'Y); National Conference of Bankruptcy Judges 
379	268	 Michael R. Merz	 November 21, 1984	N / A	N / A	N / A	 Judge, Dayton Municipal Court (1977-1984)	N / A	 American Bar Association; American Judicature Society; Dayton Bar Association; Federal Bar Association; Federal Magistrate Judges Association; Ohio State Bar Association
371	269	 Michael Ryan Barrett .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
70	270	 Mike K. Nakagawa	 September 2006	N / A	N / A	 Chairperson, Civil Service Commission, County of	N / A	 Principal, Nakagawa and Rico	 Asian Pacific Bar Associatino of Sacramento; The State Bar of California; State Bar of Nevada United States District Court for the District of New Hampshire 110 Warren B. Rudman U.S. Courthouse, 55 Pleasant Street, Concord, NH 03301 Tel: (603) 225-1423 Tel: (800) 361-7205 (Toll Free PACER) Internet: www.nhd.uscourts.gov Number of Judgeships: 3
243	271	 Miriam Goldman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
122	272	 Morris Stern	 December 27, 2001	N / A	N / A	N / A	N / A	 Partner, Stern, Dubrow & Marcus	 American Bar Association; Essex: County Bar Association; New Jersey State Bar Association 
305	273	 N. Carlton Tiiley, Jr.	 November 4, 1988	 President Ronald Reagan	N / A	N / A	 Chief Fudge, United States District Court for the Middle District of North Carolina (1999-2006)	 Partner, Osteen, Adams & Tilley (1977-1988)	 American Bar Association; The Greensboro Bar ; Association, Inc.; North Carolina Acar of Trial Lawyers; The North Carolina State Bar
350	274	 Nancy A. Vecchiarelli	 April 20, 1998	N / A	N / A	 Assistant United States Attorney, Northern District of Ohio,	N / A	 Associate, Haha, Loeser & Parks (1979-1986)	 The Judge Anthony J. Celebrézze Inn of Court, The American Inns of Court; Federal Bar Association; The Justinian Forum; Ohio Women’s Bar Association
17	275	 Nanette Kay Laughrey |	 August 26, 1996	 President William J. Clinton	N / A	 VISTA Volunteer, VISTA (1969-1972); Assistant State Attorney General, State of Missouri (1975-1979); Commissioner, City of — Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy State Attorney General, State of Missouri (1992-1993)	 Judge, Columbia Municipal Court (1979-1983),	 Staff AGorney (part- fime), Craig Van Matre, BC, (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	 American Bar Association; The American Law Institute; Association of Women Lawyers of Greater Kansas City; Kansas City Metropolitan Bar Association; The Missouri Bar
226	276	 Naomi Reice Buchwald -	N / A	N / A	N / A	N / A	N / A	N / A	N / A
198	277	 Neal RP. McCurn	 November 13, 1979	 President Jimmy Carter	N / A	 President, Syracuse, Common Council, City of Syracuse, New	N / A	 Partner, inckenie, Smith, Lewis, Michell & Hughes (1952-1979)	 American Bar Association; American Bar Foundation, American Bar Association; American College of Trial Lawyers; American Indicature Society; The New York State Bar Association; Onondaga County Bar Association
155	278	 Nicholas G. Garaufis	 August 28, 2000	 President William J. Clinton	N / A	 Assistant Attorney General, Department of Law, State of New	N / A	 Associate, Chadbourne, Parke, Whiteside & Wolff (1974-1975), Private Practitioner, General Practice, Baya New York (1979-1986) Military Service: United States Army Reserve (1969-1975)	 American Bar Association; The Association of the Bar of the City of New York; Queens County Bar Association
92	279	 Noel Lawrence Hillman	 June 2006 , ,	 President George W. Bush.	N / A	 Assistant U.S. Attorney, Executive Office for United States	N / A	 Attorney, Private Practice (1986); Attorney, Private Pratice ,	N / A
381	280	 Norah McCann King	 June 17,1982 -	N / A	N / A	N / A	N / A	 Counsel, Frost, King, Freytag & Carpenter (1979-1982)	 Columbus Bar Association; Federal Association of Magistrate Judges; Federal Bar Association :
193	281	 Norman A. Mordue	 December 4, 1998	N / A	N / A	 Assistant District Attorney,, County of Qnondaga, New York (1972-1974); Senior Assistant Distriét Attorney, Trial Unit, County of Onondaga, New York (1974-1976), Chief Assistant District Atlomeyy County of Onondaga, New York (1976- 1982)	 Judge, Onondaga County Court Bench (1983-1985); Judge, New	N / A	 American Bar Association; Association of Justices ofthe Supreme Court of the State of New York; The New York State Bar Association; Onondaga County Bar Association; Central New York Women’s Bar Association, Women’s Bar Association of the State of New. York
117	282	 Novalyn L. Winfield	N / A	N / A	N / A	N / A	N / A	N / A	N / A
15	283	 Ortrie D. Smith	 August 1995.	 President William J. Clinton	N / A	N / A	N / A	 Partner, Ewing, Smith, & Hoberock (1971-1995)	N / A
232	284	 P. Kevin Castel	 November 4, 2003	 President George W. Bush	N / A	N / A	N / A	 Associate, Cahill Gordon & Reindel LLP (1977-1983); : Partner, Cahill Gordon & Reindel LLP (1983-2003) Nonprofit: Chair, Commercial and Federal Litigation Section, New York State Bar Association (1993-1994); President, Federal Bar Council (2000-2002)	 American Bar Foundation, American Bar | Association; New York Bar Foundation, The New York State Bar Association
307	285	 P. Trevor Sharp	 April 1982	N / A	N / A	N / A	N / A	 Associate then Partner, Clark, Wharton, Sharp & Maraghy (1974-1982}	 The American Inns of Court; The Chief Justice Joseph Branch American Inn of Court, The American Inns of Court; Federal Magistrate Judges Association
356	286	 Pat E.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
336	287	 Patricia A. Gaughan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
348	288	 Patricia A. Hemann	 April 12, 1993	N / A	N / A	N / A	N / A	 Associate, Hahn, Loeser & Parks (1982-1987); Partner, , Hahn, Loeser & Parks (1987-1993)	 Cleveland Bar Association; Federal Bar Association; Ohio Women’s Bar Association :
326	289	 Patrick A. Conmy	 December 17, 1985	 President Ronald Reagan	N / A	 Junior Management Assistant, United States Department of	N / A	 Partner, Lundberg, Conmy, Nodland, Lucas & Schulz (1959-1985}	 American Bar Foundation, American Bar Association; American Judicature Society; Burleigh County Bar Association
108	290	 Patty Shwartz	 March 10, 2003	N / A	N / A	 Assistant U.S. Attomey, District of New Jersey, US.	N / A	 Associate, Pepper, Hamilton & Scheety (1986-1987)	 Historical.Society for the United States District Court for the District of New Jersey; The John C. Lifland American Inn of Court, The American Inns of Court, Federal Magistrate Judges Association
235	291	 Paul A. Crotty	N / A	N / A	N / A	N / A	N / A	N / A	N / A
407	292	 Paul J. Cleary	 July 22, 2002	N / A	N / A	N / A	N / A	N / A	N / A
72	293	 Paul James Barbadoro	 November 17, 1992	 President George H.W. Bush	N / A	 Assistant Attorney General, State of New Hampshire (1980-1984); Counsel, U.S. Senator Warren B. Rudman (NH), United States Senate (1984-1986); Deputy Chief Counsel, Committee-on Secret Military Assistance to Iran and the Nicaraguan Opposition, United States Senate (1987)	 Chief Judge, United States District Court for the District of New Hampshire (1997-2004)	 Orr and Reno (1986-1987); Rath, Young, Pignatelli and - Oyer (1987-1992) ,	 First Circuit Court of Appeals Bar Association; Committee on Cooperation With the Courts, New Hampshire Bar Association; New Hampshire Federal District Court Bar Association
65	294	 Peggy A. Leen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
334	295	 Peter C. Economus	 July 3, 1995	 President William J. Clinton	N / A	N / A	N / A	N / A	N / A
93	296	 Peter G. Sheridan	 June 2006	 President George W. Bush	N / A	 Attorney, Port Authority of New York/New Jersey	N / A	 Associate, McCarthy and Schatzman (1981-1984); Of	N / A
250	297	 Peter K. Leisure	 September 6, 1984	 President Ronald Reagan	N / A	 Assistant United States Attorney, Southern District of New	N / A	 Associate, Breed Abbott & Morgan (1958-1961); Partner, Curtis, Mallet-Prevost, Colt & Mosle (1967-1978); Partner, Whitman & Ransom (1978-1984) ° Military Servier: Artillery, First Lieuténant, United States Army (1953-1955) -	 American Bar Association; American Bar Foundation, American Bar Association; American College of Trial Lawyers; American Judges Association, The American Law Institute; Federal Bar Council; Federal Judges Association; The New York State Bar Association
53	298	 Philip M. Pro	 July 23, 1987	 President Ronald Reagan	N / A	 Deputy Public Defender, County of Clark, Nevada (1973-1975); Assistant United States Attorney, District of Nevada, Office of the United States Attorney, United States Department of Justice (1975-1978); Deputy Attorney General, Gaming Division, State of Nevada (1979-1980); Assistant United States Attorney, District of Nevada, Department of Justice (1980)	 Magistrate Judge, United States Distelet Court for the District of Nevada (1980-1987); National Council of the United States Magistrate Judges (1986-1987); Judicial Conference of the United States Committee on the Administration of the Magistrate Judges System (1993-1998); Chief Judge, United States District Court for the District of Nevada (2002-2006)	 Partner, Semenza, Murphy & Pro (1978-1979) Military Service: United States Naval Reserve.(1964-1968)	 American Bar Association; Clark County Bar Association; Nevada Trial Lawyers Association; The State Bar of California; State Bar of Nevada; Washoe County Bar Association
267	299	 Prudence Carter	 1982	N / A	N / A	N / A	N / A	 Associate, Breed, Abbott & Morgan (1970-1972); Associate, Weil, Gotshal & Manges (1972-1978); Associate, Krause, Hirsch & Gross (1978-1979); Partner, Stroock, Stroock & Lavan (1980-1982)	 American Bar Association
40	300	 Ralph B. Kirscher	 November 18, 1999 _	N / A	N / A	N / A	N / A	N / A	 National Conference of Bankruptcy Judges: Silver Bow County Bar Association; State Bar of Montana -. «=: :
417	301	 Ralph G. Thompson	 1975	 President Gerald Ford	N / A	N / A	 Special Justice, Oklahoma Supreme Court; Judge, United States’ Foreign Intelligence Surveillance Court (1990-1997)	 Partner, Cantrell, Douglas, Thompson & Wilson (1975) Military Service: United States Air Force (1957- 1960); United States Air Force Reserve (1961-1987)	 American Bar Association; American Bar Foundation, American Bar Association; American Judicature Society; Federal Judges Association; Okdahoma Bar Association; United States District Judges Association of the Tenth Circuit :
184	302	 Ramon E. Reyes, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
354	303	 Randolph	 September 25, 2001	N / A	N / A	 Assistant Public Defender, Rensselaer County; Assistant	N / A	 Partner, Fritts, Whiting & Treece	 Albany County Bar Association; Capital District Black Bar Association; Federal Magistrate Judges Association; Judicial Friends; Just the Beginning Foundation; The New York State Bar Association; New York Bar Foundation, The New York State Bar Association; Rensselaer County Bar Association
204	304	 Randolph F. Treece	 September 25, 2001	N / A	N / A	 Assistant Public Defender, Rensselaer County; Assistant	N / A	 Partner, Fritts, Whiting & Treece	 Albany County Bar Association; Capital District Black Bar Association; Federal Magistrate Judges Association; Judicial Friends; Just the Beginning Foundation; The New York State Bar Association; New York Bar Foundation, The New York State Bar Association; Rensselaer County Bar Association
303	305	 Randy Davis Doub	N / A	N / A	N / A	N / A	N / A	N / A	N / A
149	306	 Raymond J. Dearie	 March 21, 1986	 President Ronald Reagan	N / A	 Assistant United States Attorney, Eastern. District of Net	N / A	 Shearman & Sterling (1969-1971), Surrey & Morse (1977-1980)	 American Bar Association; The Association of the Bar of the City of New York; Federal Bar Council: The New York sale Bar Association
120	307	 Raymond T. Lyons	 April 13, 1999	N / A	N / A	N / A	N / A	 Partner, Connell, Foley & Geiser, LLP	N / A
91	308	 Reneé Marie Bumb	 June 2006 .	 President George W. Bush	N / A	 Criminal Division Attorney-in-Charge, Camden (NJ) Office,	N / A	 Associate, Riker, Danzig, Scherer, Hyland & Perretti	N / A
18	309	 Richard E. Dorr	N / A	N / A	N / A	N / A	N / A	N / A	N / A
31	310	 Richard F Cebull	 Fuly 26, 2001	 President George W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the District of : Montana (1998-2001)	 Associate and Partner, Longan, Holmstrom & Cebull : (1969-1972); Partuer, Brown, Gerbase, Cebull, Fulton, Harman & Ross, BC, (1972-1998)	 American Board of Trial Advocates; American College of Triai Lawyers; Lyternational Academy of Trial Lawyers
43	311	 Richard G. Kopf	 May 26, 1992	 President George H.W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the District of Nebraska (1987-1992)	 Cook, Kopf & Doyle (1974-1987)	 American Bar Association; American Bar Foundation, American Bar Association; Nebraska Bar Foundation; Nebraska State Bar Association
277	312	 Richard J. Arcara	 June 1, 1988	 President Ronald: Reagan	N / A	 Attorney, Office of the United States Attorney, ‘United States	N / A	 Lipsitz, Green, Fahringer, Roll, Schuller & James (1968-1969} , Military Service: United States Army (1966-1967)	 American Judicature Society; National Association of Former United States Attorneys :
233	313	 Richard J. Holwell	 2003	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
135	314	 Richard L. Puglisi	 February 1, 1996	N / A	N / A	 Assistant United States Attorney, District of Hawaii, Office of	N / A	 Montgomery & Andrews, PA. (1984-1991}; Madison, Harbour, Mroz & Puglisi, BA. (1991-1996) - Military Service: United States Navy (1979-1984); United States Navy Reserve (1984-1988)	 American Bar Association; Hawaii State Bar Association; State Bar of New Mexico
355	315	 Richard L. Speer	 1975	N / A	N / A	 Assistant Attorney General, Office of the Attorney General	N / A	 Private Practice (1969-1970); Private Practice (1970-1975) -	 Lucas County Bar Association; Ohio State Bar Association; Ottawa County Bar Association; Toledo Bar Association
314	316	 Richard Lesley Voorhees. -	N / A	 President Ronald Reagan	N / A	 Member, Gaston County Board of Elections (1970-1972)	 Chief Judge, United States District Court for the Western District of North Carolina (1991-1998); Chief Judge, United States District Court. for the Western District of North Carolina (2006)	 Associate then Partner, Garland, Alala, Bradley & Gray ‘ (1968-1974); Partner, Garland & Alala (1974-1980); Richard L.. Voorhees Law Firm (1980-1988) Mititary Service: United States Army (1963-1965), United States Army Reserve (1965-1969)	 Federal Judges Association; North Carolina Bar Association; The North Carolina State Bar
224	317	 Richard M. Berman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
238	318	 Richard Owen	 Tanuary 1974	N / A	N / A	 Assistant United States Attorney, Office of the United	N / A	 Associate, Willkie, Owen, Farr, Gallagher & Walton	N / A
175	319	 Roanne L. Mann	 March 2, 1994	N / A	N / A	N / A	N / A	 Stein, Zauderer, Ellenhorn, Frischer & Sharp (1986- 1994)	 The Association of the Bar of the City of New | York; Federal Bar Council
63	320	 Robert A. McQuaid, Jr.	 April 15, 1996	N / A	N / A	N / A	N / A	N / A	N / A
87	321	 Robert B. Kugler	 December 4, 2002	 President George W. Bush	N / A	 Assistant Prosecutor, Office of the Prosecutor, County of Camden, New Jersey (1979-1981); Deputy Attorney General, Division of Criminal Justice, Department of Law and Public Safety, State of New Jersey (1981-1982)	 Magistrate Judge, United States District Court for-the District of	N / A	N / A
128	322	 Robert C. Brack	 July 28, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
57	323	 Robert C. Jones	 December 1, 2003 |	 President George H. W. Bush,	N / A	N / A	 Bankruptcy Judge, United States Bankruptcy Court for the District of Nevada (1983-2003); Judge, United States Bankruptcy Appellate Panel of the Ninth Circuit (1987-1999)	 Laventhal & Horwath, CPA (1971-1972); Touche, Ross & Co. (1972-1974); Haskins & Sells, CPA (1976); Associate, Abright & .- McGimsey (1976-1977); Partner, Jones & Holt (1977-1983) Military Service: United States Army National Guard (1971-1972); United States Air National Guard (1972-1977)	 American Bar Association; Clark County Bar Association; The State Bar of California; State Bar of Heads Washoe County Bar Association
313	324	 Robert Conrad, Jr.	 June 3, 2005	 President George W. Bush	N / A	N / A	N / A	 Law Clerk, Michie, Hamlett, Donato & Lowry (1981-1983);	N / A
273	325	 Robert D. Drain	N / A	N / A	N / A	N / A	N / A	 Partner, Paul, Weiss, Rifkind, Wharton & Garrison LLP	 The Association of the Bar of the City of New York
271	326	 Robert E. Gerber	 September 5, 2000	N / A	N / A	N / A	N / A	 Associate then Partner, Fried, Frank, Harris, Shriver & Jacobson (1970-2000) Military Service: United States Air Force (1971-1972)	 American Bankruptcy Institute; Senerican Bar Association; American College of Bankruptcy, The Association of the Bar of the City of New Yorle; Federal Bar Council; National Conference of Bankruptcy Judges
25	327	 Robert E. Larsen -	 May 24, 1991	N / A	N / A	 Staff Attorney, Criminal Division, Department of Justice	N / A	N / A	 The Missouri Bar
208	328	 Robert E. Littlefield,	 May 1, 1995	N / A	N / A	 Chapter 12 and Chapter 13 Standing Trustee	N / A	 Partner, Littlefield & Littlefield (1978-1988)	 Albany County Bar Association; The New York State Bar Association
140	329	 Robert Hayes Scott	N / A	N / A	N / A	N / A	N / A	N / A	N / A
62	330	 Robert Jake Johnston	N / A	N / A	N / A	N / A	N / A	N / A	N / A
236	331	 Robert L. Carter	 1972 .	 President Richard M. Nixon	N / A	N / A	N / A	 Assistant Special Counsel, NAACP (1944-1956); General Counsel, NAACP (1956-1968); Senior Partner, Poletti, Freidin, Prashker, , Feldman & Gartner (1969-1972) Military Service: 2nd Lieutenant, United States Air Corps (1941-1944) -	 American Bar Association; The Association of the . Bar of the City of New York
176	332	 Robert M. Levy	 March 20, 1995	N / A	N / A	N / A	N / A	 Senior Staff Attorney, New York Civil Liberties Union (1986-1993); General Counsel, New York Lawyers for the Public Interest (1993-1994)	 The Association of the Bar of the City of New York; Federal Bar Council; Federal Bar Council
244	333	 Robert P. Patterson, Jr.	 December 20, 19883 _	 President Ronald Reagan	N / A	 Assistant Counsel, State of New York (1952-1953); Assistant	N / A	 Donovan, Leisure, Newton, Lumbard & Irvine (1950-1952); Partner, Patterson, Belknap, Webb & Tyler (1956-1988) Military Service: United States Army Air Force (1942-1956)	 American Bar Association; American Judicature Society; The American Law Institute; The Association of the Bar of the City of New York; New York County Lawyers’ Association; The New York State Bar Association
239	334	 Robert W. Sweet	N / A	N / A	N / A	N / A	N / A	N / A	N / A
411	335	 Robin J. Cauthron	N / A	N / A	N / A	N / A	N / A	N / A	N / A
325	336	 Rodney S. Webb	 1987	 President Ronald Reagan	N / A	 State’s Attorney, County of Waish, North Dakota (1967-1974); Special Assistant, Office of the Attorney General, State of North Dakota (1970-1981); United States Attorney, District of North Dakota, United States Department of Justice (1981-1987); Associate, United States Attorney General’s: Advisory Committee (1985-1987)	 Judge, Grafton Municipal Court (1975-1981)	 Ringsak, Webb, Rice & Metelmann (1959-1981)	N / A
52	337	 Roger L. Hunt	 May 26, 2000	 President William J, Clinton	N / A	 Deputy District Attorney, Office of the District Attorney,	N / A	 Associate, Partner, Senior Partner, Edwards, Hunt, Hale and Hansen (1971-1992)	 American Bar Association; Clark County Bar Association
396	338	 Ronald A. White	 Octaber 6, 2003	 President George W. Bush	N / A	N / A	N / A	 Associate Attorney, Hall, Estill, Eiri, Gable, isin . & Nelson (1986-1992); Shareholder, Hall, Estill, Hardwick, Gable, Golden: & Nelson (1992-2003)	 Oklahoma Bar Association
102	339	 Ronald J. Hedges	 1986	N / A	N / A	 Law Secretary, Office of the Chief Justice, New Jersey	N / A	 Associate, McCarter & English (1978-1986)	 American Bar Association; The American Law Institute; Federal Bar Association; New Jersey State Bar Association
257	340	 Ronald L. Ellis	 November 16, 1993	N / A	N / A	N / A	N / A	 Attorney, NAACP Legat Defense & Educational Fund	N / A
116	341	 Rosemary	 May 3, 1985	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the	N / A	N / A
360	342	 Russ Kendig	N / A	N / A	N / A	N / A	N / A	N / A	N / A
306	343	 Russell A. Eliason	 July 1, 1976	N / A	N / A	 Assistant United States Attorney, Middle District of North	N / A	 Associate, Ryan, Scoville & Uhlir ~	 American Bar Association; Forsyth County Bar; Iowa State Bar Association; Minnesota State Bar Association; National Council of United States Magistrates; Nebraska State Bar Association; North Carolina Bar Association
373	344	 S. Arthur Spiegel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
406	345	 Sam A. Joyner	 June 1, 1995	N / A	N / A	N / A	 Fudge, Lawton Municipal Court (1968-1972); Magistrate Judge (part-time), United States District Court for the Western District of Oklahoma (1975-1995)	 Partner, Godlove, Joyner, Mayhall & Dzalio (1966-1995) Military Service: United States Naval Reserve (1970-1975}	 American Bar Association; American College of Trial Lawyers; Oklahoma Bar Association; Tulsa County Bar Association
32	346	 Sam E. Haddon	 July 26, 2001°	 President George W. Bush	N / A	 Immigration Patrol Inspector, United States Border Patrol	N / A	 Associate, Anderson, Symmes, Forbes, Peete & Brown (1966-1969); Partner and Shareholder, Boone, Karlberg & Haddon (1969-2001)	 American Academy of Appellate Lawyers; American Bar Association; American Bar Foundation, American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; American Judicature Society; The American Law Institute; National Institute of Frial Advocacy; State Bar of Montana
156	347	 Sandra J. Feuerstein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
158	348	 Sandra L. Townes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
363	349	 Sandra S. Beckwith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
345	350	 Sara Elizabeth Lioi	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	351	 Sarah Hays	 1992	N / A	N / A	N / A	N / A	 Gage & Tucker (1 980- 1986); Morrison & Hecker	N / A
19	352	 Scott O. Wright	 October 5, 1979	 President Jimmy Carter	N / A	 City Attorney, City of Columbia, Missouri (1951-1953);	N / A	 Associate, Clark & Becker (1950- 1954), Partner, Brown, Wright, Willbrand & Simon (1958-1979) Military Service: United States Navy iho4ee 1943); United States Marine Corps (1943-1946)	 American Association of Justice; American Bar Association; Boone County Bar Association; The Missouri Bar; Missouri Trial Lawyers Association
384	353	 Sharon L. Ovington	N / A	N / A	N / A	N / A	N / A	N / A	N / A
214	354	 Shira A. Scheindlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
242	355	 Shirley Wohl Kram	 1983 .	 President Ronald Reagan	N / A	N / A	 Judge, Family Court (1971-1983) . .	 Staff Attorney, Legal Aid Society (1951-1953); Simons	N / A
219	356	 Sidney H. Stein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
332	357	 Solomon Oliver, Jr.	 May 9, 1994	 President William J. Clinton	N / A	 Assistant United States Attorney, Northern District of:	N / A	 Private Practice (1973-1975); Attorney and Consultant (1982-1994)	 American Bar Association; Cleveland Bar Association; Norman S. Minor Bar Association
189	358	 Stan Bernstein	 November 1, 1996	N / A	N / A	N / A	 Judge, United States Bankruptcy Court (1982-1984)	 Private Practice (1974-1982); Private Practice (1984-1996)	 National Conference of Bankruptcy Judges
86	359	 Stanley R. Chesler	 December 4, 2002	 President George W. Bush	N / A	 Assistant District Attorney, Chief, Investigation Bureau and Chief Rackets Bureau, Office of The Bronx District Attorney, State of New York (1974-1980); Special Attorney, Newark Organized Crime Strike Force, United States Department of Justice (1980-1984); Deputy Chief, Newark Organized Crime Strike Force, United States Department of Justice (1984-1986); Assistant U.S.:-Attorney, New Jersey District, Executive Office for United States Attorneys, United States Department of Justice (1986-1987) ¢	 Magistrate Judge, United States District Court for the District of	N / A	 American Bar Foundation, Amezican Bar Association; The John C. Lifland American Inn of Court, The American Inns of Court; Federal Bar Association.
94	360	 Stanley S. Brotman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
231	361	 Stephen C. Robinson	 September 22, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
207	362	 Stephen D.	 October 5, 1985	N / A	N / A	N / A	N / A	 Kehoe, Murnane & Garramone (1969-19733; Schwartz, Blaney & Gerling (1973-1976); Sole practitioner (1976-1985) Military Service: United States Army (1967-1969)	 Capital Region Bankruptcy Bar Association; Central New York Bankruptcy Bar Association; National Conference of Bankruptcy Judges
