	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
157	194	 Mary M. Lisi	 June 13, 1994	 President William }. Clinton	N / A	 Assistant Public Defender, State of Rhode Island	N / A	 Private Practice (1981-1982)	 American Bar Association; Rhode Island Bar : Association : ff ; aw Clerk Avital Chatto .......00.00 00222 an (401) 752-7064 Law Clerk Annie Talbot..................0 0: see e eee (401) 752-7063 etary Janice Cavaco ........---. eee eee * (401) 752-7060 +hambers of Senior Judge (recalled) Jacob Hagopian ederal Building and U.S. Courthouse, Two Exchange Terrace, Tovidence, RI 02903-1720 el: (401) 752-7011 “Fax: (401) 752-7006 “mail: mag_judge_hagopian@rid uscourts.gov Jacob Hagopian Senior Judge (recalled)
173	195	 Matthew J. Perry, Jr.	 1979	 President Jimmy Carter	N / A	N / A	N / A	N / A	N / A
263	196	 Melinda Harmon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
226	197	 Michael H. Schneider	 September 2004	 President George W. Bush	N / A	 Assistant District Attorney, Office of the District Attorney, County of Harris, Texas (1971-1975); Municipal Judge (Part-Time), City of West University Place, Texas (1978-1990)	 Judge, Texas District Court, 157th Judicial District (1991-1996);	N / A	 American Bar Association; Houston Bar Association; Houston Bar Foundation, Houston Bar Asspelatian; State Bar of Texas; Texas Law Foundation
17	198	 Michael H. Watson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
90	199	 Michael M. Baylson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
18	200	 Michael R. Barrett	N / A	N / A	N / A	N / A	N / A	N / A	N / A
65	201	 Michael R. Hogan	 May |, 1998	 President William J. Clinton	N / A		 Bankruptcy Judge (part-time) and Magistrate Judge (part-time), United States District Court for the District of Oregon (1973-1980); Magistrate Judge, United States District Court for the District of Oregon (1980-1997)	 Associate, Miller, Anderson, Nash, Yerke & Weiner (1972-1973)	 American Bar Association; The Roland K. Rodman American Inn of Court, The American Inns of Court; Federal Bar Association; Lane County Bar Association; National Council of United States Magistrates, Oregon State Bar Association terk Troy Payne ......0.00.. 0.20 eee (503) 326-8352 ag Service: August 2007 : Expires: August 2008 - troy_payne@ord.uscourts.gov “taw Clerk Margaret Wells.................... (503) 326-8353 ii]; margaret_wells@ord.uscourts.gov ation: Boston Col 1991 BS; g & Clark 1995 ID istrative Law Clerk Sandra J. Dixon............ (503) 326-8351 + sandra_dixon@ord.uscourts.gov , . ication: Oklahoma 1972 MA; / g & Clark 1989 JD . ni Deputy Steven M. Minetto......000.00..... (503) 326-8053 il: steven_minetto@ord.uscourts, gov a : ation: Brigham Young 1978 BA; & Clark 1988 JD . Reporter Amanda LeGore............ faa ange (603) 326- g184 Academic: Administrative Assistant, Trust Department, U.S. National Bank (1959-1961); Trust Officer, The Oregon Bank (now Bank of America): (1961-1963) Corporate: Data Processing Clerk, J. A. Hogle & Company (1954-1957 , Government: Deputy District Attorney, County of Multnomah, Oregon (1963-1966) Legal Practice: Associate and Partner, Morrison & Bailey (1966-1971); Partner, Kennedy, King & Zimmer, LLP (and predecessor firms) (E971-1998) Military Service: United States Marine Corps (1954-1957) 
23	202	 Michael R. Merz	 November 21, 1984	N / A	N / A	N / A	 Judge, Dayton Municipal Court (1977-1984)	 Smith & Schnacke (1970-1977)	 American Bar Association; American Judicature Society; Dayton Bar Association; Federal Bar Association; Federal Magistrate Judges Association; Ohio State Bar Association
302	203	 Michael s- Mcp onaid Attorney, Western District of Texas, United States Attorney’s Office,	 June 7, 1996 Texas Bar Foundation, State Bar of Texas; Texas Women Lawyers	N / A	N / A	N / A	N / A	N / A	 American Bar Association; American Bar . McDonald andi Tudge ena Foundation, American Bar Association; The William S. Sessions Americ# Inn of Court, The American Inns of Court; The Bexar County Women’s B Date of Birth: 1945 Association; College of the State Bar of Texas; Federal Bar Association, Education: ‘Texas Tech 1972 JD Antonio Bar Association; San Antonio Bar Foundation; State Bar of Texas Began Service: June 7, 1996 Texas Bar Foundation, State Bar of Texas; Texas Women Lawyers Term Expires: June 6, 2012
1	204	 Nancy A. Vecchiarelli	 April 20, 1998	N / A	N / A	 Assistant United States Attorney, Northern District of Ohio,	N / A	 Associate, Hahn Loeser & Parks LLP (1979-1986)	 The Judge Anthony |. Celebrezze Inn of Court, The American Inns of Court; Federal Bar Association; The Justinian Forum; Ohio Women’s Bar Association
266	205	 Nancy Friedman Atlas	 August 22, 1995	 President William J. Clinton	N / A	N / A	N / A	 Associate, Webster & Sheffield (1976-1978); Attorney, Sheinfeld, Maley & Kay, PC. (1982-1995); Shareholder, Sheinfeld, Maley & Kay, PC. (1986-1995); Director, Sheinfeld, Maley & oe PC. (1994-1995)	 American Bar Foundation, American Bar Association; Section on Litigation, American Bar Association; The American Law Institute; The Association of Attorney-Mediators; Federal Bar Association; Houston Bar Association; Houston Bar Foundation, Houston Bar Association; National Association of Women Judges; State Bar of Texas; Texas Bar Foundation, State Bar of Texas
275	206	 Nancy K. Johnsen:	 June 12, 1990	N / A	N / A	 Assistant Attorney General, Office of the Attorney General	N / A	N / A	 Federal Bar Association; Houston Bar Associati
305	207	 Nancy Stein Nowak	 June 1989	N / A	N / A	N / A	N / A	N / A	N / A
62	208	 Niles 1. Jackso	 April 10, 2002	N / A	N / A	N / A	 Judge, Oklahoma State District Court (1984-2002)	N / A	 The Ruth Bader Ginsburg American. Inn of Court: The American Inns of Court; National Conference of Bankruptcy Judges; Oklahoma Bar Association; Oklahoma County Bar Association 
144	209	 Nora Barry Fischer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
25	210	 Norah McCann King	 Fune 17, 1982	N / A	N / A	N / A	N / A	 Counsel, Frost, King, Freytag & Carpenter (1979-1982)	 Columbus Bar Association; Federal Association of Magistrate Judges; Federal Bar Association
99	211	 Norma L. Shapiro	 September 1978	 President Jimmy Carter	N / A	N / A	N / A	 Associate Partner, Dechert LLP (1956-1958); Associate Partner, Dechert LLP (1967-1973); Partner, Dechert LLP (1973-1978)	 American Bar Association; American Bar ‘ Foundation, American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; National Association of Women Judges; National Association of Women Lawyers; Pennsylvania Bar:: Association; Philadelphia Bar Association; Philadelphia Trial Lawyers Association Academie: Instructor in Appellate Advocacy, University of Pennsylvania W School (1973) Clerkships: Law Clerk The Honorable Herbert F. Goodrich, United States Court of Appeals for the Third Circuit (1953-1954); Law Clerk. © Honorable Harold F. Burton, Supreme Court of the United States - (1954-1955) 7 Practice: Associate, Montgomery, McCracken, Walker dé Rhoads, litary Service: United States Naval Air Reserve (1948-1953) f itent Memberships: American College of Trial Lawyers; The American aw Institute; Pennsylvania Bar Association; Philadelphia Bar Association
301	212	 Pamela Ann Mathy	 January 6, 1995 Date a Birth: 9	N / A	N / A	 Assistant Attorney General, Departtnent of Justice, Began Service: Jute 8, 1998	N / A	N / A	N / A
12	213	 Pat E.	N / A	N / A	N / A	N / A	N / A	 Private Practice (1969-1970); Private Practice (1970-1975)	 Lucas County Bar Association; Ohio State Bar Association; Ottawa County Bar Association; Toledo Bar Association 
6	214	 Pat E. Morgenstern-Clarren contigs	N / A	N / A	N / A	N / A	N / A	 Private Practice (1969-1970); Private Practice (1970-1975)	 Lucas County Bar Association; Ohio State Bar Association; Ottawa County Bar Association; Toledo Bar Association 
169	215	 Patrick Michael Duffy	 December 1995	 President William F Clinton	N / A	 Assistant County Attorney (part-time), County of Charles	N / A	 Steff Attorney, Neighbothood Legal Assistance Office : (1968-1969}; Private Practice (1971-1972); Associate then Partner, - Hollings and Hawkins (Hawkins and Morris) (1972-1981); Partner, ~ Morris, Daffy and Boone (1981-1987); Shareholéer, McNair Law Firm, PA. (1987-1995) Military Service: United States Army (1969-1971)	 American Bar Association; Charleston County Bat Association; South Carolina Bar Association
46	216	 Paul J. Cleary	 July 22, 2002	N / A	N / A	N / A	N / A	N / A	N / A
316	217	 Paul M. Warner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
250	218	 Paul Stickney	 1998	N / A	N / A	N / A	N / A	 Breit & Stickney Law Office (1981-1990) _ Military Service: United States Air Force (1973-1975)	 Dailas Bar Association; Federal Bar Association State Bar of Texas
219	219	 Paulette J. Delk :	N / A	N / A	N / A	N / A	N / A	N / A	N / A
162	220	 Peter C. Dorsey, United	N / A	N / A	N / A	N / A	N / A	 Attorney, Edwards and Angell LLP (1990-2004)	N / A
279	221	 Peter E. Ormsby	 March 1, 2003	N / A	N / A	N / A	N / A	N / A	N / A
86	222	 Petrese B. Tucker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
251	223	 Philip R. Lane	N / A	N / A	N / A	N / A	N / A	N / A	N / A
289	224	 Philip R. Martinez	 February 15, 2002	 President George W. Bush	N / A	N / A	 Judge, County Court of Law No. 1 (1991); Judge, 327th Judicial District Court, State of Texas (1991-2002)	 Associate, Kemp, Smith, Duncan & Hammond, PC.	 American Bar Association; The American Law Institute; El Paso Bar Association; El Paso Mexican-American Bar Association; Federal Judges Association; National Hispanic Bar Association; Philosophical Society of Texas; State Bar of Texas; Texas Bar Foundation, State Bar of Texas
87	225	 R. Barclay Surrick	N / A	N / A	N / A	N / A	N / A	N / A	N / A
79	226	 Randall L. Dunn	 February 1, $998	N / A	N / A	N / A	N / A	 Associate, Berman & Giauque (1975- 1976); Nese ti Partner then Managing Partner, Copeland, Landye, Bennett and Wolf, L (1977-1997) :	 American Bankruptcy Institute; American Bar - Association; National Conference of Bankruptcy Judges; Oregon State Bar: Association; Portland Opera; Washington State Bar Association
7	227	 Randolph Baxter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
269	228	 Randy Crane	 March 27, 2002	 President George W. Bush	N / A	N / A	N / A	 Associate, Atlas & Hall, LLP	N / A
243	229	 Reed Charles O'Connor,	 November 2007	 President George W. Bush	N / A	 Assistant United States Attorney, Executive Office for United	N / A	 Civil Litigator, Private Practice	N / A
259	230	 Ricardo H. Hinojosa	 May 21, 1983	 President Ronald Reagan	N / A	 Commissioner, United States Sentencing Commission	N / A	 Associate and Partner, Ewers & Toothaker (1976-1983)	N / A
222	231	 Richard A. Schell	 August 15, 1988	 President Ronald Reagan	N / A	 Coordinator, Texas District Court, 199th Judicial District; State of Texas (1975-1976); Assistant District Attorney, Office of the. District Attorney, State of Texas	 Judge, County Court at Law (1982-1986); Judge, Texas Distrigg: Court, 219th Judicial District (1986-1988) :	 Boyd, Veigel & Gay (1977-1981}	 State Bar of Texas
186	232	 Richard Howard Battey	 February 1, 1993 Term Expires: January 31, 2009 Richard Howard Battey Senior Judge Date of Birth: 1929 Education: South Dakota 1953 JD 	 President Ronald Reagan	N / A	 Assistant Attorney General, Office of the Attorney Geng Pe ote oo MARS ici a	N / A		 Nebraska State Bar Association; State Bar ofS , Dakota Academic: Regent, South Dakota Board of Regents, South Dakota State University (1967-1973); Adjunct Professor, The University of South Dakota (1973-1975) Government: City Attorney, Office of the City Attorney, City of Redfield, South Dakota (1955-1963); State’s Attorney, Office of the State’s Attorney, County of Spink, South Dakota (1959-1965); Member, Board of Pardons and Paroles, State of South Dakota (1976-1981); Commissioner, Bar Commissioners, State Bar of South Dakota (1979-1982); State’s Attorney, Office of the State’s Attorney, County of Spink, South Dakota (1981-1985) Legal Practice: Private Practice (1953-1985) Military Service: National Guard (1948-1960); United States Army (1953-1955) : mbers of Bankruptcy Judge (Recalled) Irvin N.
5	233	 Richard L. Speer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
129	234	 Richard P. Conaboy	 1979	 President Jimmy Carter	N / A	 Deputy Attorney General, State Workmen’s Insurance Fund, Commonwealth of Pennsylvania (1953-1959); Hearing Examiner, Liquor Control Board, Commonwealth of Pennsylvania (1959-1962); Chairman, Commission on Sentencing, Commonwealth of Pennsylvania (1979-1981); Chair, United States Sentencing Commission (1994-1998)	 President Judge, Pennsylvania Couzt of Common Pleas, Lackawanna County (1962-1979); Chief Judge, United States District Court for the Middie District of Pennsylvania (1989-1992)	 Partner, Powell & Conaboy (1951-1953); Associate, Kennedy, O’Brien & O’Brien (1953-1962) Military Service: United States Army Air Corps (1945-1947}	 Lackawanna Bar Association; Pennsylvania Conterence of State Trial Judges
300	235	 Richard P. Mesa .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
199	236	 Richard S. Stair, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
291	237	 Robert A, Junell	 February 13, 2003	 President George W. Bush	N / A	N / A	N / A	 Associate, Scott, Hulse, Marshall and Feuille (1977-1979);	N / A
59	238	 Robert E. Bacharach	N / A	N / A	N / A	N / A	N / A	N / A	N / A
171	239	 Robert Eryan Harwell	 July 13, 2004 /	 President George W. Bush	N / A	 Commissioner, Board of Grievances and Discipline	N / A	 Partner, Harwell, Ballenger, Barth & Hoefer (1984. 2004) Military Service: South Carolina Army National Guard, South Carolina Army National Guard (1987-1993)	 American Bar Association; Florence County Bar Association; South Carolina Bar Association
102	240	 Robert F Kelly	N / A	N / A	N / A	N / A	N / A	N / A	N / A
70	241	 Robert FE. Jones	N / A	N / A	N / A	N / A	N / A	N / A	N / A
254	242	 Robert L. Jones	 April 2000	N / A	N / A	N / A	N / A	 Jackson, Walker, Winstead, Cantwell & Miller (1982-1985);	N / A
137	243	 Robert N. Opel	 September 2006	N / A	N / A	N / A	N / A	N / A	N / A
304	244	 Robert Pitman	 October 2, 2003	N / A	N / A	 Deputy U.S. Attorney, Western District of Texas, United	N / A	 Filbright & Jawoaski, Austin Texas	N / A
174	245	 Robert S. Carr	 September 1, 1975	N / A	N / A	 Legislative Assistant (R-SC), Office of Senator, Strom	N / A	 Private Practice (1972-1975) . Military Service: United States Army Reserve, United States Department the Army (1968-1998}	 American Bar Association; Federal Magistrate Judges Association; South Carolina Bar Association dudicial: Judge, United States Court of Military Appeals (1976-1979) Legal Practice: Private Practice (1951-1961); Private Practice (1961-1976) Military Service: United States Army (1943-1946) 
224	246	 Ron Clark	 November 22, 2002	 President George W. Bush	N / A	 Assistant City Attomey and Trial Attorney, Office of the City	N / A	 Associate, Henderson, Bryant & Wolfe (1983-1984);	N / A
307	247	 Ronald B. King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
105	248	 Ronald L. Buckwalter .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
11	249	 Russ Kendig	N / A	N / A	N / A	N / A	N / A	N / A	N / A
257	250	 Russell FE.Nelms	N / A	N / A	N / A	N / A	N / A	N / A	N / A
20	251	 S. Arthur Spiegel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
45	252	 Sam A. Joyner	 Jime 1, 1995	N / A	N / A	N / A	 Judge, Lawton Municipal Court (1968-1972); Magistrate Judge (part-time), United States District Court for the Western District of Oklahoma (1975-1995)	 Partner, Godlove, Joyner, Mayhall & Dzalio (1966-1995) Military Service: United States Naval Reserve (1970-1975)	 American Bar Association, American College of Trial Lawyers; Oklahoma Bar Association; Tulsa County Bar Association FEDERAL COURTS—UNITED STATES DISTRICT COURTS
238	253	 Sam A. Lindsay	 September 1, 1998	 President William J. Clinton	N / A	 Attorney, City of Dallas, Texas (1979-1998)	N / A	 Staff Attorney, Texas Aeronautics Commission (1977-1978)	 The Patrick E. Higginbotham American Inn of Court, The American Inns of Court; Center for American and International © Law; Dallas Bar Association; J. L. Turner Legal Association
236	254	 Sam R. Cummings	N / A	N / A	N / A	N / A	N / A	N / A	N / A
210	255	 Samuel H. Mays, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	256	 Sandra S. Beckwith	 February 21, 1992	 President George H.W. Bush	N / A	N / A	 Judge, Hamilton County Municipal Court (1977-1979); Judge, Hamilton County Municipal Court (1982-1987); Judge, Ohio Court of Common Pleas (1987-1989)	 Private Practice {with Charles L. Shank) (1969-1977); Private Practice (1979-1981); Associate, Graydon; Head & Ritchy (1989-1992) =	 American Judges Association; Federal Bar Association; Federal Circuit Bar Association; Federal Judges Association
138	257	 Sean J. McLaughlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
28	258	 Sharon L. Ovington	 October 28, 2002	N / A	N / A	 Assistant County Prosecutor, Office of the Prosecutor, Com : of Montgomery, Ohio (1981-1988)	 Referee, Montgomery County Common Pleas Court (1988-1992)	 Associate, Bieser, Greer & Landis LLP (1992-1994), Law.	N / A
234	259	 Sidney A. Fitzwater	N / A	N / A	N / A	N / A	N / A	N / A	N / A
262	260	 Sim Lake	 September 2, 1988	 President Ronald Reagan	N / A	N / A	N / A	 Associate, Fulbright & Jaworski L.L.P. (1969-1970); Partner, Fulbright & Jaworski L.L.P. (1972-1983) Military Service: United States Army (1970-1971)	 The American Law Institute; Houston Bar Association; Houston Bar Foundation, Houston Bar Association; State B of Texas; Texas Bar Foundation, State Bar of Texas
172	261	 Sol Blatt, Jr.-	N / A	N / A	N / A	N / A	N / A	N / A	N / A
216	262	 Stanley Thomas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
120	263	 Stephen -	N / A	N / A	N / A	N / A	N / A	N / A	N / A
52	264	 Stephen P. Friot	 November 19, 2001	 President George W. Bush	N / A	N / A	N / A	 Law Clerk, Spradling, Aipern, Friot & Gum, LLP (1972);	N / A
281	265	 Stephen Wm. Smith >	 July 22, 2004	N / A	N / A	N / A	N / A	 Attorney, Fulbright & Jaworski L.L.P (1978-2004)	N / A
39	266	 Steven P. Shreder	N / A	N / A	N / A	N / A	N / A	N / A	N / A
81	267	 Stewart Dalzell	 October 7, 1991	 President George H.W. Bush	N / A	N / A	N / A	 Associate then Partner, Drinker Biddle & Reath LLP (1970-1991) :	 The University of Pennsylvania Law School American Inn of Court, The American Inns of Court; American Judicature Society; The American Law Institute; Junior Legal Club
14	268	 Susan J. Dilott	 December 29, 1995	 President William J. Clinton	N / A	 Assistant United States Attorney, Southern District of Ohio,	N / A	 Graydon, Head & Ritchey (1979-1981); Partner, Graydon Head & Ritchey LLP (1981-1995)	 American Bar Association; The Potter Stewart American Inn of Court, The American Inns of Court; Cincinnati Bar Association; Dayton Bar Association; Federal Bar Association, Ohio State Bar Association
200	269	 Susan K. Lee — @ mee	 1986	N / A	N / A	 Assistant District Attorney (part-time), Office of the Distri¢ Law Clerk Michael J. Soteriou........... 44 SEL 2a ts (423) 752-5230 Attorney, State of Tennessee (1970-1976) ; E-mail: michael_soteriou@med.uscourts, gov Fax: (423) 752-5103 a :	 Speciat Chancellor, Chancery Court, Knox County	 Private Practice (1968-1986) Military Service: United States Army (1965-1968) Fax: (423) 752-5103	 Knoxville Bar Association; National Conference, Bankruptcy Judges Susan K. Lee Magistrate Judge letkships: Law. Clerk The Honorable James W. Parrott, Tennessee Court of als (1973-1974) . I Practice: Stone & Hinds (1974-1994) ary Service: United States Army (1968-1971) ‘ent Memberships: American Bankruptcy Institute; Chattanooga Bar sociation, Civitan International; Commercial Law League of America; xville Bar Association; National Conference of Bankruptcy Judges United States Bankruptcy Court for the Eastern District of Tennessee 
146	270	 Susan Paradise	 January 29, 1995	N / A	N / A	 Court Solicitor, County of Erie, Pennsylvania (1994)	N / A	 Partner, Cole, Raywid & Braverman, LLP (1983-1992)	N / A
130	271	 Sylvia H. Rambo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
311	272	 Ted Stewart	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	273	 Terence P. Kemp	 September 18, 1987	N / A	N / A	N / A	N / A	 Baker & Hostetler (1980-1987)	 Federal Bar Association; Federal Magistrate Fudge Association; Ohio State Bar Association
141	274	 Terrence F McVerry	 September 27, 2002	N / A	N / A	 Assistant District Attorney, Office of the District Attomey, County of Allegheny, Pennsylvania (1969-1973)	 Judge, First Judicial District of Pennsylvania (1998-2000)	 Attorney, Eddy & Osterman (1966-1970); Partner,	N / A
49	275	 Terrence L-	N / A	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Northern District of Oklahoma (1999-2001); Chief Bankruptcy Judge, United States Bankruptcy Court for the Northern District of Oklahoma (2003-2006)	 Baird, Holm Law Offices (1983-1997)	 National Conference of Bankruptcy Judges Judicial Yellow Boe United States District Court for the Western District of Oklahoma 4T7 Bankruptcy Judge Terrence L. Michael continued Janie Phelps... -. 2006-22 cece eee eee (918) 699-4062 “pewis & Clark 2004 JD ‘Deputy Sue Haskins ................ vn (918) 699-4068 ant Judy fohnson........ oe (918) 699-4065 sist d States District Court for the ern District of Oklahoma Guse, 200 NW: Fourth ‘Street, Oklahoma City, OK. 73102 7 609- 5000 Fax: (405) 609-5099 ‘www.okwd.uscourts. gov of Judgeships: 6 covered: Counties of Alfalfa, Beaver, Beckham, Blaine, Caddo, ; Cimarron, Cleveland, Comanche, Cotton, Custer, Dewey, sarfield, Garvin, Grady, Grant, Greer, Harmon, Harper, Jackson, on, Kay, Kingfisher, Kiowa, Lincoln, Logan, Major, McClain, Noble, a: Payne, Pottawatomie, Roger Mills, Stephens, Texas, Tillman, Woods and Woodward t 
48	276	 Terrence L. Michael :	N / A	N / A	N / A	N / A	N / A	N / A	N / A
237	277	 Terry R. Means	 November 5, 1991	 President George H.W. Bush	N / A	N / A	 Justice, Texas Court of Appeals 10th Appellate District (1989-1995)	 Means & Means (1975- 1989); Smith, Ralston, Russell & Wright	 American Bar Association; The Eldon B. MeMahon American Inn of Court, The American Inns of Court; State Bar of Texas; Tarrant County Bar Association, Woco-McLennan County Bar Association
221	278	 Thad Heartfield	 May 1, 1995	 President William F. Clinton	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Associate, Weller, Wheelus & Green (1966-1969); Partner, O'Brian, Richards & Heartfield (1973-1977), Partner, Crutchfield, DeCordova, Bracato & Hearttield (1977-1981); Private Practice (1981-1995)	 Jefferson County Bar Association; State Bar of Texas; Texas Bar Foundation, State Bar of Texas
178	279	 Thomas E. Rogers III	 May 8, 2002	N / A	N / A	N / A	N / A	 Private Practice (1995-2002)	N / A
124	280	 Thomas I. Vanaskie	N / A	N / A	N / A	N / A	N / A	N / A	N / A
110	281	 Thomas J.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
133	282	 Thomas M.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
72	283	 Thomas M. Coffin .	 February 5, 1992	N / A	N / A	 Assistant United States Attorney, Southern District of	N / A	N / A	N / A
94	284	 Thomas M. Golden	 Fuly 2006	 President George W. Bush	N / A	N / A	N / A	 Managing Partner, Golden Masano Bradley Nonprofit: President, Pennsylvania Bar Association	 American Bar Association; House of Delegates, American Bar Association; The Berks County Bar Association; Lawyers Concerned for Lawyers 
153	285	 Thomas P. Agresti	N / A	N / A	N / A	N / A	N / A	N / A	N / A
192	286	 Thomas W. Phillips	N / A	N / A	N / A	N / A	N / A	N / A	N / A
54	287	 Timothy D. DeGiustj	 August 9, 2007	 President George W. Bush	N / A	N / A	N / A	 Associate, Andrews Davis Law Firm (1988-1990); Part	N / A
91	288	 Timothy J. Savage ...	 August 19, 2002	N / A	N / A	 Hearing Examiner, Liquor Control Board, Cotnmonwe	N / A	 Associate, MacCoy, Evans & Lewis (1971-1974); Part:	N / A
115	289	 Timothy R. Rice	N / A	N / A	N / A	 Chief, Criminal Division, Pennsylvania - Eastern District,	N / A	N / A	N / A
27	290	 Timothy S. Hogan	 October 6, 1996	N / A	N / A	N / A	 Judge, Hamilton County Municipal Court (1981-1994); Judge, Hamilton Court of Common Pleas (1994-1996)	 Rendigs, Fry, Kiely & Dennis (1971-1973)	 The Potter Stewart American Inn of Court, The American Inns of Court; Cincinnati Bar Association; Federal Bar Association; The Warren G. Harding Society
201	291	 Todd J. Campbell .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
40	292	 Tom R. Cornish	 February 8, 1994	N / A	N / A	N / A	 Judge, Oklahoma Court of Criminal Appeals (1977-1984)	N / A	 Oklahoma Bar Association 
80	293	 Trish M. Brown	 December 3, 1999	N / A	N / A	N / A	N / A	 Attorney, Lane Powell Spears Lubersky LLP (1982-1988);:: Partner, Lane Powell Spears Lubersky LLP (1988-1998); Special Counsel: and Shareholder, Farleigh Wada & Witt, PC (1998-1999)	 American Bankruptcy Institute; Oregon State Bat” Association; Virginia State Bar; Washington State Bar Association 
215	294	 Tu M. Pham :	N / A	N / A	N / A	N / A	N / A	N / A	N / A
58	295	 Valerie K. Couch	 March 1999	N / A	N / A	N / A	N / A	 Hartzog Conger & Cason (1983-1999)	 American Bar Association; The William J. Holloway, Jr. American Inn of Court, The American Inns of Court; Federat Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association
265	296	 Vanessa D. Gilmore	 1994	 President William J. Clinton	N / A	N / A	N / A	 Associate, Vickery & Kilbride (1981-1985); Associate, Sue	N / A
0	297	 Vernelis K. Armstrong	 September 1994	N / A	N / A	N / A	N / A	N / A	N / A
51	298	 Vicki Miles-LaGrange	N / A	N / A	N / A	N / A	N / A	N / A	N / A
303	299	 Victor Roberto Garcia	 May 14, 2003	N / A	N / A	N / A	N / A	N / A	 Federal Bar Association, Magistrate Judges Association; State Bar of Texas; Val Verde County Bar Association
287	300	 W. Royal Furgeson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
284	301	 Walter S. Smith, Jr.	 October 6, 1984	 President Ronald Reagan	N / A	N / A	 Judge, Texas District Court (1980-1983); Magistrate Judge, United States District Court for the Western District of ‘Texas (1983-1984)	 Dunnam & Dunnam (1966-1969), Wallace & Smith	N / A
282	302	 Wesley Ww. Ste	 September 26, 1997	N / A	N / A	N / A	 Bankruptcy Judge, United States District Court for the Middis. District of Louisiana (1983-1987)	 Sanders, Downing, Kean & Cazdessus (1974-1980); We W. Steen, A Professional Law Corporation (1980-1983); Steen, Rubin,. Curry, Colvin & Joseph (1983-1984); Winstead, Sechrest & Minick, P¢ (1988-1997) Military Service: United States Navy (1968-1971)	 American Bankruptcy Institute, American Bar: Association, American College of Bankruptcy; College of the State Bar‘ Texas; Louisiana State Bar Association; State Bat of Texas
195	303	 William B. Mitchell	 August 1999	N / A	N / A	N / A	N / A	 Parmer, Carter, Mabee & Paris	N / A
158	304	 William E. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
246	305	 William F Sanderson,	 1979	N / A	N / A	 Assistant City Attorney, Office of the City Attorney, City of	N / A	 Associate, Stubbeman & McCrae (1977-1979)	 Dallas Bar Association; State Bar of Texas
3	306	 William H. Baughman	 February 15, 2000	N / A	N / A	N / A	N / A	 Partner, Weston Hurd Fallon Paisley & Howley L.L.B (1985-2000)	 Cleveland Bar Association
203	307	 William J. Haynes, Jr.	 November 1999	 President William J. Clinton	N / A	 Assistant Attorney General, Office of the Attorney General, State of Tennessee (1973-1977); Senior Assistant Attorney General, State of Tennessee (1977-1978); Deputy Attorney General, Antitrust and Consumer Protection Division, State of Tennessee (1978-1984); District Attorney General, State of Tennessee (1979); Special Deputy Attorney General for Litigation, State of Tennessee (1984)	 Magistrate Judge, United States District Court for the Middle	N / A	 American Bar Foundation, American Bar Association; Nashville Bar Foundation, Nashville Bar Association; Tennessee Bar Foundation
127	308	 William J. Nealon, Jr.	 December 15, 1962	 President John FE Kennedy	N / A	 Hearing Examiner, Liquor Control Board, Commonwealth of Pennsylvania (1955-1959)	 Judge, Allegheny County Court of Common Pleas (1960-1962)	 Kennedy, O’Brien & O’Brien (1951-1960) Military Service: United States Marine Corps Reserve (1942-1945)	 Federal Bar Association; Lackawanna Bar Association; Pennsylvania Bar Association
175	309	 William M. Catoe	N / A	N / A	N / A	N / A	N / A	N / A	N / A
