	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
193	209	 Myron BH. Bright	 1968	 President Lyndon B. Johnson	N / A	N / A	N / A	 Partner, Wattam, Vogel, Vogel, Bright and Peterson (1947-1968) Military Service: Captain, United States Army Air Corps (1942-1946)	 American Bar Association; The Bar Association of Metropolitan St. Louis; Cass County Bar Association; Federal Judges Association; State Bar Association of North Dakota
310	210	 Myron H. Thompsen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
264	211	 Neil M. Gorsuch	 August 2006 :	 President George W. Bush	N / A	 Principal Deputy to the Associate Attorney General, Office of	N / A	 Attorney, Private Practice (1995-2005)	N / A
33	212	 Norman H. Stahl	 August 3, 1992	 President George HW. Bush	N / A	N / A	 District Judge, United States District Court for the District of New Hampshire (1990-2992)	 Partner, Devine, Millimet, Stahl & Branch (1956-1990)	 New Hampshire Bar Association
32	213	 Ojetta Rogeriee Thompson	 April 1, 2010	 President Barack Obama’	N / A	N / A	N / A	N / A	N / A
233	214	 Otte R. Skopil, Jr. ,	 1979	 President Jimmy Carter	N / A	N / A	 District Judge, United States District Court for the District of Oregon (E972-1979)	 Partner, Skopil & Skopil (1946-1951); Partner, Williams, Skopil, Miller & Beck (1951-1972) Military Service: United States Naval Reserve (1942-1946); Oregon National Guard (1946-1947)	 American Bar Association; American Judicature © Society; Defense Research Institute; International Society of Barristers; Marion County Bar Association (OR); Oregon Association of Defense Counsel; Oregon State Bar Association
210	215	 Pamela Ann Rymer	 May 24, 1989	 President George H.W. Bush	N / A	 Director, Political Research and Analysis, Barry Goldwater for President (1964); Member and Chaitman, Postsecondary Education Commission, State of California (1974-1984)	 District Judge, United States District Court for the Central District of California (1983-1989)	 Attorney, Lillick, McHose & Charies (1966-1975); Partner, Toy & Rymer (1975-1983)	 Pacific Council on International Policy
195	216	 Pasco M. Bowman II	 August 1, 1983	 President Ronald Reagan	N / A	N / A	 Circuit Judge, United States Court of Appeals for-the Eighth Circuit (2003)	 Associate, Cravath, Swaine & Moore LLP (1958-1964) Military Service: United States Army Reserve, United States Department of - the Army (1959-7984)	 The Missouri Bar; The New York State Bar Association; State Bar of Georgia
132	217	 Patrick E. Higginbotham	 August 3, 1982	 President Ronald Reagan	N / A	N / A	 Judge, United States District Court for the Northern District of Texas (1976-1982)	 Partner, Coke & Coke (1964-1975) Military Service: United States Air Force (1961-1964)	 American Bar Association; American Bar Foundation, American Bar Association; Appellate Judges Conference, American Bar Association; American Inns of Court Foundation, The American Inns of Court; American Judicature Society; The American Law Institute; Bench & Bar Lega! Honor Society; Dallas Bar Association; Dallas Bar Foundation, Dallas Bar Association; Maritime Law Association of the United States; Southwest Legal Foundation 
258	218	 Paul J. Kelly, Jr.	 April 14, 1992	 President George H.W. Bush	N / A	N / A	N / A	 Associate, Hinkle, Bondurant, Cox & Eaton (1967-1971); Partner, Hinkle, Cox, Eaton, Coffield & Hensley (197-1992)	 The Oliver Seth American Inn of Court, The American Inns of Court; Federal Bar Association; Santa Fe County Bar Association; State Bar of New Mexico
101	219	 Paul V. Niemeyer	 1990	 President George H.W. Bush	N / A	N / A	 fudge, United States District Court for the District of Maryland (1988-1990) .	 Associate, Piper & Marbury LLP (1966-1974); Partner, Piper & Marbury LLP (1974-1988}	 American Bar Foundation, American Bar Association; American College of Trial Lawyers; The American Law Institute; Federal Bar Association; Maryland Bar Foundation, Maryland State Bar Association, Inc.; Wednesday Law Chub
331	220	 Paul W. Greene	N / A	N / A	N / A	N / A	N / A	N / A	N / A
11	221	 Pauline Newman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
294	222	 Peter T. Fay:	 1976	 President Gerald Ford	N / A	N / A	 Judge, United States District Court for the Southern District of Florida (1970-1976); Judge, Panel for the Appointment of Independent Counsel	 Partner, Nichols, Gaither, Green, Frates & Beckham (1956-1961); Partner, Frates, Fay, Floyd & Pearson (1961-1970) Military Service: United States Air Force (1951-1953)	 American Bar Association; Dade County Bar Association
57	223	 Peter W. Hall	N / A	N / A	N / A	N / A	N / A	N / A	N / A
295	224	 Phyllis A. Kravitch	 April 10, 1979	 President Jimmy Carter	N / A	N / A	 Judge, Georgia Superior Court (1977-1979)	 Kravitch & Hendrix (and predecessor firms) (1965-1970)	 American Bar Association; American Bar Foundation, American Bar Association; American Judicature Society; The American Law Institute; Atlanta Bar Association; Eleventh Circuit Historical Society; Federal Judges Association; Lawyers Club of Atlanta, Inc.; Savannah Bar Association; State Bar of Georgia
74	225	 Pierre N. Leval	 1993	 President William J. Clinton	N / A	 Assistant United States Attorney, Southern District of New York, United States Department of Justice (1964-1968); Chief Appellate Attorney, State of New York (1967-1968); First Assistant District Attorney, Office of the District Attorney, County of New York, New York (1975-1976), Chief Assistant District Attorney, Office of the District Attomey, County of New York, New York {1976-1977}	 District Fudge, United States District Court for the Southern District of New York (1977-1993)	 Attorney, Cleary Gottlieb Steen & Hamilton LLP	N / A
123	226	 Priscilla R. Owen	 June 3, 2005	 President George W. Bush	N / A	N / A	 Justice, Supreme Court of Texas (1995-2005)	 Andrews & Kurth L.L.P. (1977-1994)	 American Bar Association; American Bar Foundation, American Bar Association; American Judicature Society; The American Law Institute; Houston Bar Association; Houston Bar Foundation, Houston Bar Association
232	227	 Procter Hug, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
323	228	 R. David Proctor	 September 24, 2003	 President George W. Bush	N / A	N / A	N / A	 Sirote & Permutt, PC, (1987-1993); Proctor, Lehr Middlebrooks Price (1993-2003)	 Alabama State Bar; Birmingham Bar Association
141	229	 R. Guy Cole, Jr.	 January 2, 1996	 President William J. Clinton	N / A	 Triai Attorney, United States Department of Justice (1978-1980)	 Bankruptcy Judge, United States Bankruptcy Court for the Southern District of Ohio (1987-1993)	 Associate, Vorys, Sater, Seymour and Pease LLP | (1975-1978); Associate, Vorys, Sater, Seymour and Pease LLP (1980-1982), Partner, Vorys, Sater, Seymour and Pease LLP {1983-1987}; Partner, Vorys, Sater, Seymour and Pease LLP {1993-1995}	 American Bar Association; Columbus Bar Association; National Bar Association
296	230	 R. Lanier Anderson III	 August 1979	 President Jimmy Carter	N / A	N / A	N / A	N / A	 American Bar Association; American. Judicature Society; Macon Bar Association; State Bar of Georgia
153	231	 Ralph B. Guy, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
256	232	 Ralph B. Kirscher	N / A	N / A	N / A	N / A	N / A	N / A	 National Conference of Bankruptcy Judges; Silver Bow County Bar Asseciation; State Baz of Montana United States Court of Appeals for the Tenth Circuit Byron White U.S. Courthouse, 1823 Stout Street, Denver, CO 80257 Tel: (303) 844-3157 Tel: (303) 844-5682 (Electronic Gpinions and Dockets Data) Fax: (303) 844-2540 Internet: www.cal@.uscourts.gov Supreme Court Justice: Associate Justice Sonia Sofomayor Number of Judgeships: 12 Number of Vacancies: | Areas Covered: Colorado, Kansas, New Mexico, Oklahoma; Utah and Wyoming Court 
72	233	 Ralph K. Winter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
251	234	 Randal! L.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
250	235	 Randall L. Dunn	N / A	N / A	N / A	N / A	N / A	N / A	N / A
10	236	 Randall R. Rader	 August i4, 1990	 President George H.W. Bush	N / A	 Legislative Assistant (R-NE, District 3}, Office of Representative Virginia Smith, United States House of Representatives (1975-1978); Legislative Director and Counsel, Committee on Ways and Means, United States House of Representatives (1981-1986), Chief ; Counsel, Subcommittee on the Constitution, Committee on the Judiciary, . United States Senate (1981-1986); Minority Chief Counsel and Staff Director, Subcommittee on Patents, Copyrights and Trademarks, Committee on.the Judiciary, United States Senate (1987-1988)	 Judge, United States Court of Claims (1988-1990)	N / A	 The District of Columbia Bar; Federal Bar Association ‘
24	237	 Raymond C. Clevenger Ill	 December 23, 1985	 President Ronald Reagan	N / A	 Assistant Attorney General, Tax Division, United States Appointed By: President George H.W. Bush	N / A	 Attorney, Hamel, Park, McCabe & Saunders (1956-1981) Military Service: United States Air Force (1954-1956)	 The District of Columbia Bar Academic: Instructor in European History, Yale University (1959-1960) ’ Glerkships: Law Clerk The Honorable Byron R. White, Supreme Court of the United States (1966-1967) Government: Special Assistant to the General Counsel, Office of the General Counsel, United States Department of Transportation (1971- 1972) Legal Practice: Wilmer, Cutler & Pickering (1967. 1971; Wilmer, Cutler: & Pickering (1972-1990), 
216	238	 Raymond C. Fisher	 October 29, 1999	 President William J. Clinton	N / A	 Associate United States Attorney General, United States	N / A	 Attorney, Tuttle & Taylor (1968-1988); Attorney, Helier	N / A
66	239	 Raymond Joseph Lohier	 January 3, 2011	 President Barack Obama	N / A	 Deputy Narcotics Chief, Criminal Division, New York -	N / A	N / A	N / A
148	240	 Raymond M. Kethledge	 July 11, 2068	 President George W. Bush	N / A	 Judiciary Counsel, Office of Senator Spencer Abraham,	N / A	 Counsel, Private Pratice; Partner, Litigation Department,	N / A
28	241	 Raymond Pettine,	N / A	N / A	N / A	 Assistant Attorney General, Government Bureau, Office of	N / A	 Associate, Foley, Hoag & Eliot LLP	 American Bar Association; The American Law Institute; Boston Bar Association; International Women’s Forum; Massachusetts Bar Association, Inc.; Massachusetts Women’s Forum; National Association of Women Judges; Women’s Bar Association of Massachusetts
190	242	 Raymond W. Gruender Ill	 June 28, 2004	N / A	N / A	 U.S. Atiomey, Eastern District of Missouri, United States	N / A	 Associate, Lewis, Rice & Fingersh, L.C. (1987-1990);	N / A
55	243	 Reena Raggi	 October 7, 2002	 President George W. Bush	N / A	 Assistant United States Attorney, Eastern District of New York, Office of the United States Attorney, United States Department of Justice (1979-1986); United States Attorney, Eastern District of New York: United States Department of Justice (1986)	 District Judge, United States District Court for the Eastern District	N / A	N / A
135	244	 Rhesa H. Barksdale	N / A	 President George H.W. Bush	N / A	N / A	N / A	 Attorney, Butler, Snow, O’Mara, Stevens & Cannada, PLLC	N / A
218	245	 Richard A. Paez	 March i4, 2000	 President William J. Clinton	N / A	N / A	 Judge, Los Angeles Municipal Court (1981-1994); Assigned Justice, California Court of Appeal, Second District, Division Seven (1983); Assigned Judge, Los Angeles Superior Court (1993-1994); District Judge, United States District Court for the Central District of California (1994-2000)	 Staff Attorney, California Rural Legal Assistance (1972-1974); Staff Attorney, Western Center on Law and Poverty (1974-1976); Senior Counsel, Legal Aid Foundation of Los Angeles (1976-1978); Acting Executive Director, Director of Litigation, Legal Aid Foundation of Los Angeles (1978-1981)	 California Judges Association; Los Angeles County Bar Association; Mexican American Bar Association of Los Angeles; State Bar of California
168	246	 Richard A. Posner	 December 4, 1981	 President Ronald Reagan	N / A	N / A	N / A	N / A	 American Bar Association; The Chicago American inn of Court, The American Inns of Court; American Judicature Society; The American Law Institute; The Chicago Bar Association; Chicago Bar Foundation, The Chicago Bar Association; Federal Bar Association; The Seventh Circuit Bar Association, Federal Bar Association; The Seventh Cireuwit Bar Association, Federal Bar Association; HHlinois State Bar Association, Lawyers Chub of Chicago; Naval Justice School Foundation; Naval Reserve Maritime Law Association; Navy-Marine Corps Retired Judges Advocates Association Academic: Associate Professor of Law, Stanford University (1968); Professor of Law, University of Chicago (1969-1981); Senior Lecturer, University of Chicago (1981) Clerkships: Law Clerk The Honorable William J. Brennan, Jr, Supreme Court of the United States (1962-1963) Corporate: President, Lexecon, Inc. (1977-1981}
147	247	 Richard Allen Griffin	 June 26, 2005	 President George W. Bush	N / A	N / A	 Judge, Michigan Court of Appeals (1989-2605)	 Associate, Williams, Coulter, Cunningham, Davison & Read (1977-1981); Partner, Coulter, Cunningham, Davison & Read (1981-1985); Partner, Read & Griffin (1985-1988)	 Federal Bar Association; State Bar of Michigan
56	248	 Richard C. Wesley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
178	249	 Richard D. Cudahy	 1979	 President Jimmy Carter	N / A	N / A	N / A	N / A	N / A
155	250	 Richard F Subrheinrich	N / A	N / A	N / A	N / A	N / A	N / A	N / A
156	251	 Richard F. Subrheinrich consinued	N / A	N / A	N / A	N / A	N / A	 Associate, Moll, Desenberg, Purdy, Glover & Bayer (1963-1967); Partner, Rogensues, Ricard & Suhbrheinrich (1967); Associate, Moll, Desenberg, Purdy, Glover & Bayer (1967-1968); Partner, Kitch, Suhnheinrich, Saurbier & Drutchas (1968-1984)	 Ingham County Bar Association; State Bar of Michigan
97	252	 Richard L. Nygaard	N / A	N / A	N / A	N / A	N / A	N / A	N / A
16	253	 Richard Linn	N / A	N / A	N / A	N / A	N / A	N / A	N / A
221	254	 Richard R. Clifton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
64	255	 Robert AHen Katzmann	 July 14, 1999	 President William J. Clinton	N / A	N / A	N / A	N / A	N / A
104	256	 Robert B. King	 October 23, 1998	 President William J. Clinton	N / A	N / A	N / A	 Associate, Butzel Long (1978-1980), Associate, Hunton, &	N / A
239	257	 Robert Boochever	N / A	N / A	N / A	N / A	N / A	N / A	N / A
67	258	 Robert D. Sack	 August 6, 1998	 President William J. Clinten	N / A	 Associate Special Counsel/Senior Associate Special Counsel,	N / A	N / A	N / A
96	259	 Robert E. Cowen	N / A	 President Ronald Reagan	N / A	 Assistant Prosecutor, County of Essex, New Jersey (1969-1970); Deputy Attorney General, Organized Crime and Special Prosecutions Section, Criminal Justice Division, United States Department of Justice (1970-1973); Director, Division of Ethics & Professional Services, Administrative Office of the Courts, State of New Jersey (1973-1978)	 Magistrate Judge, United States District Court for the District of New Jersey (1978-1985); District Judge, United States District Court for the District of New Jersey (1985-1987)	 Associate, Schreiber, Lancaster & Demos (1959-1961); Private Practice (1961-1969) Military Service: United States Army (1953-1954)	 American Bar Association; Federal Judges Association; National Association of Bat Counsel; New Jersey State Bar Association
276	260	 Robert E. Nugent	N / A	N / A	N / A	N / A	N / A	N / A	N / A
266	261	 Robert H. McWilliams	 November 5, 1970	 President Richard M. Nixon	N / A	 Deputy District Attorney, Office of the District Attorney, City and County of Denver, Colorado (1941-1942); Deputy District Attorney, Office of the District Attorney, City and County of Denver, Colorado (1946-1949)	 Municipai Judge, Colorado District Court, Second Judicial	N / A	 American Bar Association; American Judicature Society; Colorado Bar Association
199	262	 Robert J.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
333	263	 Robert R. Armstrong,	 August 8, 1990	N / A	N / A	N / A	 Presiding Judge, Alabama Circuit Court, 18th Judicial Circuit,	N / A	N / A
240	264	 Robert R. Beezer	 1984	N / A	N / A	N / A	 Judge Pro Tem, Seattle Municipal Court (1962-1976)	 Partner, Schweppe, Krug, Tausend & Beezer (1956-1984) Military Service: United States Marine Corps Reserve (1951-1953)	 American Bar Association, American College of . Trust and Estate Counsel; King County Bar Association; Washington State Bar Association Clerk Rachel Zwillinger......................4, (415) 355-8130 egal Service: October 2050 : sm Expires: October 2011 mail: rachel_zwillinger@ca9.uscourts.gov . cial Assistant Evelyn Lew................... 1... (485) 355-8130 ambers of Senior Judge Edward Leavy ‘otk Southwest Sixth Avenue, Suite 226, Portland, OR 97204 (503) 833-5350 Fax: (503) 833-5355 ail: judge_leavyy@ca9.uscourts.gov idward Leavy 
73	265	 Roger J. Miner	 August 2, 1985	 President Ronald Reagan	N / A	 City Attorney, City of New York, New York (1961-1964); Assistant District Attorney, New York County District Attorney, City of ' New York, New York (1964); District Attorney; New York County District Attorney, City of New York, New York (1968-1975}	 Judge, New York Supreme Court (1976-1981); Judge, United States District Court for the Northern District of New York (1981-1985)	 Partner, Miner & Miner (1959-1975) Military Service: United States Army (1956-1959); United States Army Reserve, United States Department of the Army (1959-1964)	 American Bar Association; American Judicature Society; The American Law Institute; American Society of Legal Writers (Scribes); The Association of the Bar of the City of New York; Columbia County Bar Association; Federal Bar Council; Federal Judges Association; The New York State Bar Association; New York State Trial Lawyers Association 
103	266	 Roger L. Gregory |	N / A	N / A	N / A	N / A	N / A	N / A	N / A
185	267	 Roger L. Wollman	 September 6, 1985	 President Ronald Reagan	N / A	N / A	 Associate Justice, South Dakota Supreme Court (1971-1985); Member, Judicial Conference of the United States (1999-2002)	 Associate, Law Office of Douglas W. Bantz (1964-1971) Military Service: United States Army (1957-1959)	 American Judicature Society; State Bar of South Dakota
158	268	 Ronald Lee Gilman	 November 21, 1997	 President William J. Clinton	N / A	N / A	N / A	N / A	 American Bar Foundation, American Bar Association; American Judicature Society; The American Law Institute 
217	269	 Ronald M. Gould	N / A	N / A	N / A	N / A	N / A	N / A	N / A
287	270	 Rosemary Barkett	 April 24, 1994	 President William J. Clinton	N / A	N / A	 Judge, Florida Circuit Court, 15th Fudicial Circuit (1979-1982); Administrative Judge, Civil Division, Florida Circuit Court, 15th Judicial District (1982-1983); Chief Judge, Fifteenth Judicial Circuit, State of Florida (1983-1984); Appellate Judge, Florida District Court of Appeal, Fourth District (1984-1985); Justice, Florida Supreme Court (1985-1992): Chief Justice, Florida Supreme Court (1992-1994)	 Private Practice (1971-1979) Nonprofit: Moderator, Justice & Society Seminars, The Aspen Institute	 American Bar Association; The American Law Institute; American Society of International Law; Federal Judges Association; Florida Association for Women Lawyers; The Florida Bar; International Women’s Forum; National Association of Women Judges; United States Association of Constitutional Law
54	271	 Rosemary S. Pooler	 June 9, 1998	 President William J, Clinton	N / A	 Director, Consumer Affairs Unit and Assistant Corporation Counsel, City of Syracuse, New York (1971-1973); Common Counsel, City of Syracuse, New York (1974-1975); Chair and Executive Director, Consumer Protection Board, State of New York (1976-1981); Commissioner, State Public Service Commission, State of New York (1981-1986); Staff Director, Subcommittee on Utility Structure and Management of Regulated Utilities, Committee on Corporations, Authorities and Commissions, New York State Assembly (1987)	 Justice, New York Supreme Court, Fifth Judicial District (1991-1994); Judge, United States District Court for the Northern District of New York (1994-1998)	 Associate Attorney, Rifken, Frankel & Greenman, P.C. (1966-1969); Associate Attorney, Michaels and Michaels (1969-1971) Nonprofit: Upstate Regional Coordinator, New York Public Interest Research Group (1974-1975); Vice President for Legal Affairs, Atlantic States Legal Foundation, Inc. (1989-1990) .	 Association of Justices of the Supreme Court of the State of New York; Federal Judges Association; Onondaga County Bar Association; Women’s Bar Association of the State of New York FEDERAL COURTS—UNITED STATES COURTS OF APPEALS
92	272	 Ruggero J. Aldisert	N / A	N / A	N / A	N / A	N / A	N / A	N / A
4	273	 Ruth Bader Ginsburg	N / A	N / A	N / A	N / A	N / A	N / A	N / A
6	274	 Samuel A. Alito, Jr. -	 January 31, 2006 i	 President George W. Bush	N / A	 Assistant United States Attorney, Office of the United States Attorney, United States Department of Justice (1977-1981); Assistant to the Solicitor General, Office of the Solicitor General, United States Department of Justice (1981-1985); Deputy Assistant Attorney General, Office of Legal Counsel, United States Department of Justice (1985-1987); United States Attorney, United States Department of Justice {1987-1990}	 Circuit Judge, United States Court of Appeals for the Third Circuit	N / A	N / A
27	275	 Sandra L. Lynch	N / A	N / A	N / A	N / A	N / A	N / A	N / A
226	276	 Sandra Segal Ikuta	 June 2006	 President George W. Bush	N / A	 Deputy Secretary/General Counsel, Resources Agency, State	N / A	 Associate, O’Melveny & Myers LLP (1990-1997); Partner, a	N / A
41	277	 Sara E. de Jesds	N / A	N / A	N / A	N / A	N / A	N / A	N / A
42	278	 Sara H. de	N / A	N / A	N / A	 Administrative Law Judge, Social Security Administration,	N / A	 Associate, Jimenez & Fuste; Partner, Brown, Newsom & Cordova	 Maritime Law Association of the United States; National Conference of Bankruptcy Judges; Puerto Rican Bankruptcy Bar Association; Puerto Rican Bar Association
320	279	 Sharon Lovelace Black	 July 8, 1991	 President George H.W. Bush	N / A	 Assistant United States Attorney, Northern District of |”	N / A	N / A	 Birmingham Bar Association; Federal Judges Association :
17	280	 Sharon Prost	 October 2001	 President George W. Bush	N / A	 Labor Relations Specialist, United States Civil Service	N / A	N / A	N / A
211	281	 Sidney RK. Thomas	 March 11, 1996	 President William J, Clinton	N / A	N / A	N / A	 Partner, Moulton, Bellingham, Longo & Mather (1978-1996)	 American Bar Association; Federal Fudges Association; State Bar of Montana; Yellowstone County Bar Association
125	282	 Sim Lake, United States	N / A	N / A	N / A	N / A	 190th District Court Judge, County of Harris, Texas (2002-2007)	 Attorney, Baker Botts L.L.P. (1994-2002)	N / A
8	283	 Sonia Sotomayor,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
7	284	 Sonia Sotomayor:	N / A	N / A	N / A	N / A	N / A	N / A	N / A
289	285	 Stanley Marcus	N / A	N / A	N / A	N / A	N / A	N / A	N / A
272	286	 Stephanie K. Seymour	N / A	N / A	N / A	N / A	N / A	N / A	N / A
306	287	 Stephen F. Williams	 1986	 President Ronald Reagan	N / A	 Assistant United States Attorney, United States Department	N / A	 Attorney, Debevoise, Plimpton, Lyons & Gates (1962-1966) Military Service: United States Army (1961-1962)	 American Bar Association; The American Law Institute; Energy Bar Association
5	288	 Stephen G. Breyer	 August 3, 1994	 President William J, Clinton.	 First Judicial Circuit aa . Academic: Assistant Professor, Professor of Law and Lecturer, Harvard Law : School (1967-1995); Professor, John F. Kennedy School of Government, . Harvard University (1977-1980); Visiting Professor, College of Law, : Sydney, Australia; Visiting Professor, University of Rome Clerkships: Law Clerk The Honorable Arthur Goldberg, LInited States Court of Appeals for the First Circuit	 Special Assistant to the Assistant Attorney General, Antitrust Division, Office of the Associate Attorney General, United States Department of Justice (1965-1967); Assistant Special Prosecutor, Watergate Special Prosecution Force (1973); Special Counsel, Committee on the Judiciary, United States Senate (1974-1975); Chief Counsel, Committee on the Judiciary, United States Senate (1979-1980)	 Circuit Judge, United States Court of Appeals for the First	N / A	 American Academy of Arts and Sciences; American Bar Association: The American Law Institute
269	289	 Stephen H. Anderson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
209	290	 Stephen Reinhardt	N / A	 President Jimmy Carter	N / A	 President, Board of Recreation and Park Commissioners,	N / A	 Associate, O’Melveny & Myers (1957-1959); Partner, Fogel, Julber, Reinhardt, Rothschild & Feldman (£959-£980) Military Service: United States Air Force (1954-1956)	 American Bar Association; Los Angeles County Bar Association; State Bar of California ‘
242	291	 Stephen S. Trott	 April 1988	 President Ronald Reagan	N / A	 Deputy District Attorney, County of Los Angeles, California	N / A	N / A	N / A
162	292	 Steven W.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
161	293	 Steven W. Rhodes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
285	294	 Susan H. Black	N / A	N / A	N / A	N / A	N / A	N / A	N / A
213	295	 Susan P Graber	 April 1, 1998	 President William J. Clinton	N / A	 Assistant Attomey General, Bureau of Revenue, State of Oregon (1972-1974); Arbitrator, Fourth Judicial District, Oregon Circuit Court (1985-1988); Mediator, United States District Court for the District of Oregon (1986-1988)	 Judge Pro Tem, Multnomah County District Court (1983-1988).	N / A	 American Bar Association; The American Law Institute uw .
315	296	 Susan Russ	 Aprif 2008	N / A	N / A	 Assistant Attorney General, State of Alabama (1987-1989)	N / A	 Miller, Hamilton, Snider & Odom, L.L.C. (1989-1996)	N / A
337	297	 Tamara O. Mitchell	 January 4, 1992	N / A	N / A	N / A	N / A	 Sole Practitioner (1981-1983); Partner, Gradsky &	N / A
176	298	 Terence T. Evans	 August 11, 1995	N / A	N / A	 Assistant District Attorney, Office of the District Attorney, Milwaukee County, Wisconsin (1968-1970)	 Fudge, Milwaukee County Court (1974-1978); First Circuit Judge, First Judicial Administrative District (1978-1980); District Judge, United States District Court for the Eastern District of Wisconsin (1979-1995); Chief Judge, United States District Court for the Eastern District of Wisconsin (1991-1995)	 Associate, Cook & Franke, 8.C. (1970-1974); Partner, Cook & Franke, §.C. (1972-1974)	 Judicial Council, United States Court of Appeals for the Seventh Circuit; American Bar Association; The Seventh Circuit Bar Association, Federal Bar Association; Milwaukee Bar Association; State Bar of Wisconsin
275	299	 Terrence L. Michael	N / A	N / A	N / A	N / A	N / A	N / A	N / A
261	300	 Terrence L. O’Brien	 April 23, 2002	 President George W. Bush	N / A	 Staff Attorney, Appellate Section, Land and Natural Resources Division, United States Department of Justice (1972-1974)	 Judge, Sixth Judicial District Court of Wyoming (1998-2000)	 Proprietor and Associate, Omohundro and O’Brien	N / A
317	301	 Terry F Moorer	 January 2007	N / A	N / A	 Assistant U.S. Attorney/Organized Crime Drug Enforcement	N / A	N / A	N / A
332	302	 Terry Michael Putnam	 February 9, 1987	N / A	N / A	N / A	N / A	 Associate, Potts & Young (1979-1983); Partner, Potts, Young, Blasingame & Putnam (1983-1987}	 Alabama State Bar; Federal Magistrate Judges Association :
79	303	 Theodore A. Mctee	 June 20, 1994	 President William 3. Clinton	N / A	 Assistant U.S. Attorney, Pennsylvania - Eastern District,	N / A	 Associate, Wolf, Block, Schorr and Solis-Cohen LLP (1975-1977)	 Barristers’ Association of Philadelphia; National Bar Association; Pennsylvania Bar Association; Philadelphia Bar Association besteeey (203) 773-2291 beveeeas (203) 773-2291 Leeeeeee (203) 773-2291 tidioesen « (203) 773-229]
336	304	 Thomas B.	 June 5, 1995	N / A	N / A	N / A	N / A	 Attorney, Bowles Rice McDavid Graff & Love LLP (1977-1995)	 American Bankruptcy Institute; Birmingham Bar Association; Commercial Law League of America; National Conference of Bankruptcy Judges; State Bar of Texas; The West Virginia State Bar Curt for the Northern District of Alabama (1971- 1972) 
244	305	 Thomas G. Nelson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
160	306	 Thomas H. Fulton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
91	307	 Thomas I. Vanaskie	 Aprii 28, 2010	 President Barack Obama	N / A	N / A	N / A	N / A	 American Fudicature Society, Federal Bar Association; Lackawanna Bar Association; Pennsylvania Bar Association
84	308	 Thomas L. Ambro	 June 19, 2000	 President William J. Clinton	N / A	N / A	N / A	 Richards, Layton & Finger, PA (1976-2000)	N / A
130	309	 Thomas M. Reavley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
89	310	 Thomas Michael Hardiman	 April 2007	 President George W. Bush	N / A	N / A	N / A	 Associate, Skadden, Arps, Slate, Meagher & Flom LLP	N / A
14	311	 Thurgood Marshall,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
203	312	 Timothy J. Mahoney	 Ame 28, 1985	N / A	N / A	N / A	N / A	 Partuer, Mahoney Jordan Law Firm (1972-1985) Military Service: National Guard (1967-1973) , ,	 Iowa State Bar Association; Nebraska State Bar Association; Omaha Bar Association 
262	313	 Timothy M. Tymkovich	N / A	N / A	N / A	N / A	N / A	N / A	N / A
274	314	 Tom R. Cornish	N / A	N / A	N / A	N / A	N / A	N / A	N / A
312	315	 Truman M. Hobbs	N / A	N / A	N / A	N / A	N / A	N / A	N / A
327	316	 U, W. Clemon, United	N / A	N / A	N / A	N / A	N / A	N / A	N / A
325	317	 Virginia Emerson Hopkins	 June 2004	 President George W. Bush	N / A	N / A	N / A	 Attorney, Private Practice (1977-2004)	N / A
314	318	 W. Harold Albritton WW	 May 1991	 President George H.W. Bush	N / A	N / A	 Chief Judge, United States District Court for the Middle Distrigg Alabama (1998-2004)	 Partner, Albrittons, Givhan & Clifton (1962-1991) Military Service: United States Army {1 960-1962); United States Army Reserve, United States Department of the Army (1962-1968)	 Alabama Bar Foundation; Alabama State Bar; * American Bar Foundation, American Bar Association; American College of: Trial Lawyers; The Montgomery American Inn of Court, The American Ing of Court; American Judicature Society; United States District Fudges Association
311	319	 W. Keith Watkins	 January 12, 2006	N / A	N / A	N / A	N / A	 Partner, Strudwick & Watkins (1976-1978); Partner,	N / A
